Price,Close,High,Low,Open,Volume,Log_Return
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,
Date,,,,,,
2018-01-23,10868.400390625,11377.599609375,10129.7001953125,10944.5,9660609536,-0.005779885423653502
2018-01-24,11359.400390625,11501.400390625,10639.7998046875,10903.400390625,9940989952,0.04418609725643604
2018-01-25,11259.400390625,11785.7001953125,11057.400390625,11421.7001953125,8873169920,-0.008842259367552611
2018-01-26,11171.400390625,11656.7001953125,10470.2998046875,11256.0,9746199552,-0.007846394102556208
2018-01-27,11440.7001953125,11614.900390625,10989.2001953125,11174.900390625,7583269888,0.02382021404816243
2018-01-28,11786.2998046875,12040.2998046875,11475.2998046875,11475.2998046875,8350360064,0.02976063348641126
2018-01-29,11296.400390625,11875.599609375,11179.2001953125,11755.5,7107359744,-0.04245369798060674
2018-01-30,10106.2998046875,11307.2001953125,10036.2001953125,11306.7998046875,8637859840,-0.11132515302966894
2018-01-31,10221.099609375,10381.599609375,9777.419921875,10108.2001953125,8041160192,0.011295200421318582
2018-02-01,9170.5400390625,10288.7998046875,8812.2802734375,10237.2998046875,9959400448,-0.10845799638872773
2018-02-02,8830.75,9142.2802734375,7796.490234375,9142.2802734375,12726899712,-0.03775622775012468
2018-02-03,9174.91015625,9430.75,8251.6298828125,8852.1201171875,7263790080,0.03823265293714762
2018-02-04,8277.009765625,9334.8701171875,8031.22021484375,9175.7001953125,7073549824,-0.10299083790500331
2018-02-05,6955.27001953125,8364.83984375,6756.68017578125,8270.5400390625,9285289984,-0.17398211533124852
2018-02-06,7754.0,7850.7001953125,6048.259765625,7051.75,13999800320,0.10870919082663183
2018-02-07,7621.2998046875,8509.1103515625,7236.7900390625,7755.490234375,9169280000,-0.017261906053983648
2018-02-08,8265.58984375,8558.76953125,7637.85986328125,7637.85986328125,9346750464,0.08115416198669995
2018-02-09,8736.98046875,8736.98046875,7884.7099609375,8271.83984375,6784820224,0.05546355066788704
2018-02-10,8621.900390625,9122.5498046875,8295.4697265625,8720.080078125,7780960256,-0.013259122522587949
2018-02-11,8129.97021484375,8616.1298828125,7931.10009765625,8616.1298828125,6122189824,-0.05874826338459948
2018-02-12,8926.5703125,8985.919921875,8141.43017578125,8141.43017578125,6256439808,0.09347499762512804
2018-02-13,8598.3095703125,8958.4697265625,8455.41015625,8926.7197265625,5696719872,-0.03746663522015054
2018-02-14,9494.6298828125,9518.5400390625,8599.919921875,8599.919921875,7909819904,0.09916074093751738
2018-02-15,10166.400390625,10234.7998046875,9395.580078125,9488.3203125,9062540288,0.06836184023155013
2018-02-16,10233.900390625,10324.099609375,9824.8203125,10135.7001953125,7296159744,0.006617573638271057
2018-02-17,11112.7001953125,11139.5,10149.400390625,10207.5,8660880384,0.08238283884948888
2018-02-18,10551.7998046875,11349.7998046875,10326.0,11123.400390625,8744009728,-0.05179217303128765
2018-02-19,11225.2998046875,11273.7998046875,10513.2001953125,10552.599609375,7652089856,0.06187369895710683
2018-02-20,11403.7001953125,11958.5,11231.7998046875,11231.7998046875,9926540288,0.01576773934263906
2018-02-21,10690.400390625,11418.5,10479.099609375,11372.2001953125,9405339648,-0.06459170224791023
2018-02-22,10005.0,11039.099609375,9939.08984375,10660.400390625,8040079872,-0.06626121098880938
2018-02-23,10301.099609375,10487.2998046875,9734.5595703125,9937.0703125,7739500032,0.02916567969339066
2018-02-24,9813.0703125,10597.2001953125,9546.9697265625,10287.7001953125,6917929984,-0.048535445290413405
2018-02-25,9664.73046875,9923.2197265625,9407.0595703125,9796.419921875,5706939904,-0.01523197751850677
2018-02-26,10366.7001953125,10475.0,9501.73046875,9669.4296875,7287690240,0.07011553986619887
2018-02-27,10725.599609375,10878.5,10246.099609375,10393.900390625,6966179840,0.0340346060989737
2018-02-28,10397.900390625,11089.7998046875,10393.099609375,10687.2001953125,6936189952,-0.03102947063646394
2018-03-01,10951.0,11052.2998046875,10352.7001953125,10385.0,7317279744,0.05182687604474616
2018-03-02,11086.400390625,11189.0,10850.099609375,10977.400390625,7620590080,0.012288390831968733
2018-03-03,11489.7001953125,11528.2001953125,11002.400390625,11101.900390625,6690570240,0.03573183173255637
2018-03-04,11512.599609375,11512.599609375,11136.099609375,11497.400390625,6084149760,0.0019910549659772955
2018-03-05,11573.2998046875,11704.099609375,11443.900390625,11532.400390625,6468539904,0.005258650235306609
2018-03-06,10779.900390625,11500.099609375,10694.2998046875,11500.099609375,6832169984,-0.07101737882303372
2018-03-07,9965.5703125,10929.5,9692.1201171875,10803.900390625,8797910016,-0.0785471416488412
2018-03-08,9395.009765625,10147.400390625,9335.8701171875,9951.4404296875,7186089984,-0.05895751127349285
2018-03-09,9337.5498046875,9466.349609375,8513.0302734375,9414.6904296875,8704190464,-0.006134788034011313
2018-03-10,8866.0,9531.3203125,8828.4697265625,9350.58984375,5386319872,-0.05182014795719041
2018-03-11,9578.6298828125,9711.8896484375,8607.1201171875,8852.7802734375,6296370176,0.0773108269362234
2018-03-12,9205.1201171875,9937.5,8956.4296875,9602.9296875,6457399808,-0.039774699535065794
2018-03-13,9194.849609375,9470.3798828125,8958.1904296875,9173.0400390625,5991139840,-0.0011163614975213596
2018-03-14,8269.8095703125,9355.849609375,8068.58984375,9214.650390625,6438230016,-0.10603202002040293
2018-03-15,8300.8603515625,8428.349609375,7783.0498046875,8290.759765625,6834429952,0.0037476840392196608
2018-03-16,8338.349609375,8585.150390625,8005.31005859375,8322.91015625,5289379840,0.00450614197866649
2018-03-17,7916.8798828125,8346.5302734375,7812.81982421875,8321.91015625,4426149888,-0.05186813420832641
2018-03-18,8223.6796875,8245.509765625,7397.990234375,7890.52001953125,6639190016,0.03802058543426426
2018-03-19,8630.650390625,8675.8701171875,8182.39990234375,8344.1201171875,6729110016,0.048302106725166924
2018-03-20,8913.4697265625,9051.01953125,8389.8896484375,8619.669921875,6361789952,0.03224371887087316
2018-03-21,8929.2802734375,9177.3701171875,8846.330078125,8937.48046875,6043129856,0.0017722101148143986
2018-03-22,8728.4697265625,9100.7099609375,8564.900390625,8939.4404296875,5530390016,-0.022745729727735496
2018-03-23,8879.6201171875,8879.6201171875,8360.6201171875,8736.25,5954120192,0.017168711059965366
2018-03-24,8668.1201171875,8996.1796875,8665.7001953125,8901.9501953125,5664600064,-0.02410683537135471
2018-03-25,8495.7802734375,8682.009765625,8449.099609375,8612.8095703125,4569880064,-0.02008233931084544
2018-03-26,8209.400390625,8530.080078125,7921.43017578125,8498.4697265625,5921039872,-0.03428971504220468
2018-03-27,7833.0400390625,8232.7802734375,7797.27978515625,8200.0,5378250240,-0.04692919680936608
2018-03-28,7954.47998046875,8122.89013671875,7809.169921875,7836.830078125,4935289856,0.01538459954530477
2018-03-29,7165.7001953125,7994.330078125,7081.3798828125,7979.06982421875,6361229824,-0.10442950860100436
2018-03-30,6890.52001953125,7276.66015625,6683.93017578125,7171.4501953125,6289509888,-0.03915922419318774
2018-03-31,6973.52978515625,7207.85009765625,6863.52001953125,6892.47998046875,4553269760,0.01197496528897845
2018-04-01,6844.22998046875,7060.9501953125,6526.8701171875,7003.06005859375,4532100096,-0.018715563309412864
2018-04-02,7083.7998046875,7135.47021484375,6816.580078125,6844.85986328125,4333440000,0.03440450062348593
2018-04-03,7456.10986328125,7530.93994140625,7072.490234375,7102.259765625,5499700224,0.051223352843477454
2018-04-04,6853.83984375,7469.8798828125,6803.8798828125,7456.41015625,4936000000,-0.08422475580705478
2018-04-05,6811.47021484375,6933.81982421875,6644.7998046875,6848.64990234375,5639320064,-0.006201068910304803
2018-04-06,6636.31982421875,6857.490234375,6575.0,6815.9599609375,3766810112,-0.026050420941338085
2018-04-07,6911.08984375,7050.5400390625,6630.509765625,6630.509765625,3976610048,0.040569778635102284
2018-04-08,7023.52001953125,7111.56005859375,6919.97998046875,6919.97998046875,3652499968,0.0161371745154427
2018-04-09,6770.72998046875,7178.10986328125,6661.990234375,7044.31982421875,4894060032,-0.03665561276645477
2018-04-10,6834.759765625,6872.41015625,6704.14990234375,6795.43994140625,4272750080,0.009412414998555812
2018-04-11,6968.31982421875,6968.31982421875,6817.58984375,6843.47021484375,4641889792,0.019352815614150316
2018-04-12,7889.25,7899.22998046875,6806.509765625,6955.3798828125,8906250240,0.12412693581038274
2018-04-13,7895.9599609375,8183.9599609375,7758.93017578125,7901.08984375,7764460032,0.0008501580097129826
2018-04-14,7986.240234375,8140.7099609375,7846.0,7874.669921875,5191430144,0.01136885881377853
2018-04-15,8329.1103515625,8338.419921875,7999.330078125,7999.330078125,5244480000,0.04203655981360764
2018-04-16,8058.669921875,8371.150390625,7925.72998046875,8337.5703125,5631309824,-0.03300812914143919
2018-04-17,7902.08984375,8285.9599609375,7881.72021484375,8071.66015625,6900879872,-0.01962125912828721
2018-04-18,8163.419921875,8197.7998046875,7886.009765625,7944.43017578125,6529909760,0.03253592757494634
2018-04-19,8294.3095703125,8298.6904296875,8138.77978515625,8159.27001953125,7063209984,0.015906496489625957
2018-04-20,8845.830078125,8880.23046875,8244.5400390625,8286.8798828125,8438110208,0.06437648463049019
2018-04-21,8895.580078125,8997.5703125,8652.150390625,8848.7900390625,7548550144,0.005608362578138261
2018-04-22,8802.4599609375,9001.6396484375,8779.6103515625,8925.0595703125,6629899776,-0.010523309510453865
2018-04-23,8930.8798828125,8958.5498046875,8788.8095703125,8794.3896484375,6925190144,0.014483697709083162
2018-04-24,9697.5,9732.6103515625,8927.830078125,8934.33984375,10678800384,0.08235319918742609
2018-04-25,8845.740234375,9745.3203125,8799.83984375,9701.0302734375,11083100160,-0.09193210663750347
2018-04-26,9281.509765625,9281.509765625,8727.08984375,8867.3203125,8970559488,0.04808821013231678
2018-04-27,8987.0498046875,9375.4697265625,8987.0498046875,9290.6298828125,7566289920,-0.0322395933068439
2018-04-28,9348.48046875,9412.08984375,8931.990234375,8939.26953125,7805479936,0.03942918286213941
2018-04-29,9419.080078125,9531.490234375,9193.7099609375,9346.41015625,8853000192,0.007523614187495628
2018-04-30,9240.5498046875,9477.1396484375,9166.8095703125,9426.1103515625,8673920000,-0.019136041014403197
2018-05-01,9119.009765625,9255.8798828125,8891.0498046875,9251.4697265625,7713019904,-0.01324016669459219
2018-05-02,9235.919921875,9256.51953125,9015.1396484375,9104.599609375,7558159872,0.012739001376982891
2018-05-03,9743.8603515625,9798.330078125,9188.150390625,9233.9697265625,10207299584,0.05353715789106724
2018-05-04,9700.759765625,9779.2001953125,9585.9599609375,9695.5,8217829888,-0.004433170333562973
2018-05-05,9858.150390625,9964.5,9695.1201171875,9700.2802734375,7651939840,0.016094355065083252
2018-05-06,9654.7998046875,9940.1396484375,9465.25,9845.3095703125,7222280192,-0.020843383079432266
2018-05-07,9373.009765625,9665.849609375,9231.5302734375,9645.669921875,7394019840,-0.02962092312799005
2018-05-08,9234.8203125,9462.75,9127.76953125,9380.8701171875,7415869952,-0.014853101418770562
2018-05-09,9325.1796875,9374.759765625,9031.6201171875,9223.73046875,7226890240,0.009737078547251641
2018-05-10,9043.9404296875,9396.0400390625,9040.51953125,9325.9599609375,6906699776,-0.03062326710905233
2018-05-11,8441.490234375,9052.9599609375,8394.4599609375,9052.9599609375,8488520192,-0.0689361065966995
2018-05-12,8504.8896484375,8664.8603515625,8223.5,8441.4404296875,6821380096,0.007482389783710855
2018-05-13,8723.9404296875,8773.5498046875,8395.1201171875,8515.490234375,5866379776,0.025429769131291063
2018-05-14,8716.7900390625,8881.1201171875,8367.9697265625,8713.099609375,7364149760,-0.0008199646268759205
2018-05-15,8510.3798828125,8836.1904296875,8456.4501953125,8705.1904296875,6705710080,-0.023964474196194036
2018-05-16,8368.830078125,8508.4296875,8175.490234375,8504.41015625,6760220160,-0.016772482047846687
2018-05-17,8094.31982421875,8445.5400390625,8054.1201171875,8370.0498046875,5862530048,-0.03335153970564195
2018-05-18,8250.9697265625,8274.1201171875,7974.81982421875,8091.830078125,5764190208,0.019168176638719434
2018-05-19,8247.1796875,8372.0595703125,8183.35009765625,8255.73046875,4712399872,-0.0004594502127542603
2018-05-20,8513.25,8562.41015625,8205.240234375,8246.990234375,5191059968,0.031752487481541386
2018-05-21,8418.990234375,8557.51953125,8365.1201171875,8522.330078125,5154990080,-0.011133876917273966
2018-05-22,8041.77978515625,8423.25,8004.580078125,8419.8701171875,5137010176,-0.045839471398213046
2018-05-23,7557.81982421875,8054.66015625,7507.8798828125,8037.080078125,6491120128,-0.06206765944472573
2018-05-24,7587.33984375,7738.60009765625,7331.14013671875,7561.1201171875,6049220096,0.0038982826938899168
2018-05-25,7480.14013671875,7659.14013671875,7392.64990234375,7592.2998046875,4867829760,-0.014229521588760126
2018-05-26,7355.8798828125,7595.16015625,7349.1201171875,7486.47998046875,4051539968,-0.016751549202161684
2018-05-27,7368.22021484375,7381.740234375,7270.9599609375,7362.080078125,4056519936,0.0016762090503006405
2018-05-28,7135.990234375,7419.0498046875,7100.89013671875,7371.31005859375,5040600064,-0.032025159738966816
2018-05-29,7472.58984375,7526.419921875,7090.68017578125,7129.4599609375,5662660096,0.046090611580090195
2018-05-30,7406.52001953125,7573.77001953125,7313.60009765625,7469.72998046875,4922540032,-0.008880942351451794
2018-05-31,7494.169921875,7608.89990234375,7361.1298828125,7406.14990234375,5127130112,0.011764678499798073
2018-06-01,7541.4501953125,7604.72998046875,7407.33984375,7500.7001953125,4921460224,0.006289122618005123
2018-06-02,7643.4501953125,7695.830078125,7497.259765625,7536.72021484375,4939299840,0.01343460036267325
2018-06-03,7720.25,7754.89013671875,7613.0400390625,7632.08984375,4851760128,0.009997649447416887
2018-06-04,7514.47021484375,7753.81982421875,7474.0400390625,7722.52978515625,4993169920,-0.02701622323891649
2018-06-05,7633.759765625,7643.22998046875,7397.0,7500.89990234375,4961739776,0.015749961130953748
2018-06-06,7653.97998046875,7680.43017578125,7502.009765625,7625.97021484375,4692259840,0.002645286611436144
2018-06-07,7678.240234375,7741.27001953125,7650.81982421875,7650.81982421875,4485799936,0.0031646133192780724
2018-06-08,7624.919921875,7698.18994140625,7558.39990234375,7685.14013671875,4227579904,-0.006968564365645907
2018-06-09,7531.97998046875,7683.580078125,7531.97998046875,7632.52001953125,3845220096,-0.012263867528105044
2018-06-10,6786.02001953125,7499.5498046875,6709.06982421875,7499.5498046875,5804839936,-0.1042933363808614
2018-06-11,6906.919921875,6910.18017578125,6706.6298828125,6799.2900390625,4745269760,0.017659179795872778
2018-06-12,6582.35986328125,6907.9599609375,6542.080078125,6905.81982421875,4654380032,-0.04813047339938324
2018-06-13,6349.89990234375,6631.66015625,6285.6298828125,6596.8798828125,5052349952,-0.035954273506747965
2018-06-14,6675.35009765625,6707.14013671875,6334.4599609375,6342.75,5138710016,0.049982602628063255
2018-06-15,6456.580078125,6681.080078125,6433.8701171875,6674.080078125,3955389952,-0.033321874056011454
2018-06-16,6550.16015625,6592.490234375,6402.2900390625,6455.4501953125,3194170112,0.014389722742134216
2018-06-17,6499.27001953125,6589.10986328125,6499.27001953125,6545.52978515625,3104019968,-0.007799634776661505
2018-06-18,6734.81982421875,6781.14013671875,6446.68017578125,6510.06982421875,4039200000,0.035601191439461784
2018-06-19,6769.93994140625,6822.5,6709.919921875,6742.39013671875,4057029888,0.00520115825376602
2018-06-20,6776.5498046875,6821.56005859375,6611.8798828125,6770.759765625,3888640000,0.0009758784644155417
2018-06-21,6729.740234375,6810.93994140625,6715.169921875,6780.08984375,3529129984,-0.006931549314601128
2018-06-22,6083.68994140625,6747.080078125,6006.60009765625,6737.8798828125,5079810048,-0.10092513460307667
2018-06-23,6162.47998046875,6224.81982421875,6071.81005859375,6090.10009765625,3431360000,0.012867880610642049
2018-06-24,6173.22998046875,6223.77978515625,5826.41015625,6164.27978515625,4566909952,0.0017429078270061015
2018-06-25,6249.18017578125,6327.3701171875,6119.68017578125,6171.97021484375,5500810240,0.012228084684466036
2018-06-26,6093.669921875,6290.16015625,6093.669921875,6253.5498046875,3279759872,-0.025199768617492124
2018-06-27,6157.1298828125,6180.0,6052.85009765625,6084.39990234375,3296219904,0.010360226200307545
2018-06-28,5903.43994140625,6170.41015625,5873.0498046875,6153.16015625,3467800064,-0.04207551892667362
2018-06-29,6218.2998046875,6261.66015625,5835.75,5898.1298828125,3966230016,0.051961304162501123
2018-06-30,6404.0,6465.509765625,6214.22021484375,6214.22021484375,4543860224,0.029426269046298203
2018-07-01,6385.81982421875,6432.85009765625,6289.2900390625,6411.68017578125,4788259840,-0.002842915424254111
2018-07-02,6614.18017578125,6683.85986328125,6305.7001953125,6380.3798828125,4396930048,0.03513597605397694
2018-07-03,6529.58984375,6671.3701171875,6447.75,6596.66015625,4672309760,-0.012871725512867362
2018-07-04,6597.5498046875,6771.919921875,6450.4599609375,6550.8701171875,4176689920,0.010354208139776208
2018-07-05,6639.14013671875,6749.5400390625,6546.64990234375,6599.7099609375,4999240192,0.0062841192296037365
2018-07-06,6673.5,6700.93994140625,6533.5498046875,6638.68994140625,4313959936,0.005162002311365564
2018-07-07,6856.93017578125,6863.990234375,6579.240234375,6668.7099609375,3961080064,0.027115385407600508
2018-07-08,6773.8798828125,6885.91015625,6747.97998046875,6857.7998046875,3386210048,-0.012185823192757565
2018-07-09,6741.75,6838.68017578125,6724.33984375,6775.080078125,3718129920,-0.004754487007430659
2018-07-10,6329.9501953125,6767.740234375,6320.72021484375,6739.2099609375,4052430080,-0.06302716705344925
2018-07-11,6394.7099609375,6444.9599609375,6330.47021484375,6330.77001953125,3644859904,0.010178711879892067
2018-07-12,6228.81005859375,6397.10009765625,6136.419921875,6396.77978515625,3770170112,-0.026285767240593776
2018-07-13,6238.0498046875,6310.5498046875,6192.240234375,6235.02978515625,3805400064,0.001482289507841217
2018-07-14,6276.1201171875,6298.18994140625,6212.22021484375,6247.5,2923670016,0.006084371585678029
2018-07-15,6359.64013671875,6403.4599609375,6256.509765625,6272.7001953125,3285459968,0.013219819655417867
2018-07-16,6741.75,6741.75,6357.009765625,6357.009765625,4725799936,0.05834774166521402
2018-07-17,7321.0400390625,7387.240234375,6684.169921875,6739.64990234375,5961950208,0.08243286458020968
2018-07-18,7370.77978515625,7534.990234375,7280.47021484375,7315.31982421875,6103410176,0.006771106197490973
2018-07-19,7466.85986328125,7494.4599609375,7295.4599609375,7378.2001953125,5111629824,0.012951038487558252
2018-07-20,7354.1298828125,7594.669921875,7323.259765625,7467.39990234375,4936869888,-0.015212500162381477
2018-07-21,7419.2900390625,7437.64013671875,7262.41015625,7352.72021484375,3726609920,0.00882132629206077
2018-07-22,7418.490234375,7537.9501953125,7383.81982421875,7417.7998046875,3695460096,-0.00010780651465853488
2018-07-23,7711.10986328125,7771.5,7409.10009765625,7414.7099609375,5132480000,0.03868656433444906
2018-07-24,8424.26953125,8424.26953125,7705.5,7716.509765625,7277689856,0.0884546416030793
2018-07-25,8181.39013671875,8416.8701171875,8086.35986328125,8379.66015625,5845400064,-0.029254690417220935
2018-07-26,7951.580078125,8290.330078125,7878.7099609375,8176.85009765625,4899089920,-0.028491418656974198
2018-07-27,8165.009765625,8262.66015625,7839.759765625,7950.39990234375,5195879936,0.02648726157352419
2018-07-28,8192.150390625,8222.849609375,8110.77001953125,8169.06005859375,3988750080,0.0033185039026142372
2018-07-29,8218.4599609375,8272.259765625,8141.18017578125,8205.8203125,4107190016,0.00320641247214717
2018-07-30,8180.47998046875,8235.5,7917.5,8221.580078125,5551400000,-0.004632012619252318
2018-07-31,7780.43994140625,8181.52978515625,7696.93017578125,8181.2001953125,5287530000,-0.05013794188199755
2018-08-01,7624.91015625,7769.0400390625,7504.9501953125,7769.0400390625,4797620000,-0.02019234469295715
2018-08-02,7567.14990234375,7712.77001953125,7523.43994140625,7634.18994140625,4214110000,-0.0076040421112573775
2018-08-03,7434.39013671875,7562.14013671875,7328.64990234375,7562.14013671875,4627150000,-0.017699946974245928
2018-08-04,7032.85009765625,7497.490234375,6984.06982421875,7438.669921875,4268390000,-0.05552450759252941
2018-08-05,7068.47998046875,7102.77001953125,6940.7001953125,7031.080078125,3679110000,0.0050534181440378585
2018-08-06,6951.7998046875,7166.5498046875,6890.5400390625,7062.93994140625,3925900000,-0.016644870348810327
2018-08-07,6753.1201171875,7146.56005859375,6748.240234375,6958.31982421875,4682800000,-0.028995953086401502
2018-08-08,6305.7998046875,6746.85009765625,6226.22021484375,6746.85009765625,5064430000,-0.06853482384772068
2018-08-09,6568.22998046875,6625.72998046875,6249.06982421875,6305.56005859375,4267040000,0.040774573013564665
2018-08-10,6184.7099609375,6591.259765625,6124.52001953125,6571.419921875,4528680000,-0.06016427603596317
2018-08-11,6295.72998046875,6455.740234375,6109.02978515625,6185.7900390625,4047850000,0.017791511924364466
2018-08-12,6322.68994140625,6409.85009765625,6237.5,6283.64990234375,5665250000,0.004273118524736129
2018-08-13,6297.56982421875,6537.0498046875,6225.72021484375,6341.35986328125,4083980000,-0.0039809244546156666
2018-08-14,6199.7099609375,6287.93994140625,5971.0498046875,6287.66015625,5301700000,-0.015661306329478587
2018-08-15,6308.52001953125,6588.490234375,6221.419921875,6221.419921875,4895450000,0.017398593339543036
2018-08-16,6334.72998046875,6473.5,6276.41015625,6294.22998046875,4328420000,0.004146085616168998
2018-08-17,6580.6298828125,6582.5,6324.97021484375,6340.91015625,4992990000,0.038083278208336936
2018-08-18,6423.759765625,6617.35009765625,6353.72998046875,6583.43017578125,3984520000,-0.024126888066354907
2018-08-19,6506.06982421875,6537.97998046875,6361.5498046875,6422.56982421875,3311170000,0.01273198071380139
2018-08-20,6308.52978515625,6536.919921875,6297.93017578125,6500.509765625,3665100000,-0.030832908467442785
2018-08-21,6488.759765625,6500.8701171875,6298.240234375,6301.06982421875,3377180000,0.028168761359932258
2018-08-22,6376.7099609375,6816.7900390625,6310.10986328125,6486.25,4668110000,-0.017419128922693004
2018-08-23,6534.8798828125,6546.5400390625,6371.33984375,6371.33984375,3426180000,0.02450168206824125
2018-08-24,6719.9599609375,6719.9599609375,6498.64013671875,6551.52001953125,4097820000,0.027928230011097385
2018-08-25,6763.18994140625,6789.6298828125,6700.9599609375,6719.9501953125,3312600000,0.0064124672521687996
2018-08-26,6707.259765625,6774.75,6620.75,6754.64013671875,3295500000,-0.008304176683980409
2018-08-27,6884.64013671875,6884.64013671875,6689.7099609375,6710.7998046875,4019000000,0.026102376198721546
2018-08-28,7096.27978515625,7109.56005859375,6882.33984375,6891.080078125,4659940000,0.030277809712914813
2018-08-29,7047.16015625,7113.2998046875,6970.81982421875,7091.7099609375,4145880000,-0.006945951847084595
2018-08-30,6978.22998046875,7072.68994140625,6834.68994140625,7043.759765625,4463250000,-0.009829420799983127
2018-08-31,7037.580078125,7057.169921875,6920.16015625,6973.97021484375,4495650000,0.008469072019252824
2018-09-01,7193.25,7242.2900390625,7038.0498046875,7044.81005859375,4116050000,0.021878714118539457
2018-09-02,7272.72021484375,7306.31005859375,7132.16015625,7189.580078125,4329540000,0.010987305122022542
2018-09-03,7260.06005859375,7317.93994140625,7208.14990234375,7279.02978515625,4087760000,-0.001742290079993956
2018-09-04,7361.66015625,7388.259765625,7255.43994140625,7263.0,4273640000,0.013897370676709589
2018-09-05,6792.830078125,7388.43017578125,6792.830078125,7361.4599609375,5800460000,-0.08041781637747243
2018-09-06,6529.169921875,6755.14013671875,6404.72021484375,6755.14013671875,5523470000,-0.03958783805725853
2018-09-07,6467.06982421875,6555.2900390625,6396.8701171875,6528.919921875,4264680000,-0.009556698168818017
2018-09-08,6225.97998046875,6534.25,6197.52001953125,6460.169921875,3835060000,-0.037992262867389735
2018-09-09,6300.85986328125,6446.259765625,6201.22021484375,6223.3798828125,3671890000,0.011955253777374625
2018-09-10,6329.7001953125,6374.97998046875,6292.759765625,6301.56982421875,3714100000,0.004566762205364724
2018-09-11,6321.2001953125,6398.919921875,6260.2099609375,6331.8798828125,3849910000,-0.0013437780737511058
2018-09-12,6351.7998046875,6363.8701171875,6265.08984375,6317.009765625,4064230000,0.004829112103060521
2018-09-13,6517.31005859375,6535.41015625,6354.240234375,6354.240234375,4210910000,0.025723516554865874
2018-09-14,6512.7099609375,6596.10009765625,6456.169921875,6515.41015625,4076220000,-0.0007060768656483014
2018-09-15,6543.2001953125,6561.72021484375,6493.5498046875,6509.39990234375,3216300000,0.004670726045218974
2018-09-16,6517.18017578125,6544.330078125,6460.10009765625,6536.68017578125,3273730000,-0.003984578276937406
2018-09-17,6281.2001953125,6540.2099609375,6257.52001953125,6514.06005859375,3910780000,-0.03688071788794455
2018-09-18,6371.2998046875,6384.18017578125,6265.7099609375,6280.91015625,4180090000,0.01424242361641818
2018-09-19,6398.5400390625,6448.4599609375,6208.33984375,6371.85009765625,4431340000,0.004266345706214488
2018-09-20,6519.669921875,6529.259765625,6395.9501953125,6398.85009765625,4348110000,0.01875390373168553
2018-09-21,6734.9501953125,6794.330078125,6496.35986328125,6513.8701171875,6531940000,0.032486665751885406
2018-09-22,6721.97998046875,6814.56005859375,6616.7998046875,6735.0498046875,4509660000,-0.0019276638417005945
2018-09-23,6710.6298828125,6766.14990234375,6679.419921875,6715.31982421875,4197500000,-0.0016899322578373187
2018-09-24,6595.41015625,6713.56005859375,6580.89990234375,6704.77001953125,4177310000,-0.017318842593149884
2018-09-25,6446.47021484375,6603.64013671875,6381.85986328125,6603.64013671875,4726180000,-0.02284124873972531
2018-09-26,6495.0,6585.91015625,6397.89013671875,6452.7900390625,4437300000,0.007499922625336217
