trade_id,side,direction,entry_date,first_holding_date,exit_date,entry_price,exit_price,holding_periods,gross_trade_return,net_trade_return,fee_units,fee_paid_est,underlying_move_pct,directional_move_pct,pnl_points,is_open_at_end,is_partial_start,is_complete_trade
1,short,-1,2018-02-09,2018-02-10,2018-03-05,8736.98046875,11573.2998046875,24,-0.2946086033299169,-0.2946086033299169,2,0.0,0.3246338189815472,-0.3246338189815472,-2836.3193359375,False,False,True
2,long,1,2018-03-06,2018-03-07,2018-03-27,10779.900390625,7833.0400390625,21,-0.27336619493490966,-0.27336619493490966,2,0.0,-0.27336619493490943,-0.27336619493490943,-2946.8603515625,False,False,True
3,long,1,2018-03-30,2018-03-31,2018-04-02,6890.52001953125,7083.7998046875,3,0.028050101386890347,0.028050101386890347,2,0.0,0.02805010138689057,0.02805010138689057,193.27978515625,False,False,True
4,short,-1,2018-04-05,2018-04-06,2018-04-08,6811.47021484375,7023.52001953125,3,-0.032750118859375954,-0.032750118859375954,2,0.0,0.031131282674538463,-0.031131282674538463,-212.0498046875,False,False,True
5,short,-1,2018-04-11,2018-04-12,2018-05-01,6968.31982421875,9119.009765625,20,-0.2716242023425498,-0.2716242023425498,2,0.0,0.3086382364270104,-0.3086382364270104,-2150.68994140625,False,False,True
6,long,1,2018-05-06,2018-05-07,2018-05-30,9654.7998046875,7406.52001953125,24,-0.2328665358824622,-0.2328665358824622,2,0.0,-0.2328665358824621,-0.2328665358824621,-2248.27978515625,False,False,True
7,short,-1,2018-06-04,2018-06-05,2018-06-09,7514.47021484375,7531.97998046875,5,-0.002789437369295489,-0.002789437369295489,2,0.0,0.002330139733658365,-0.002330139733658365,-17.509765625,False,False,True
8,long,1,2018-06-21,2018-06-22,2018-06-29,6729.740234375,6218.2998046875,8,-0.07599705365670728,-0.07599705365670728,2,0.0,-0.0759970536567075,-0.0759970536567075,-511.4404296875,False,False,True
9,short,-1,2018-06-30,2018-07-01,2018-08-02,6404.0,7567.14990234375,33,-0.18217754712314582,-0.18217754712314582,2,0.0,0.18162865433225317,-0.18162865433225317,-1163.14990234375,False,False,True
10,long,1,2018-08-03,2018-08-04,2018-08-22,7434.39013671875,6376.7099609375,19,-0.14226858643822393,-0.14226858643822393,2,0.0,-0.14226858643822382,-0.14226858643822382,-1057.68017578125,False,False,True
11,short,-1,2018-08-23,2018-08-24,2018-09-07,6534.8798828125,6467.06982421875,15,-0.000739082688100634,-0.000739082688100634,2,0.0,-0.010376634277869168,0.010376634277869168,67.81005859375,False,False,True
12,long,1,2018-09-09,2018-09-10,2018-09-25,6300.85986328125,6446.47021484375,16,0.023109600073960346,0.023109600073960346,2,0.0,0.023109600073960568,0.023109600073960568,145.6103515625,False,False,True
13,short,-1,2018-09-26,2018-09-27,2018-10-10,6495.0,6585.52978515625,14,-0.015051526456839937,-0.015051526456839937,2,0.0,0.013938381086412654,-0.013938381086412654,-90.52978515625,False,False,True
14,long,1,2018-10-11,2018-10-12,2018-10-14,6256.240234375,6290.93017578125,3,0.005544854434400781,0.005544854434400781,2,0.0,0.005544854434400559,0.005544854434400559,34.68994140625,False,False,True
15,long,1,2018-11-13,2018-11-14,2018-12-08,6359.490234375,3476.11474609375,25,-0.4533972664500242,-0.4533972664500242,2,0.0,-0.4533972664500244,-0.4533972664500244,-2883.37548828125,False,False,True
16,short,-1,2018-12-09,2018-12-10,2019-01-07,3614.234375,4025.248291015625,29,-0.14643297814593825,-0.14643297814593825,2,0.0,0.11372088065418429,-0.11372088065418429,-411.013916015625,False,False,True
17,long,1,2019-01-08,2019-01-09,2019-01-29,4030.847900390625,3448.116943359375,21,-0.1445678357089034,-0.1445678357089034,2,0.0,-0.1445678357089034,-0.1445678357089034,-582.73095703125,False,False,True
18,short,-1,2019-02-01,2019-02-02,2019-02-05,3487.9453125,3466.357421875,4,0.0058666800721587364,0.0058666800721587364,2,0.0,-0.006189285866275984,0.006189285866275984,21.587890625,False,False,True
19,short,-1,2019-02-07,2019-02-08,2019-02-27,3399.4716796875,3851.04736328125,20,-0.1342945271280731,-0.1342945271280731,2,0.0,0.13283701884972365,-0.13283701884972365,-451.57568359375,False,False,True
20,long,1,2019-03-03,2019-03-04,2019-03-15,3847.17578125,3960.9111328125,12,0.029563336335400203,0.029563336335400203,2,0.0,0.029563336335400203,0.029563336335400203,113.7353515625,False,False,True
21,short,-1,2019-04-01,2019-04-02,2019-04-21,4158.18310546875,5314.53125,20,-0.2465300531541018,-0.2465300531541018,2,0.0,0.27808976064821356,-0.27808976064821356,-1156.34814453125,False,False,True
22,long,1,2019-04-22,2019-04-23,2019-05-04,5399.365234375,5831.16748046875,12,0.07997277964170446,0.07997277964170446,2,0.0,0.07997277964170402,0.07997277964170402,431.80224609375,False,False,True
23,short,-1,2019-05-08,2019-05-09,2019-05-28,5982.45751953125,8719.9619140625,20,-0.3589904051373237,-0.3589904051373237,2,0.0,0.4575886056180043,-0.4575886056180043,-2737.50439453125,False,False,True
24,long,1,2019-05-29,2019-05-30,2019-06-18,8659.4873046875,9081.7626953125,20,0.04876447943937956,0.04876447943937956,2,0.0,0.04876447943937934,0.04876447943937934,422.275390625,False,False,True
25,short,-1,2019-06-19,2019-06-20,2019-07-04,9273.521484375,11215.4375,15,-0.23917863708680676,-0.23917863708680676,2,0.0,0.20940437986766347,-0.20940437986766347,-1941.916015625,False,False,True
26,long,1,2019-07-05,2019-07-06,2019-07-07,10978.4599609375,11450.8466796875,2,0.043028504947943524,0.043028504947943524,2,0.0,0.043028504947943524,0.043028504947943524,472.38671875,False,False,True
27,long,1,2019-07-09,2019-07-10,2019-07-30,12573.8125,9607.423828125,21,-0.23591799797197566,-0.23591799797197566,2,0.0,-0.23591799797197543,-0.23591799797197543,-2966.388671875,False,False,True
28,short,-1,2019-08-01,2019-08-02,2019-08-19,10399.6689453125,10916.0537109375,18,-0.06950485085129354,-0.06950485085129354,2,0.0,0.04965396190402327,-0.04965396190402327,-516.384765625,False,False,True
29,long,1,2019-08-20,2019-08-21,2019-09-01,10763.232421875,9757.970703125,12,-0.09339775258470895,-0.09339775258470895,2,0.0,-0.09339775258470906,-0.09339775258470906,-1005.26171875,False,False,True
30,short,-1,2019-09-02,2019-09-03,2019-09-21,10346.7607421875,10019.716796875,19,0.029498674514875756,0.029498674514875756,2,0.0,-0.031608341340978674,0.031608341340978674,327.0439453125,False,False,True
31,long,1,2019-09-22,2019-09-23,2019-10-08,10070.392578125,8228.783203125,16,-0.18287364278135132,-0.18287364278135132,2,0.0,-0.182873642781351,-0.182873642781351,-1841.609375,False,False,True
32,short,-1,2019-10-12,2019-10-13,2019-11-08,8336.5556640625,8804.880859375,27,-0.09265416965301565,-0.09265416965301565,2,0.0,0.05617730081637573,-0.05617730081637573,-468.3251953125,False,False,True
33,short,-1,2019-11-11,2019-11-12,2019-11-13,8757.7880859375,8808.2626953125,2,-0.005774490298837365,-0.005774490298837365,2,0.0,0.005763396976463442,-0.005763396976463442,-50.474609375,False,False,True
34,long,1,2019-11-14,2019-11-15,2019-12-04,8708.0947265625,7252.03466796875,20,-0.1672076503890454,-0.1672076503890454,2,0.0,-0.16720765038904517,-0.16720765038904517,-1456.06005859375,False,False,True
35,short,-1,2019-12-05,2019-12-06,2019-12-16,7448.3076171875,6932.48046875,11,0.07185947022734074,0.07185947022734074,2,0.0,-0.06925427559506159,0.06925427559506159,515.8271484375,False,False,True
36,short,-1,2019-12-17,2019-12-18,2020-01-01,6640.51513671875,7200.17431640625,15,-0.08928807800109106,-0.08928807800109106,2,0.0,0.08427948256496887,-0.08427948256496887,-559.6591796875,False,False,True
37,short,-1,2020-01-02,2020-01-03,2020-01-22,6985.47021484375,8680.8759765625,20,-0.21042443577432568,-0.21042443577432568,2,0.0,0.24270460106122904,-0.24270460106122904,-1695.40576171875,False,False,True
38,long,1,2020-01-26,2020-01-27,2020-01-28,8596.830078125,9358.58984375,2,0.08860937795703694,0.08860937795703694,2,0.0,0.08860937795703672,0.08860937795703672,761.759765625,False,False,True
39,long,1,2020-02-02,2020-02-03,2020-02-08,9344.365234375,9865.119140625,6,0.05572919007214172,0.05572919007214172,2,0.0,0.05572919007214194,0.05572919007214194,520.75390625,False,False,True
40,short,-1,2020-02-11,2020-02-12,2020-02-15,10208.236328125,9889.4248046875,4,0.030151186063672064,0.030151186063672064,2,0.0,-0.031230813354029996,0.031230813354029996,318.8115234375,False,False,True
41,long,1,2020-02-16,2020-02-17,2020-03-20,9934.43359375,6198.7783203125,33,-0.3760310276559392,-0.3760310276559392,2,0.0,-0.37603102765593943,-0.37603102765593943,-3735.6552734375,False,False,True
42,long,1,2020-03-21,2020-03-22,2020-03-22,6185.06640625,5830.2548828125,1,-0.05736583896317804,-0.05736583896317804,2,0.0,-0.05736583896317804,-0.05736583896317804,-354.8115234375,False,False,True
43,short,-1,2020-03-23,2020-03-24,2020-04-12,6416.31494140625,6971.091796875,20,-0.10391162543539578,-0.10391162543539578,2,0.0,0.08646347015926881,-0.08646347015926881,-554.77685546875,False,False,True
44,long,1,2020-04-14,2020-04-15,2020-04-15,6842.427734375,6642.10986328125,1,-0.029275847531044064,-0.029275847531044064,2,0.0,-0.029275847531044064,-0.029275847531044064,-200.31787109375,False,False,True
45,short,-1,2020-04-17,2020-04-18,2020-04-18,7096.1845703125,7257.6650390625,1,-0.02275595669052466,-0.02275595669052466,2,0.0,0.02275595669052466,-0.02275595669052466,-161.48046875,False,False,True
46,long,1,2020-04-19,2020-04-20,2020-04-28,7189.4248046875,7807.05859375,9,0.08590865136523917,0.08590865136523917,2,0.0,0.08590865136523895,0.08590865136523895,617.6337890625,False,False,True
47,short,-1,2020-04-29,2020-04-30,2020-05-14,8801.0380859375,9733.7216796875,15,-0.11560548205942922,-0.11560548205942922,2,0.0,0.10597427083519428,-0.10597427083519428,-932.68359375,False,False,True
48,long,1,2020-05-18,2020-05-19,2020-05-29,9726.5751953125,9439.1240234375,11,-0.029553174277985206,-0.029553174277985206,2,0.0,-0.029553174277985428,-0.029553174277985428,-287.451171875,False,False,True
49,short,-1,2020-05-31,2020-06-01,2020-06-01,9461.05859375,10167.2685546875,1,-0.07464386293982206,-0.07464386293982206,2,0.0,0.07464386293982206,-0.07464386293982206,-706.2099609375,False,False,True
50,long,1,2020-06-02,2020-06-03,2020-06-08,9529.8037109375,9771.4892578125,6,0.025361020458124495,0.025361020458124495,2,0.0,0.02536102045812494,0.02536102045812494,241.685546875,False,False,True
51,short,-1,2020-06-09,2020-06-10,2020-06-10,9795.7001953125,9870.0947265625,1,-0.007594610876882513,-0.007594610876882513,2,0.0,0.007594610876882513,-0.007594610876882513,-74.39453125,False,False,True
52,short,-1,2020-06-12,2020-06-13,2020-06-15,9480.84375,9450.7021484375,3,0.00305500489891819,0.00305500489891819,2,0.0,-0.0031792108758780246,0.0031792108758780246,30.1416015625,False,False,True
53,long,1,2020-06-18,2020-06-19,2020-06-30,9411.8408203125,9137.9931640625,12,-0.029096078171975348,-0.029096078171975348,2,0.0,-0.029096078171975237,-0.029096078171975237,-273.84765625,False,False,True
54,short,-1,2020-07-21,2020-07-22,2020-08-13,9374.8876953125,11784.1376953125,23,-0.22367615008307185,-0.22367615008307185,2,0.0,0.2569897451896559,-0.2569897451896559,-2409.25,False,False,True
55,long,1,2020-08-15,2020-08-16,2020-09-13,11865.6982421875,10323.755859375,29,-0.1299495698727824,-0.1299495698727824,2,0.0,-0.12994956987278272,-0.12994956987278272,-1541.9423828125,False,False,True
56,short,-1,2020-09-15,2020-09-16,2020-09-20,10796.951171875,10938.271484375,5,-0.01357363747778384,-0.01357363747778384,2,0.0,0.013088909105019031,-0.013088909105019031,-141.3203125,False,False,True
57,short,-1,2020-09-22,2020-09-23,2020-10-05,10538.4599609375,10793.33984375,13,-0.027619619330745415,-0.027619619330745415,2,0.0,0.02418568593108028,-0.02418568593108028,-254.8798828125,False,False,True
58,short,-1,2020-10-10,2020-10-11,2020-11-09,11296.361328125,15332.3154296875,30,-0.2828205720757513,-0.2828205720757513,2,0.0,0.3572791259353598,-0.3572791259353598,-4035.9541015625,False,False,True
59,short,-1,2020-11-16,2020-11-17,2020-11-24,16716.111328125,19107.46484375,8,-0.13131673671943378,-0.13131673671943378,2,0.0,0.14305680721338154,-0.14305680721338154,-2391.353515625,False,False,True
60,long,1,2020-11-25,2020-11-26,2020-11-29,18732.12109375,18177.484375,4,-0.029608858280072536,-0.029608858280072536,2,0.0,-0.029608858280072425,-0.029608858280072425,-554.63671875,False,False,True
61,long,1,2020-12-01,2020-12-02,2020-12-15,18802.998046875,19417.076171875,14,0.03265852197979968,0.03265852197979968,2,0.0,0.032658521979799904,0.032658521979799904,614.078125,False,False,True
62,short,-1,2020-12-16,2020-12-17,2021-01-10,21310.59765625,38356.44140625,25,-0.47167069021570485,-0.47167069021570485,2,0.0,0.7998763819277857,-0.7998763819277857,-17045.84375,False,False,True
63,long,1,2021-01-11,2021-01-12,2021-01-12,35566.65625,33922.9609375,1,-0.046214502171538774,-0.046214502171538774,2,0.0,-0.046214502171538774,-0.046214502171538774,-1643.6953125,False,False,True
64,long,1,2021-01-14,2021-01-15,2021-02-04,39187.328125,36926.06640625,21,-0.057703901412645586,-0.057703901412645586,2,0.0,-0.0577039014126457,-0.0577039014126457,-2261.26171875,False,False,True
65,short,-1,2021-02-05,2021-02-06,2021-02-22,38144.30859375,54207.3203125,17,-0.3366125578195249,-0.3366125578195249,2,0.0,0.4211116234882273,-0.4211116234882273,-16063.01171875,False,False,True
66,long,1,2021-02-24,2021-02-25,2021-03-14,49705.33203125,59302.31640625,18,0.1930775629658068,0.1930775629658068,2,0.0,0.19307756296580658,0.19307756296580658,9596.984375,False,False,True
67,short,-1,2021-03-15,2021-03-16,2021-03-22,55907.19921875,54529.14453125,7,0.0203161721735865,0.0203161721735865,2,0.0,-0.024648966622492385,0.024648966622492385,1378.0546875,False,False,True
68,long,1,2021-03-24,2021-03-25,2021-03-25,52774.265625,51704.16015625,1,-0.020277031922222966,-0.020277031922222966,2,0.0,-0.020277031922222966,-0.020277031922222966,-1070.10546875,False,False,True
69,long,1,2021-03-28,2021-03-29,2021-04-10,55950.74609375,59793.234375,13,0.06867626527824289,0.06867626527824289,2,0.0,0.06867626527824311,0.06867626527824311,3842.48828125,False,False,True
70,short,-1,2021-04-11,2021-04-12,2021-04-17,60204.96484375,60683.8203125,6,-0.012523533991007918,-0.012523533991007918,2,0.0,0.007953753814037956,-0.007953753814037956,-478.85546875,False,False,True
71,long,1,2021-04-18,2021-04-19,2021-05-06,56216.18359375,56396.515625,18,0.003207831263559502,0.003207831263559502,2,0.0,0.0032078312635588357,0.0032078312635588357,180.33203125,False,False,True
72,short,-1,2021-05-07,2021-05-08,2021-05-14,57356.40234375,49880.53515625,7,0.12635019608542386,0.12635019608542386,2,0.0,-0.130340587659167,0.130340587659167,7475.8671875,False,False,True
73,long,1,2021-05-15,2021-05-16,2021-05-31,46760.1875,37332.85546875,16,-0.20161022731677458,-0.20161022731677458,2,0.0,-0.20161022731677458,-0.20161022731677458,-9427.33203125,False,False,True
74,short,-1,2021-06-01,2021-06-02,2021-06-20,36684.92578125,35698.296875,19,-0.01751470845785974,-0.01751470845785974,2,0.0,-0.026894668184234805,0.026894668184234805,986.62890625,False,False,True
75,long,1,2021-06-21,2021-06-22,2021-06-23,31676.693359375,33723.02734375,2,0.0646006185418142,0.0646006185418142,2,0.0,0.0646006185418142,0.0646006185418142,2046.333984375,False,False,True
76,long,1,2021-06-24,2021-06-25,2021-06-26,34662.4375,32186.27734375,2,-0.07143641171368853,-0.07143641171368853,2,0.0,-0.07143641171368864,-0.07143641171368864,-2476.16015625,False,False,True
77,short,-1,2021-06-27,2021-06-28,2021-06-28,34649.64453125,34434.3359375,1,0.006213875976586625,0.006213875976586625,2,0.0,-0.006213875976586625,0.006213875976586625,215.30859375,False,False,True
78,long,1,2021-06-30,2021-07-01,2021-07-07,35040.8359375,33855.328125,7,-0.033832178393646495,-0.033832178393646495,2,0.0,-0.033832178393646495,-0.033832178393646495,-1185.5078125,False,False,True
79,short,-1,2021-07-10,2021-07-11,2021-07-16,33520.51953125,31421.5390625,6,0.06381706014223165,0.06381706014223165,2,0.0,-0.06261777854586037,0.06261777854586037,2098.98046875,False,False,True
80,long,1,2021-07-18,2021-07-19,2021-07-20,31796.810546875,29807.34765625,2,-0.06256800151990471,-0.06256800151990471,2,0.0,-0.06256800151990483,-0.06256800151990483,-1989.462890625,False,False,True
81,short,-1,2021-07-24,2021-07-25,2021-08-14,34292.4453125,47096.9453125,21,-0.29374552643726337,-0.29374552643726337,2,0.0,0.37339127855465626,-0.37339127855465626,-12804.5,False,False,True
82,long,1,2021-08-15,2021-08-16,2021-08-22,47047.00390625,49321.65234375,7,0.048348422824812554,0.048348422824812554,2,0.0,0.048348422824813,0.048348422824813,2274.6484375,False,False,True
83,long,1,2021-08-23,2021-08-24,2021-09-04,49546.1484375,49944.625,12,0.008042533578622058,0.008042533578622058,2,0.0,0.00804253357862228,0.00804253357862228,398.4765625,False,False,True
84,long,1,2021-09-06,2021-09-07,2021-09-14,52633.53515625,47092.4921875,8,-0.10527590351475813,-0.10527590351475813,2,0.0,-0.10527590351475802,-0.10527590351475802,-5541.04296875,False,False,True
85,long,1,2021-09-19,2021-09-20,2021-09-29,47260.21875,41564.36328125,10,-0.12052114059988361,-0.12052114059988361,2,0.0,-0.1205211405998835,-0.1205211405998835,-5695.85546875,False,False,True
86,short,-1,2021-09-30,2021-10-01,2021-10-21,43790.89453125,62210.171875,21,-0.31985484896583105,-0.31985484896583105,2,0.0,0.42061888757731714,-0.42061888757731714,-18419.27734375,False,False,True
87,long,1,2021-10-24,2021-10-25,2021-12-07,60930.8359375,50700.0859375,44,-0.16790759297138425,-0.16790759297138425,2,0.0,-0.16790759297138524,-0.16790759297138524,-10230.75,False,False,True
88,long,1,2021-12-08,2021-12-09,2021-12-11,50504.796875,49362.5078125,3,-0.022617437019441744,-0.022617437019441744,2,0.0,-0.022617437019441522,-0.022617437019441522,-1142.2890625,False,False,True
89,short,-1,2021-12-15,2021-12-16,2021-12-17,48896.72265625,46202.14453125,2,0.05665363970864412,0.05665363970864412,2,0.0,-0.05510754051847644,0.05510754051847644,2694.578125,False,False,True
90,short,-1,2021-12-22,2021-12-23,2022-01-04,48628.51171875,45897.57421875,13,0.05070179388441631,0.05070179388441631,2,0.0,-0.05615918323379443,0.05615918323379443,2730.9375,False,False,True
91,long,1,2022-01-06,2022-01-07,2022-01-17,43160.9296875,42250.55078125,11,-0.02109266210995564,-0.02109266210995564,2,0.0,-0.021092662109955862,-0.021092662109955862,-910.37890625,False,False,True
92,long,1,2022-01-20,2022-01-21,2022-01-25,40680.41796875,36954.00390625,5,-0.09160215771043867,-0.09160215771043867,2,0.0,-0.09160215771043867,-0.09160215771043867,-3726.4140625,False,False,True
93,short,-1,2022-01-26,2022-01-27,2022-02-19,36852.12109375,40122.15625,24,-0.1070217708672958,-0.1070217708672958,2,0.0,0.08873397403452543,-0.08873397403452543,-3270.03515625,False,False,True
94,long,1,2022-02-20,2022-02-21,2022-03-08,38431.37890625,38737.26953125,16,0.007959397599190732,0.007959397599190732,2,0.0,0.007959397599190954,0.007959397599190954,305.890625,False,False,True
95,short,-1,2022-03-11,2022-03-12,2022-03-19,38794.97265625,42190.65234375,8,-0.08577058516169267,-0.08577058516169267,2,0.0,0.08752885889592044,-0.08752885889592044,-3395.6796875,False,False,True
96,long,1,2022-03-20,2022-03-21,2022-03-22,41247.82421875,42358.80859375,2,0.026934375231723928,0.026934375231723928,2,0.0,0.026934375231723928,0.026934375231723928,1110.984375,False,False,True
97,short,-1,2022-03-23,2022-03-24,2022-04-04,42892.95703125,46622.67578125,12,-0.08474005078501357,-0.08474005078501357,2,0.0,0.08695410641151846,-0.08695410641151846,-3729.71875,False,False,True
98,long,1,2022-04-05,2022-04-06,2022-04-27,45555.9921875,39241.12109375,22,-0.1386177929735164,-0.1386177929735164,2,0.0,-0.13861779297351629,-0.13861779297351629,-6314.87109375,False,False,True
99,short,-1,2022-04-30,2022-05-01,2022-05-05,37714.875,36575.140625,5,0.02122171652942728,0.02122171652942728,2,0.0,-0.030219757456441232,0.030219757456441232,1139.734375,False,False,True
100,long,1,2022-05-07,2022-05-08,2022-05-24,35501.953125,29655.5859375,17,-0.16467733949496566,-0.16467733949496566,2,0.0,-0.1646773394949662,-0.1646773394949662,-5846.3671875,False,False,True
101,short,-1,2022-05-25,2022-05-26,2022-06-10,29562.361328125,29083.8046875,16,-0.00043080827882391315,-0.00043080827882391315,2,0.0,-0.016188038408478267,0.016188038408478267,478.556640625,False,False,True
102,long,1,2022-06-12,2022-06-13,2022-07-01,26762.6484375,19269.3671875,19,-0.279990273290754,-0.279990273290754,2,0.0,-0.2799902732907542,-0.2799902732907542,-7493.28125,False,False,True
103,short,-1,2022-07-02,2022-07-03,2022-07-24,19242.255859375,22609.1640625,22,-0.16727300305701243,-0.16727300305701243,2,0.0,0.17497471334602444,-0.17497471334602444,-3366.908203125,False,False,True
