date,price,log_return,bollinger_trade,bollinger_trade_action,bollinger_position,macd_trade,macd_trade_action,macd_position,trend_strength,position,trade
2020-02-11,10208.23633,0.035052447,0,hold,-1,0,hold,1,0.39763252874717936,1,0.0
2020-02-12,10326.05469,0.011475405,0,hold,-1,0,hold,1,0.4245791361503861,1,0.0
2020-02-13,10214.37988,-0.010873763,0,hold,-1,0,hold,1,0.303617378136654,1,0.0
2020-02-14,10312.11621,0.009523015,0,hold,-1,0,hold,1,0.32409923732635576,1,0.0
2020-02-15,9889.424805,-0.04185355,0,hold,-1,0,hold,1,0.23390281103427907,1,0.0
2020-02-16,9934.433594,0.004540879,0,hold,-1,0,hold,1,0.20845038722857392,1,0.0
2020-02-17,9690.142578,-0.024897723,1,buy,0,-1,sell,0,0.14787831760624018,0,-1.0
2020-02-18,10141.99609,0.045575692,0,hold,0,0,hold,0,0.2724902708375542,0,0.0
2020-02-19,9633.386719,-0.051449984,0,hold,0,0,hold,0,0.17031648497721208,0,0.0
2020-02-20,9608.475586,-0.002589266,0,hold,0,0,hold,0,0.15224709693449498,0,0.0
2020-02-21,9686.441406,0.008081532,0,hold,0,0,hold,0,0.17707942967092252,0,0.0
2020-02-22,9663.181641,-0.002404158,0,hold,0,0,hold,0,0.23153630620569654,0,0.0
2020-02-23,9924.515625,0.026685065,0,hold,0,0,hold,0,0.2617876509850922,0,0.0
2020-02-24,9650.174805,-0.028031992,0,hold,0,0,hold,0,0.21932566904803738,0,0.0
2020-02-25,9341.705078,-0.032487238,1,buy,1,0,hold,0,0.12569252230436104,1,1.0
2020-02-26,8820.522461,-0.057407688,0,hold,1,0,hold,0,-0.014556833251529898,1,0.0
2020-02-27,8784.494141,-0.004092966,0,hold,1,0,hold,0,-0.10033797927678681,1,0.0
2020-02-28,8672.455078,-0.012836218,0,hold,1,0,hold,0,-0.11122382032871238,1,0.0
2020-02-29,8599.508789,-0.008446836,0,hold,1,0,hold,0,-0.1603383778826173,1,0.0
2020-03-01,8562.454102,-0.004318241,0,hold,1,0,hold,0,-0.14197322233983312,1,0.0
2020-03-02,8869.669922,0.03525074,0,hold,1,0,hold,0,-0.0899635955148832,1,0.0
2020-03-03,8787.786133,-0.009274765,0,hold,1,0,hold,0,-0.09515610234636336,1,0.0
2020-03-04,8755.246094,-0.003709744,0,hold,1,0,hold,0,-0.09231567467061742,1,0.0
2020-03-05,9078.762695,0.036284842,0,hold,1,0,hold,0,-0.016915603767280435,1,0.0
2020-03-06,9122.545898,0.004811004,0,hold,1,0,hold,0,-0.0868335174126286,1,0.0
2020-03-07,8909.954102,-0.023579831,0,hold,1,0,hold,0,-0.1425993962490756,1,0.0
2020-03-08,8108.116211,-0.094303529,0,hold,1,0,hold,0,-0.2602662120122542,0,-1.0
2020-03-09,7923.644531,-0.023014293,0,hold,1,0,hold,0,-0.29414950140977175,0,0.0
2020-03-10,7909.729492,-0.001757685,0,hold,1,0,hold,0,-0.3468588015742186,0,0.0
2020-03-11,7911.430176,0.000214988,0,hold,1,0,hold,0,-0.31865766633666853,0,0.0
2020-03-12,4970.788086,-0.464730175,0,hold,1,0,hold,0,-0.6024685146411564,0,0.0
2020-03-13,5563.707031,0.112686222,0,hold,1,0,hold,0,-0.5194297641217114,0,0.0
2020-03-14,5200.366211,-0.06753557,0,hold,1,0,hold,0,-0.5322686338947524,0,0.0
2020-03-15,5392.314941,0.036245733,0,hold,1,0,hold,0,-0.517095809314719,0,0.0
2020-03-16,5014.47998,-0.072645058,0,hold,1,0,hold,0,-0.5148083063951102,0,0.0
2020-03-17,5225.629395,0.041245526,0,hold,1,0,hold,0,-0.4886893532781458,0,0.0
2020-03-18,5238.438477,0.002448204,0,hold,1,0,hold,0,-0.47337928561420917,0,0.0
2020-03-19,6191.192871,0.167104324,0,hold,1,0,hold,0,-0.39886972086105943,0,0.0
2020-03-20,6198.77832,0.00122445,0,hold,1,0,hold,0,-0.36522951796380554,0,0.0
2020-03-21,6185.066406,-0.002214485,0,hold,1,0,hold,0,-0.3644726665723597,0,0.0
2020-03-22,5830.254883,-0.059077024,0,hold,1,0,hold,0,-0.3987940443532693,0,0.0
2020-03-23,6416.314941,0.095783238,0,hold,1,0,hold,0,-0.31731172888404546,0,0.0
2020-03-24,6734.803711,0.048444709,-1,sell,0,0,hold,0,-0.3099945485635438,0,0.0
2020-03-25,6681.062988,-0.00801156,0,hold,0,1,buy,1,-0.2948772915601533,1,1.0
2020-03-26,6716.44043,0.005281211,0,hold,0,0,hold,1,-0.26799676562942104,1,0.0
2020-03-27,6469.79834,-0.037413377,0,hold,0,0,hold,1,-0.2468900174045615,1,0.0
2020-03-28,6242.193848,-0.035813241,0,hold,0,0,hold,1,-0.2617442491915152,1,0.0
2020-03-29,5922.042969,-0.052650213,0,hold,0,0,hold,1,-0.27723051986008684,1,0.0
2020-03-30,6429.841797,0.082268449,0,hold,0,0,hold,1,-0.2095105976273927,1,0.0
2020-03-31,6438.644531,0.001368107,0,hold,0,0,hold,1,-0.20564346277621992,1,0.0
2020-04-01,6606.776367,0.025777803,0,hold,0,0,hold,1,-0.22210171872183487,1,0.0
2020-04-02,6793.624512,0.027888756,0,hold,0,0,hold,1,-0.19372998831169466,0,-1.0
2020-04-03,6733.387207,-0.008906284,0,hold,0,0,hold,1,-0.19589363776263785,0,0.0
2020-04-04,6867.527344,0.019725804,0,hold,0,0,hold,1,-0.2182463701769649,1,1.0
2020-04-05,6791.129395,-0.011186861,0,hold,0,0,hold,1,-0.22936976089445332,1,0.0
2020-04-06,7271.78125,0.068384016,0,hold,0,0,hold,1,-0.15702582619972758,0,-1.0
2020-04-07,7176.414551,-0.013201383,0,hold,0,0,hold,1,-0.09579460610657979,0,0.0
2020-04-08,7334.098633,0.021734626,0,hold,0,0,hold,1,-0.06078264567808357,0,0.0
2020-04-09,7302.089355,-0.004373998,0,hold,0,0,hold,1,-0.06253152150138191,0,0.0
2020-04-10,6865.493164,-0.061652646,0,hold,0,0,hold,1,-0.10302527718340798,0,0.0
2020-04-11,6859.083008,-0.000934114,0,hold,0,0,hold,1,0.26160898376627056,1,1.0
2020-04-12,6971.091797,0.016198094,0,hold,0,0,hold,1,0.20890084275772133,1,0.0
2020-04-13,6845.037598,-0.018247903,0,hold,0,0,hold,1,0.2530338373735727,1,0.0
2020-04-14,6842.427734,-0.000381351,0,hold,0,0,hold,1,0.22979476455379957,1,0.0
2020-04-15,6642.109863,-0.029712937,0,hold,0,0,hold,1,0.265390931391074,1,0.0
2020-04-16,7116.804199,0.069029113,0,hold,0,0,hold,1,0.2956578863874942,1,0.0
2020-04-17,7096.18457,-0.002901521,0,hold,0,0,hold,1,0.2900775859155611,1,0.0
2020-04-18,7257.665039,0.022500902,0,hold,0,0,hold,1,0.18999924577684144,0,-1.0
2020-04-19,7189.424805,-0.009446988,0,hold,0,0,hold,1,0.17460360910118378,0,0.0
2020-04-20,6881.958496,-0.043707893,0,hold,0,0,hold,1,0.11678236473279137,0,0.0
2020-04-21,6880.323242,-0.000237643,0,hold,0,0,hold,1,0.18703571334480149,0,0.0
2020-04-22,7117.20752,0.033849812,0,hold,0,0,hold,1,0.1331207005847314,0,0.0
2020-04-23,7429.724609,0.042973347,0,hold,0,0,hold,1,0.13213636718177246,0,0.0
2020-04-24,7550.900879,0.016178084,0,hold,0,0,hold,1,0.16330216092520813,0,0.0
2020-04-25,7569.936035,0.00251774,0,hold,0,0,hold,1,0.16072720641415741,0,0.0
2020-04-26,7679.867188,0.014417636,0,hold,0,0,hold,1,0.23389745918745997,1,1.0
2020-04-27,7795.601074,0.014957356,0,hold,0,0,hold,1,0.3068985607535986,1,0.0
2020-04-28,7807.058594,0.001468663,0,hold,0,0,hold,1,0.3966001287842306,1,0.0
2020-04-29,8801.038086,0.119841406,-1,sell,-1,0,hold,1,0.4525945425016004,1,0.0
2020-04-30,8658.553711,-0.016321978,0,hold,-1,0,hold,1,0.4131754876704966,1,0.0
2020-05-01,8864.766602,0.02353691,0,hold,-1,0,hold,1,0.41730548001433787,1,0.0
2020-05-02,8988.59668,0.013872127,0,hold,-1,0,hold,1,0.41043913289298184,1,0.0
2020-05-03,8897.46875,-0.010189912,0,hold,-1,0,hold,1,0.4023388644951748,1,0.0
2020-05-04,8912.654297,0.001705272,0,hold,-1,0,hold,1,0.388822276191278,1,0.0
2020-05-05,9003.070313,0.010093567,0,hold,-1,0,hold,1,0.41941936203315605,1,0.0
2020-05-06,9268.761719,0.029084126,0,hold,-1,0,hold,1,0.3947493845539435,1,0.0
2020-05-07,9951.518555,0.071075367,0,hold,-1,0,hold,1,0.4914953611597349,1,0.0
2020-05-08,9842.666016,-0.010998547,0,hold,-1,0,hold,1,0.4481653342882776,1,0.0
2020-05-09,9593.896484,-0.025599498,0,hold,-1,0,hold,1,0.3941757880899942,1,0.0
2020-05-10,8756.430664,-0.09133875,0,hold,-1,0,hold,1,0.30425162217218393,1,0.0
2020-05-11,8601.795898,-0.017817357,0,hold,-1,0,hold,1,0.2738706698951533,1,0.0
2020-05-12,8804.477539,0.023289396,0,hold,-1,0,hold,1,0.28407222010177996,1,0.0
2020-05-13,9269.987305,0.051521607,0,hold,-1,0,hold,1,0.3569568165705837,1,0.0
2020-05-14,9733.72168,0.048814308,0,hold,-1,-1,sell,0,0.398550553857655,0,-1.0
2020-05-15,9328.197266,-0.042554541,0,hold,-1,1,buy,1,0.3600784157815182,1,1.0
2020-05-16,9377.013672,0.005219563,0,hold,-1,-1,sell,0,0.32133314286261483,0,-1.0
2020-05-17,9670.739258,0.030843415,0,hold,-1,0,hold,0,0.3523429350987474,0,0.0
2020-05-18,9726.575195,0.005757095,0,hold,-1,0,hold,0,0.34284169105483403,0,0.0
2020-05-19,9729.038086,0.00025318,0,hold,-1,0,hold,0,0.35591069547135556,0,0.0
2020-05-20,9522.981445,-0.021407054,0,hold,-1,0,hold,0,0.3754586056758761,0,0.0
2020-05-21,9081.761719,-0.047439781,1,buy,0,0,hold,0,0.29455765448467114,0,0.0
2020-05-22,9182.577148,0.011039705,0,hold,0,0,hold,0,0.28147596699153565,0,0.0
2020-05-23,9209.287109,0.002904543,0,hold,0,0,hold,0,0.25235456528513905,0,0.0
2020-05-24,8790.368164,-0.046555848,0,hold,0,0,hold,0,0.16864471821583174,0,0.0
2020-05-25,8906.93457,0.013173543,0,hold,0,0,hold,0,0.17953258512947556,0,0.0
2020-05-26,8835.052734,-0.008103064,0,hold,0,0,hold,0,0.15591529360227918,0,0.0
2020-05-27,9181.017578,0.038410971,0,hold,0,0,hold,0,0.18135410296593504,0,0.0
2020-05-28,9525.750977,0.036860715,0,hold,0,0,hold,0,0.2155758266112371,0,0.0
2020-05-29,9439.124023,-0.009135579,0,hold,0,0,hold,0,0.09031375935354982,0,0.0
2020-05-30,9700.414063,0.02730539,0,hold,0,0,hold,0,0.14502473004329886,0,0.0
2020-05-31,9461.058594,-0.024984293,0,hold,0,0,hold,0,0.08262140483820286,0,0.0
2020-06-01,10167.26855,0.071989316,-1,sell,-1,0,hold,0,0.1511206708041294,-1,-1.0
2020-06-02,9529.803711,-0.064749475,0,hold,-1,0,hold,0,0.07576614070251123,-1,0.0
2020-06-03,9656.717773,0.013229695,0,hold,-1,0,hold,0,0.08797565616873892,-1,0.0
2020-06-04,9800.636719,0.014793539,0,hold,-1,0,hold,0,0.0937088658499306,-1,0.0
2020-06-05,9665.533203,-0.013881075,0,hold,-1,0,hold,0,0.04734448626396094,-1,0.0
2020-06-06,9653.679688,-0.001227122,0,hold,-1,0,hold,0,-0.03863211652441898,-1,0.0
2020-06-07,9758.852539,0.010835668,0,hold,-1,0,hold,0,-0.010876478878876406,-1,0.0
2020-06-08,9771.489258,0.00129406,0,hold,-1,0,hold,0,0.023774751603791763,-1,0.0
2020-06-09,9795.700195,0.002474648,0,hold,-1,0,hold,0,0.15612733477756044,-1,0.0
2020-06-10,9870.094727,0.007565917,0,hold,-1,0,hold,0,0.19285871941090812,-1,0.0
2020-06-11,9321.78125,-0.057155719,1,buy,0,0,hold,0,0.07473389447279244,0,1.0
2020-06-12,9480.84375,0.016919584,0,hold,0,0,hold,0,0.03187311630132435,0,0.0
2020-06-13,9475.277344,-0.000587294,0,hold,0,0,hold,0,-0.04197346188105906,0,0.0
2020-06-14,9386.788086,-0.009382844,0,hold,0,0,hold,0,0.01003217307636605,0,0.0
2020-06-15,9450.702148,0.006785862,0,hold,0,0,hold,0,0.012584726300127344,0,0.0
2020-06-16,9538.024414,0.009197339,0,hold,0,0,hold,0,-0.023493567957516337,0,0.0
2020-06-17,9480.254883,-0.006075177,0,hold,0,0,hold,0,-0.04358941831572379,0,0.0
2020-06-18,9411.84082,-0.007242644,0,hold,0,0,hold,0,-0.05548441817706595,0,0.0
2020-06-19,9288.018555,-0.013243316,0,hold,0,0,hold,0,-0.04169974074513121,0,0.0
2020-06-20,9332.34082,0.004760633,0,hold,0,0,hold,0,0.04784107972687657,0,0.0
2020-06-21,9303.629883,-0.003081241,0,hold,0,0,hold,0,0.023434242004036338,0,0.0
2020-06-22,9648.717773,0.036420399,0,hold,0,0,hold,0,0.08012940326010033,0,0.0
2020-06-23,9629.658203,-0.001977301,0,hold,0,0,hold,0,0.16507960867036145,0,0.0
2020-06-24,9313.610352,-0.033370923,0,hold,0,0,hold,0,0.07696894293046791,0,0.0
2020-06-25,9264.813477,-0.005253081,0,hold,0,0,hold,0,0.08169502423653026,0,0.0
2020-06-26,9162.917969,-0.011059044,0,hold,0,0,hold,0,-0.003608029403867912,0,0.0
2020-06-27,9045.390625,-0.012909379,0,hold,0,0,hold,0,-0.10029919179381397,0,0.0
2020-06-28,9143.582031,0.010796911,0,hold,0,0,hold,0,-0.06156048991951431,0,0.0
2020-06-29,9190.854492,0.005156697,0,hold,0,0,hold,0,-0.11109209193633032,0,0.0
2020-06-30,9137.993164,-0.005768118,0,hold,0,0,hold,0,-0.07341850276470006,0,0.0
2020-07-01,9228.325195,0.009836785,0,hold,0,0,hold,0,-0.24810568266336866,0,0.0
2020-07-02,9123.410156,-0.011433925,0,hold,0,0,hold,0,-0.1249711333706444,0,0.0
2020-07-03,9087.303711,-0.003965412,0,hold,0,0,hold,0,-0.1801320869836153,0,0.0
2020-07-04,9132.488281,0.004959954,0,hold,0,0,hold,0,-0.2181810764715907,0,0.0
2020-07-05,9073.942383,-0.006431365,0,hold,0,0,hold,0,-0.198134791220765,0,0.0
2020-07-06,9375.474609,0.032690364,0,hold,0,0,hold,0,-0.08493570574977269,0,0.0
2020-07-07,9252.277344,-0.013227475,0,hold,0,0,hold,0,-0.1538104585105233,0,0.0
2020-07-08,9428.333008,0.018849585,0,hold,0,0,hold,0,-0.09926641761215163,0,0.0
2020-07-09,9277.967773,-0.016076773,0,hold,0,1,buy,1,-0.14449383650389636,0,0.0
2020-07-10,9278.807617,9.05e-05,0,hold,0,0,hold,1,-0.16848083517072523,0,0.0
2020-07-11,9240.34668,-0.004153645,0,hold,0,0,hold,1,-0.02714785252268522,0,0.0
2020-07-12,9276.5,0.003904916,0,hold,0,0,hold,1,-0.07103260857625462,0,0.0
2020-07-13,9243.614258,-0.003551358,0,hold,0,0,hold,1,-0.07977161721217825,0,0.0
2020-07-14,9243.213867,-4.33e-05,0,hold,0,0,hold,1,-0.05098533990687374,0,0.0
2020-07-15,9192.836914,-0.005465062,0,hold,0,0,hold,1,-0.09201411155095467,0,0.0
2020-07-16,9132.227539,-0.006614939,0,hold,0,0,hold,1,-0.14619411094754867,0,0.0
2020-07-17,9151.392578,0.002096417,0,hold,0,0,hold,1,-0.12014833628983401,0,0.0
2020-07-18,9159.040039,0.000835312,0,hold,0,-1,sell,0,-0.094456619490196,0,0.0
2020-07-19,9185.817383,0.002919332,0,hold,0,0,hold,0,-0.039623235979903436,0,0.0
2020-07-20,9164.231445,-0.002352686,0,hold,0,0,hold,0,-0.06575536708705368,0,0.0
2020-07-21,9374.887695,0.022726572,0,hold,0,0,hold,0,0.026020430206944282,0,0.0
2020-07-22,9525.363281,0.015923467,-1,sell,-1,1,buy,1,-0.0484899087050859,-1,-1.0
2020-07-23,9581.072266,0.005831453,0,hold,-1,0,hold,1,-0.018827596672292966,-1,0.0
2020-07-24,9536.892578,-0.004621806,0,hold,-1,0,hold,1,0.09671330976732011,-1,0.0
2020-07-25,9677.113281,0.014595935,0,hold,-1,0,hold,1,0.17178256813299897,-1,0.0
2020-07-26,9905.166992,0.023292897,0,hold,-1,0,hold,1,0.29381058123627696,1,1.0
2020-07-27,10990.87305,0.104008666,0,hold,-1,0,hold,1,0.5567328898804825,1,0.0
2020-07-28,10912.82324,-0.007126663,0,hold,-1,0,hold,1,0.5092336193914194,1,0.0
2020-07-29,11100.46777,0.017048707,0,hold,-1,0,hold,1,0.5282919143189089,1,0.0
2020-07-30,11111.21387,0.000967607,0,hold,-1,0,hold,1,0.5523240163767698,1,0.0
2020-07-31,11323.4668,0.018922423,0,hold,-1,0,hold,1,0.5670976183827334,1,0.0
2020-08-01,11759.59277,0.037792034,0,hold,-1,0,hold,1,0.6548366958759512,1,0.0
2020-08-02,11053.61426,-0.061911857,0,hold,-1,0,hold,1,0.4187575757767623,1,0.0
2020-08-03,11246.34863,0.017286053,0,hold,-1,0,hold,1,0.4364655809277454,1,0.0
2020-08-04,11205.89258,-0.003603747,0,hold,-1,0,hold,1,0.4418511183172639,1,0.0
2020-08-05,11747.02246,0.047160038,0,hold,-1,0,hold,1,0.4682559905620959,1,0.0
2020-08-06,11779.77344,0.002784144,0,hold,-1,0,hold,1,0.5081218030994945,1,0.0
2020-08-07,11601.47266,-0.015251902,0,hold,-1,0,hold,1,0.4366857271722683,1,0.0
2020-08-08,11754.0459,0.01306547,0,hold,-1,0,hold,1,0.4973396161855415,1,0.0
2020-08-09,11675.73926,-0.006684392,0,hold,-1,0,hold,1,0.47406604926118173,1,0.0
2020-08-10,11878.11133,0.017184201,0,hold,-1,0,hold,1,0.5053165360642249,1,0.0
2020-08-11,11410.52539,-0.040161113,0,hold,-1,0,hold,1,0.37760623162088147,1,0.0
2020-08-12,11584.93457,0.015169301,0,hold,-1,0,hold,1,0.4041650627614358,1,0.0
2020-08-13,11784.1377,0.017048854,0,hold,-1,0,hold,1,0.42406805249160756,1,0.0
2020-08-14,11768.87109,-0.001296361,0,hold,-1,0,hold,1,0.4324619191635324,1,0.0
2020-08-15,11865.69824,0.008193734,0,hold,-1,0,hold,1,0.45611890294611407,1,0.0
2020-08-16,11892.80371,0.00228175,0,hold,-1,-1,sell,0,0.45683857831729197,0,-1.0
2020-08-17,12254.40234,0.02995176,0,hold,-1,0,hold,0,0.48709179756404153,0,0.0
2020-08-18,11991.2334,-0.021709415,0,hold,-1,0,hold,0,0.42563223027993385,0,0.0
2020-08-19,11758.2832,-0.019617887,0,hold,-1,0,hold,0,0.38133586615737225,0,0.0
2020-08-20,11878.37207,0.010161328,0,hold,-1,0,hold,0,0.37298797667533534,0,0.0
2020-08-21,11592.48926,-0.024361863,1,buy,0,0,hold,0,0.3018857727180503,0,0.0
2020-08-22,11681.8252,0.007676821,0,hold,0,0,hold,0,0.3052974046062627,0,0.0
2020-08-23,11664.84766,-0.001454386,0,hold,0,0,hold,0,0.3104780166723976,0,0.0
2020-08-24,11774.5957,0.009364459,0,hold,0,0,hold,0,0.3073986447549083,0,0.0
2020-08-25,11366.13477,-0.035306004,0,hold,0,0,hold,0,0.20859831199225562,0,0.0
2020-08-26,11488.36328,0.010696335,0,hold,0,0,hold,0,0.08236239012734509,0,0.0
2020-08-27,11323.39746,-0.014463478,0,hold,0,0,hold,0,0.06700872246563414,0,0.0
2020-08-28,11542.5,0.019164719,0,hold,0,0,hold,0,0.07177439778173418,0,0.0
2020-08-29,11506.86523,-0.003092041,0,hold,0,0,hold,0,0.06398478599197907,0,0.0
2020-08-30,11711.50586,0.017627931,0,hold,0,0,hold,0,0.06283107286272782,0,0.0
2020-08-31,11680.82031,-0.002623558,0,hold,0,0,hold,0,-0.013650961502662599,0,0.0
2020-09-01,11970.47852,0.024495288,0,hold,0,0,hold,0,0.1712436818769247,0,0.0
2020-09-02,11414.03418,-0.047599828,0,hold,0,0,hold,0,0.029326630573194328,0,0.0
2020-09-03,10245.29688,-0.108024908,1,buy,1,0,hold,0,-0.14031200212094977,1,1.0
2020-09-04,10511.81348,0.025680959,0,hold,1,0,hold,0,-0.18796375824569345,1,0.0
2020-09-05,10169.56738,-0.033100047,0,hold,1,0,hold,0,-0.2340068012682908,0,-1.0
2020-09-06,10280.35156,0.010834788,0,hold,1,0,hold,0,-0.19389740366673047,1,1.0
2020-09-07,10369.56348,0.008640468,0,hold,1,0,hold,0,-0.2051041140961875,0,-1.0
2020-09-08,10131.5166,-0.023223906,0,hold,1,0,hold,0,-0.223480232260891,0,0.0
2020-09-09,10242.34766,0.010879836,0,hold,1,0,hold,0,-0.23990630575112162,0,0.0
2020-09-10,10363.13867,0.011724295,0,hold,1,0,hold,0,-0.16184482921450136,1,1.0
2020-09-11,10400.91504,0.003638635,0,hold,1,0,hold,0,-0.1869037443676937,1,0.0
2020-09-12,10442.1709,0.003958714,0,hold,1,0,hold,0,-0.21725329167035237,0,-1.0
2020-09-13,10323.75586,-0.011404868,0,hold,1,0,hold,0,-0.2301095953589697,0,0.0
2020-09-14,10680.83789,0.034003651,0,hold,1,0,hold,0,-0.1811610002757502,1,1.0
2020-09-15,10796.95117,0.010812511,0,hold,1,0,hold,0,-0.16530241991411593,1,0.0
2020-09-16,10974.90527,0.016347532,-1,sell,0,0,hold,0,-0.1985028854822505,0,-1.0
2020-09-17,10948.99023,-0.002364092,0,hold,0,0,hold,0,-0.16787408886315003,0,0.0
2020-09-18,10944.58594,-0.000402337,0,hold,0,1,buy,1,-0.13607124221251635,0,0.0
2020-09-19,11094.34668,0.013590771,0,hold,0,0,hold,1,-0.13046199758176208,0,0.0
2020-09-20,10938.27148,-0.014167886,0,hold,0,0,hold,1,-0.11126531515149457,0,0.0
2020-09-21,10462.25977,-0.044493311,0,hold,0,0,hold,1,-0.19461743885928057,0,0.0
2020-09-22,10538.45996,0.007256945,0,hold,0,0,hold,1,-0.1780653545686681,0,0.0
2020-09-23,10246.18652,-0.028125829,0,hold,0,0,hold,1,-0.23484275657128478,1,1.0
2020-09-24,10760.06641,0.048936136,0,hold,0,0,hold,1,-0.09163911578772055,0,-1.0
2020-09-25,10692.7168,-0.00627889,0,hold,0,0,hold,1,-0.12131043537976517,0,0.0
2020-09-26,10750.72363,0.00541023,0,hold,0,0,hold,1,-0.08876180475710643,0,0.0
2020-09-27,10775.26953,0.002280583,0,hold,0,0,hold,1,-0.12261468003457317,0,0.0
2020-09-28,10709.65234,-0.006108227,0,hold,0,0,hold,1,-0.12679873773802097,0,0.0
2020-09-29,10844.64063,0.012525583,0,hold,0,0,hold,1,-0.13942168623968157,0,0.0
2020-09-30,10784.49121,-0.005561903,0,hold,0,0,hold,1,-0.14348056202125553,0,0.0
2020-10-01,10619.45215,-0.015421675,0,hold,0,0,hold,1,-0.22066858148921067,1,1.0
2020-10-02,10575.97461,-0.004102545,0,hold,0,0,hold,1,-0.14940121814698545,0,-1.0
2020-10-03,10549.3291,-0.002522617,0,hold,0,0,hold,1,0.06805628575245745,0,0.0
2020-10-04,10669.58301,0.011334718,0,hold,0,0,hold,1,0.036511414210930376,0,0.0
2020-10-05,10793.33984,0.011532279,0,hold,0,0,hold,1,0.15204275016655758,0,0.0
2020-10-06,10604.40625,-0.017659664,0,hold,0,0,hold,1,0.07751092048003445,0,0.0
2020-10-07,10668.96875,0.006069812,0,hold,0,0,hold,1,0.07203974475848555,0,0.0
2020-10-08,10915.68555,0.022861385,0,hold,0,0,hold,1,0.18828570299580838,0,0.0
2020-10-09,11064.45801,0.013537194,-1,sell,-1,0,hold,1,0.1956137072948577,-1,-1.0
2020-10-10,11296.36133,0.020742678,0,hold,-1,0,hold,1,0.21633244123790227,1,1.0
2020-10-11,11384.18164,0.007744149,0,hold,-1,0,hold,1,0.22531935503229342,1,0.0
2020-10-12,11555.36328,0.014924866,0,hold,-1,0,hold,1,0.24771707194832315,1,0.0
2020-10-13,11425.89941,-0.011267026,0,hold,-1,0,hold,1,0.24465685904984738,1,0.0
2020-10-14,11429.50684,0.000315673,0,hold,-1,0,hold,1,0.18034219219576184,-1,-1.0
2020-10-15,11495.34961,0.005744241,0,hold,-1,0,hold,1,0.17029500442146225,-1,0.0
2020-10-16,11322.12305,-0.015183968,0,hold,-1,0,hold,1,0.08476206407555051,-1,0.0
2020-10-17,11358.10156,0.00317268,0,hold,-1,0,hold,1,0.0996266354756349,-1,0.0
2020-10-18,11483.35938,0.010967693,0,hold,-1,0,hold,1,0.12745099421454664,-1,0.0
2020-10-19,11742.03711,0.022276341,0,hold,-1,0,hold,1,0.14936766420134573,-1,0.0
2020-10-20,11916.33496,0.014734827,0,hold,-1,0,hold,1,0.2246129976327056,1,1.0
2020-10-21,12823.68945,0.073384054,0,hold,-1,0,hold,1,0.493426162147662,1,0.0
2020-10-22,12965.8916,0.011027988,0,hold,-1,0,hold,1,0.5003174152533556,1,0.0
2020-10-23,12931.53906,-0.00265297,0,hold,-1,0,hold,1,0.5845522466594083,1,0.0
2020-10-24,13108.0625,0.013558283,0,hold,-1,0,hold,1,0.5516252442052904,1,0.0
2020-10-25,13031.17383,-0.005883025,0,hold,-1,0,hold,1,0.548155743404231,1,0.0
2020-10-26,13075.24805,0.003376507,0,hold,-1,0,hold,1,0.5466752157666429,1,0.0
2020-10-27,13654.21875,0.043327559,0,hold,-1,0,hold,1,0.5989653565808727,1,0.0
2020-10-28,13271.28516,-0.028445849,0,hold,-1,0,hold,1,0.49994263302046904,1,0.0
2020-10-29,13437.88281,0.012475103,0,hold,-1,0,hold,1,0.5030086027891251,1,0.0
2020-10-30,13546.52246,0.008052076,0,hold,-1,0,hold,1,0.5307563676337581,1,0.0
2020-10-31,13780.99512,0.017160608,0,hold,-1,0,hold,1,0.5995279966865923,1,0.0
2020-11-01,13737.10938,-0.003189593,0,hold,-1,0,hold,1,0.5994041907101769,1,0.0
2020-11-02,13550.48926,-0.01367823,0,hold,-1,0,hold,1,0.5523164258170447,1,0.0
2020-11-03,13950.30078,0.029078415,0,hold,-1,0,hold,1,0.5742219367718926,1,0.0
2020-11-04,14133.70703,0.013061445,0,hold,-1,0,hold,1,0.5786212989207445,1,0.0
2020-11-05,15579.84863,0.097415811,0,hold,-1,0,hold,1,0.7077257129647816,1,0.0
2020-11-06,15565.88086,-0.00089693,0,hold,-1,0,hold,1,0.7016045683589973,1,0.0
2020-11-07,14833.75391,-0.048176141,0,hold,-1,0,hold,1,0.5248584555254076,1,0.0
2020-11-08,15479.56738,0.042615668,0,hold,-1,0,hold,1,0.5545197990747845,1,0.0
2020-11-09,15332.31543,-0.0095582,0,hold,-1,0,hold,1,0.512346639520415,1,0.0
2020-11-10,15290.90234,-0.002704687,0,hold,-1,0,hold,1,0.49888002557635663,1,0.0
2020-11-11,15701.33984,0.026488016,0,hold,-1,0,hold,1,0.5137365746126061,1,0.0
2020-11-12,16276.34375,0.035966701,0,hold,-1,0,hold,1,0.5695832100279076,1,0.0
2020-11-13,16317.80859,0.002544313,0,hold,-1,0,hold,1,0.5714881853438201,1,0.0
2020-11-14,16068.13867,-0.015418716,0,hold,-1,0,hold,1,0.5233543344640893,1,0.0
2020-11-15,15955.58789,-0.007029241,0,hold,-1,0,hold,1,0.5340069771540363,1,0.0
2020-11-16,16716.11133,0.046563899,0,hold,-1,0,hold,1,0.5699202798391542,1,0.0
2020-11-17,17645.40625,0.054102476,0,hold,-1,0,hold,1,0.6038044095790669,1,0.0
2020-11-18,17804.00586,0.008948,0,hold,-1,0,hold,1,0.5998806720161551,1,0.0
