date,trend_position,vol_position,price,position
2022-07-23,1,1,1549.2974853515625,1
2022-07-24,1,1,1599.4766845703125,1
2022-07-25,1,1,1445.3834228515625,1
2022-07-26,1,1,1441.8067626953125,1
2022-07-27,1,1,1636.232666015625,1
2022-07-28,1,1,1725.4681396484375,1
2022-07-29,1,1,1727.406982421875,1
2022-07-30,1,1,1695.969482421875,1
2022-07-31,1,1,1681.517333984375,1
2022-08-01,1,1,1635.19580078125,1
2022-08-02,1,1,1632.9454345703125,1
2022-08-03,1,1,1618.87451171875,1
2022-08-04,1,1,1608.205810546875,1
2022-08-05,1,1,1732.254638671875,1
2022-08-06,1,1,1691.6580810546875,1
2022-08-07,1,1,1699.350830078125,1
2022-08-08,1,1,1775.51611328125,1
2022-08-09,1,1,1703.0250244140625,1
2022-08-10,1,1,1851.74267578125,1
2022-08-11,1,1,1881.22412109375,1
2022-08-12,1,1,1957.2464599609373,1
2022-08-13,1,1,1981.3365478515625,1
2022-08-14,1,1,1936.802001953125,1
2022-08-15,1,1,1904.2281494140625,1
2022-08-16,1,1,1878.139404296875,1
2022-08-17,1,1,1832.9996337890625,1
2022-08-18,1,1,1847.0078125,1
2022-08-19,0,1,1612.9873046875,0
2022-08-20,0,1,1577.0037841796875,0
2022-08-21,0,0,1619.3189697265625,0
2022-08-22,0,0,1622.505859375,0
2022-08-23,0,0,1662.7698974609375,0
2022-08-24,0,0,1657.0592041015625,0
2022-08-25,0,0,1696.45703125,0
2022-08-26,0,0,1507.7828369140625,0
2022-08-27,0,0,1491.39501953125,0
2022-08-28,0,0,1430.54736328125,0
2022-08-29,0,0,1553.037353515625,0
2022-08-30,0,0,1523.8388671875,0
2022-08-31,0,0,1553.6849365234375,0
2022-09-01,0,0,1586.1767578125,0
2022-09-02,0,0,1577.220458984375,0
2022-09-03,0,0,1556.8726806640625,0
2022-09-04,0,0,1577.6416015625,0
2022-09-05,0,0,1617.1832275390625,0
2022-09-06,0,0,1561.74853515625,0
2022-09-07,0,0,1629.9063720703125,0
2022-09-08,0,0,1635.34765625,0
2022-09-09,0,0,1719.08544921875,0
2022-09-10,-1,0,1776.2037353515625,0
2022-09-11,1,1,1761.800048828125,1
2022-09-12,1,1,1713.7652587890625,1
2022-09-13,1,1,1580.7879638671875,1
2022-09-14,1,1,1634.7550048828125,1
2022-09-15,1,1,1471.6934814453125,1
2022-09-16,0,0,1432.44775390625,0
2022-09-17,0,0,1469.74169921875,0
2022-09-18,0,0,1335.3291015625,0
2022-09-19,0,0,1377.5413818359375,0
2022-09-20,0,0,1324.38818359375,0
2022-09-21,0,0,1252.6077880859375,0
2022-09-22,0,0,1327.68017578125,0
2022-09-23,0,0,1328.259521484375,0
2022-09-24,0,0,1317.9932861328125,0
2022-09-25,0,0,1294.216796875,0
2022-09-26,1,0,1335.3201904296875,0
2022-09-27,1,0,1330.127685546875,0
2022-09-28,0,0,1337.410888671875,0
2022-09-29,0,0,1335.65234375,0
2022-09-30,0,0,1327.9786376953125,0
2022-10-01,0,0,1311.6444091796875,0
2022-10-02,0,0,1276.093505859375,0
2022-10-03,0,0,1323.439208984375,0
2022-10-04,0,0,1362.1265869140625,0
2022-10-05,0,0,1352.837158203125,0
2022-10-06,0,0,1351.70947265625,0
2022-10-07,0,0,1332.5169677734375,0
2022-10-08,0,0,1315.50048828125,0
2022-10-09,1,1,1322.604248046875,1
2022-10-10,1,1,1291.337646484375,1
2022-10-11,1,1,1279.57568359375,1
2022-10-12,1,1,1294.9063720703125,1
2022-10-13,1,1,1288.1239013671875,1
2022-10-14,1,1,1297.422119140625,1
2022-10-15,1,1,1274.8717041015625,1
2022-10-16,1,1,1306.296630859375,1
2022-10-17,1,1,1331.713623046875,1
2022-10-18,0,1,1310.447021484375,0
2022-10-19,1,1,1285.7442626953125,1
2022-10-20,0,1,1283.200927734375,0
2022-10-21,0,0,1299.9464111328125,0
2022-10-22,0,0,1314.2991943359375,0
2022-10-23,0,0,1363.447021484375,0
2022-10-24,0,0,1344.99853515625,0
2022-10-25,1,-1,1461.6654052734375,0
2022-10-26,1,-1,1566.566650390625,0
2022-10-27,1,-1,1514.3748779296875,0
2022-10-28,1,-1,1555.4779052734375,0
2022-10-29,1,-1,1619.698486328125,0
2022-10-30,1,-1,1590.7833251953125,0
2022-10-31,1,-1,1572.7144775390625,0
2022-11-01,1,-1,1579.70458984375,0
2022-11-02,1,-1,1519.7117919921875,0
2022-11-03,1,-1,1531.541748046875,0
2022-11-04,1,-1,1645.0933837890625,0
2022-11-05,1,-1,1627.968017578125,0
2022-11-06,1,-1,1572.2347412109375,0
2022-11-07,1,-1,1568.59130859375,0
2022-11-08,0,0,1332.8355712890625,0
2022-11-09,1,1,1100.1697998046875,1
2022-11-10,1,0,1299.464599609375,0
2022-11-11,1,0,1287.2210693359375,0
2022-11-12,1,0,1255.268310546875,0
2022-11-13,1,0,1221.8192138671875,0
2022-11-14,1,0,1241.604248046875,0
2022-11-15,1,0,1251.7362060546875,0
2022-11-16,1,0,1215.6025390625,0
2022-11-17,1,0,1200.80859375,0
2022-11-18,1,0,1212.30029296875,0
2022-11-19,1,0,1218.4267578125,0
2022-11-20,1,0,1142.4666748046875,0
2022-11-21,0,0,1108.35302734375,0
2022-11-22,0,0,1135.1734619140625,0
2022-11-23,1,0,1183.1995849609375,0
2022-11-24,0,0,1203.983154296875,0
2022-11-25,0,0,1198.9259033203125,0
2022-11-26,0,0,1205.89794921875,0
2022-11-27,0,0,1195.126953125,0
2022-11-28,0,0,1170.086181640625,0
2022-11-29,0,0,1216.9012451171875,0
2022-11-30,0,0,1295.6885986328125,0
2022-12-01,0,0,1276.27392578125,0
2022-12-02,1,1,1294.3033447265625,1
2022-12-03,1,1,1243.3348388671875,1
2022-12-04,1,1,1280.256591796875,1
2022-12-05,1,1,1259.6767578125,1
2022-12-06,1,1,1271.65380859375,1
2022-12-07,1,1,1232.4375,1
2022-12-08,0,1,1281.1163330078125,0
2022-12-09,1,1,1264.2847900390625,1
2022-12-10,0,1,1266.3841552734375,0
2022-12-11,0,1,1263.8685302734375,0
2022-12-12,0,1,1274.6190185546875,0
2022-12-13,1,1,1320.5491943359375,1
2022-12-14,0,1,1309.3287353515625,0
2022-12-15,0,1,1266.3538818359375,0
2022-12-16,1,1,1168.2593994140625,1
2022-12-17,1,1,1188.1495361328125,1
2022-12-18,1,1,1184.7152099609375,1
2022-12-19,1,1,1167.60986328125,1
2022-12-20,1,0,1217.70361328125,0
2022-12-21,0,0,1213.5999755859375,0
2022-12-22,0,0,1218.18212890625,0
2022-12-23,1,1,1220.159423828125,1
2022-12-24,1,1,1221.1485595703125,1
2022-12-25,1,1,1218.9620361328125,1
2022-12-26,1,1,1226.974365234375,1
2022-12-27,1,1,1212.7916259765625,1
2022-12-28,1,1,1189.986083984375,1
2022-12-29,1,1,1201.5953369140625,1
2022-12-30,1,1,1199.2327880859375,1
2022-12-31,1,1,1196.771240234375,1
2023-01-01,1,1,1200.96484375,1
2023-01-02,0,1,1214.6566162109375,0
2023-01-03,1,1,1214.77880859375,1
2023-01-04,-1,1,1256.526611328125,0
2023-01-05,-1,1,1250.4385986328125,0
2023-01-06,-1,1,1269.3790283203125,0
2023-01-07,-1,1,1264.2703857421875,0
2023-01-08,-1,1,1287.3594970703125,0
2023-01-09,1,1,1321.5389404296875,1
2023-01-10,1,1,1336.5860595703125,1
2023-01-11,1,1,1387.9327392578125,1
2023-01-12,1,1,1417.9384765625,1
2023-01-13,1,1,1451.6148681640625,1
2023-01-14,1,1,1550.7069091796875,1
2023-01-15,1,-1,1552.4794921875,0
2023-01-16,1,-1,1576.83349609375,0
2023-01-17,1,-1,1567.8460693359375,0
2023-01-18,1,-1,1515.5069580078125,0
2023-01-19,1,-1,1552.5565185546875,0
2023-01-20,1,-1,1659.754150390625,0
2023-01-21,1,-1,1627.1181640625,0
2023-01-22,1,-1,1628.382080078125,0
2023-01-23,1,-1,1628.2510986328125,0
2023-01-24,1,-1,1556.604248046875,0
2023-01-25,1,-1,1611.7110595703125,0
2023-01-26,1,-1,1603.10595703125,0
2023-01-27,1,-1,1598.156494140625,0
2023-01-28,1,-1,1572.43505859375,0
2023-01-29,1,-1,1646.1556396484375,0
2023-01-30,1,-1,1567.3265380859375,0
2023-01-31,1,-1,1586.535400390625,0
2023-02-01,1,-1,1641.792724609375,0
2023-02-02,1,-1,1643.2415771484375,0
2023-02-03,1,-1,1664.74560546875,0
2023-02-04,1,-1,1667.0592041015625,0
2023-02-05,1,-1,1631.6458740234375,0
2023-02-06,1,-1,1616.2470703125,0
2023-02-07,1,-1,1672.0035400390625,0
2023-02-08,1,1,1650.716796875,1
2023-02-09,1,1,1546.438232421875,1
2023-02-10,0,0,1514.869140625,0
2023-02-11,0,0,1539.9267578125,0
2023-02-12,1,0,1515.03369140625,0
2023-02-13,1,0,1507.1658935546875,0
2023-02-14,1,0,1556.8751220703125,0
2023-02-15,0,0,1673.7459716796875,0
2023-02-16,0,0,1640.067626953125,0
2023-02-17,0,0,1694.7833251953125,0
2023-02-18,0,0,1691.8194580078125,0
2023-02-19,0,0,1681.4361572265625,0
2023-02-20,0,0,1702.6751708984375,0
2023-02-21,0,0,1658.036376953125,0
2023-02-22,0,0,1643.231689453125,0
2023-02-23,0,0,1651.0738525390625,0
2023-02-24,0,0,1608.3731689453125,0
2023-02-25,0,0,1594.9149169921875,0
2023-02-26,0,0,1640.817138671875,0
2023-02-27,0,0,1634.326416015625,0
2023-02-28,0,0,1605.8951416015625,0
2023-03-01,0,0,1663.4337158203125,0
2023-03-02,0,0,1647.3193359375,0
2023-03-03,0,0,1569.1676025390625,0
2023-03-04,0,0,1566.9239501953125,0
2023-03-05,0,0,1564.46875,0
2023-03-06,0,0,1567.398681640625,0
2023-03-07,0,0,1561.93310546875,0
2023-03-08,0,0,1534.0882568359375,0
2023-03-09,0,0,1438.6607666015625,0
2023-03-10,0,0,1429.1580810546875,0
2023-03-11,1,0,1482.61669921875,0
2023-03-12,0,0,1590.29296875,0
2023-03-13,0,0,1680.3089599609375,0
2023-03-14,0,0,1703.507080078125,0
2023-03-15,0,0,1656.1805419921875,0
2023-03-16,0,0,1677.2154541015625,0
2023-03-17,1,1,1792.485107421875,1
2023-03-18,1,1,1761.65966796875,1
2023-03-19,-1,1,1785.5765380859375,0
2023-03-20,-1,1,1735.3212890625,0
2023-03-21,1,1,1806.7607421875,1
2023-03-22,-1,1,1737.717041015625,0
2023-03-23,1,1,1816.4051513671875,1
2023-03-24,-1,1,1752.0447998046875,0
2023-03-25,-1,1,1743.7647705078125,0
2023-03-26,1,1,1775.6767578125,1
2023-03-27,-1,1,1715.4608154296875,0
2023-03-28,-1,1,1772.78564453125,0
2023-03-29,1,1,1793.0018310546875,1
2023-03-30,1,1,1792.7371826171875,1
2023-03-31,1,1,1822.0220947265625,1
2023-04-01,1,1,1813.860595703125,1
2023-04-02,1,1,1795.7081298828125,1
2023-04-03,1,1,1810.297119140625,1
2023-04-04,1,1,1871.005126953125,1
2023-04-05,1,1,1909.114013671875,1
2023-04-06,1,1,1872.922607421875,1
2023-04-07,1,1,1865.6361083984373,1
2023-04-08,1,1,1849.4981689453125,1
2023-04-09,1,1,1859.3878173828125,1
2023-04-10,1,1,1911.20751953125,1
2023-04-11,1,1,1892.189697265625,1
2023-04-12,1,1,1920.68212890625,1
2023-04-13,1,1,2012.6346435546875,1
2023-04-14,1,1,2101.635498046875,1
2023-04-15,1,1,2092.466796875,1
2023-04-16,1,1,2120.005859375,1
2023-04-17,1,1,2076.242919921875,1
2023-04-18,1,1,2104.537353515625,1
2023-04-19,1,1,1936.4034423828125,1
2023-04-20,1,1,1943.09765625,1
2023-04-21,0,1,1849.9998779296875,0
2023-04-22,0,0,1874.2286376953125,0
2023-04-23,0,0,1862.06201171875,0
2023-04-24,0,0,1842.7574462890625,0
2023-04-25,0,0,1866.753662109375,0
2023-04-26,0,0,1866.564208984375,0
2023-04-27,0,0,1908.786376953125,0
2023-04-28,0,0,1892.5128173828125,0
2023-04-29,0,0,1908.9169921875,0
2023-04-30,0,0,1876.92431640625,0
2023-05-01,0,0,1831.954833984375,0
2023-05-02,0,0,1870.789306640625,0
2023-05-03,0,0,1904.65185546875,0
2023-05-04,0,0,1877.7041015625,0
2023-05-05,0,0,1995.0609130859373,0
2023-05-06,0,0,1900.2218017578125,0
2023-05-07,0,0,1873.076416015625,0
2023-05-08,0,0,1849.042724609375,0
2023-05-09,0,0,1848.6031494140625,0
2023-05-10,0,0,1842.4014892578125,0
2023-05-11,0,0,1796.4906005859375,0
2023-05-12,0,0,1808.019775390625,0
2023-05-13,0,0,1796.1148681640625,0
2023-05-14,0,0,1800.5009765625,0
2023-05-15,0,0,1817.5499267578125,0
2023-05-16,0,0,1824.1214599609373,0
2023-05-17,0,0,1821.859619140625,0
2023-05-18,0,0,1801.728515625,0
2023-05-19,0,0,1812.5894775390625,0
2023-05-20,0,0,1820.47802734375,0
2023-05-21,0,0,1804.5313720703125,0
2023-05-22,0,0,1817.5347900390625,0
2023-05-23,0,0,1854.380615234375,0
2023-05-24,0,0,1800.0999755859375,0
2023-05-25,0,0,1805.9537353515625,0
2023-05-26,0,0,1828.689697265625,0
2023-05-27,0,0,1831.1182861328125,0
2023-05-28,-1,0,1910.9141845703125,0
2023-05-29,-1,0,1893.078125,0
2023-05-30,-1,1,1901.026611328125,0
2023-05-31,-1,1,1874.1304931640625,0
2023-06-01,-1,1,1862.201416015625,0
2023-06-02,-1,1,1907.256591796875,0
2023-06-03,-1,1,1892.4124755859373,0
2023-06-04,1,1,1890.5135498046875,1
2023-06-05,1,1,1811.828369140625,1
2023-06-06,0,1,1884.494873046875,0
2023-06-07,0,1,1832.39599609375,0
2023-06-08,0,1,1846.3018798828125,0
2023-06-09,0,1,1840.2252197265625,0
2023-06-10,1,0,1752.384765625,0
2023-06-11,1,0,1753.415283203125,0
2023-06-12,1,0,1742.5286865234375,0
2023-06-13,1,0,1739.03759765625,0
2023-06-14,0,0,1650.519287109375,0
2023-06-15,0,0,1665.519775390625,0
2023-06-16,0,0,1716.6688232421875,0
2023-06-17,1,0,1727.2041015625,0
2023-06-18,0,0,1720.5775146484375,0
2023-06-19,1,0,1737.659423828125,0
2023-06-20,0,0,1792.1199951171875,0
2023-06-21,0,0,1891.0072021484373,0
2023-06-22,0,0,1872.9429931640625,0
2023-06-23,0,1,1892.862060546875,0
2023-06-24,0,1,1876.0596923828125,0
2023-06-25,0,1,1900.506103515625,0
2023-06-26,0,1,1859.432861328125,0
2023-06-27,0,1,1889.703369140625,0
2023-06-28,0,1,1827.97119140625,0
2023-06-29,0,1,1852.227294921875,0
2023-06-30,0,1,1933.18896484375,0
2023-07-01,0,1,1924.56591796875,0
2023-07-02,0,1,1937.4383544921875,0
2023-07-03,0,1,1955.38916015625,0
2023-07-04,0,1,1936.633544921875,0
2023-07-05,0,1,1910.5880126953125,0
2023-07-06,0,1,1848.636474609375,0
2023-07-07,0,1,1870.6025390625,0
2023-07-08,0,1,1865.53955078125,0
2023-07-09,0,1,1863.009765625,0
2023-07-10,1,1,1880.556396484375,1
2023-07-11,1,1,1878.3360595703125,1
2023-07-12,1,1,1872.11376953125,1
2023-07-13,1,1,2006.511474609375,1
2023-07-14,1,1,1939.3470458984373,1
2023-07-15,1,1,1931.466552734375,1
2023-07-16,1,1,1923.681884765625,1
2023-07-17,1,1,1911.6461181640625,1
2023-07-18,1,1,1897.5992431640625,1
2023-07-19,1,1,1889.0079345703125,1
2023-07-20,1,1,1890.9691162109373,1
2023-07-21,0,0,1892.080078125,0
2023-07-22,0,0,1864.912353515625,0
2023-07-23,0,0,1889.191650390625,0
2023-07-24,0,0,1850.0020751953125,0
2023-07-25,0,0,1857.741943359375,0
2023-07-26,0,0,1872.159912109375,0
2023-07-27,0,0,1860.357177734375,0
2023-07-28,0,0,1874.744873046875,0
2023-07-29,0,0,1881.06884765625,0
2023-07-30,0,0,1861.643798828125,0
2023-07-31,0,0,1856.162353515625,0
2023-08-01,0,0,1871.7921142578125,0
2023-08-02,0,0,1839.0897216796875,0
2023-08-03,0,0,1835.136474609375,0
2023-08-04,0,0,1827.712890625,0
2023-08-05,0,0,1834.9879150390625,0
2023-08-06,0,0,1827.4620361328125,0
2023-08-07,0,0,1826.9388427734373,0
2023-08-08,0,0,1855.807373046875,0
2023-08-09,0,0,1854.297607421875,0
2023-08-10,0,0,1850.75341796875,0
2023-08-11,0,0,1847.1243896484373,0
2023-08-12,0,0,1848.889892578125,0
2023-08-13,0,0,1839.2801513671875,0
2023-08-14,0,0,1844.185791015625,0
2023-08-15,0,0,1826.9327392578125,0
2023-08-16,0,0,1805.6590576171875,0
2023-08-17,0,0,1684.9334716796875,0
2023-08-18,0,0,1660.945068359375,0
2023-08-19,0,0,1669.471923828125,0
2023-08-20,0,0,1684.85205078125,0
2023-08-21,0,0,1667.26904296875,0
2023-08-22,0,0,1633.892578125,0
2023-08-23,0,0,1679.2744140625,0
2023-08-24,0,0,1659.944580078125,0
2023-08-25,0,0,1652.93505859375,0
2023-08-26,0,0,1646.3067626953125,0
2023-08-27,0,0,1657.5130615234375,0
2023-08-28,0,0,1652.4573974609375,0
2023-08-29,0,0,1729.7257080078125,0
2023-08-30,0,0,1705.1121826171875,0
2023-08-31,0,0,1645.63916015625,0
2023-09-01,0,0,1628.4912109375,0
2023-09-02,0,0,1637.025390625,0
2023-09-03,0,0,1636.11767578125,0
2023-09-04,0,0,1629.6552734375,0
2023-09-05,0,0,1633.62939453125,0
2023-09-06,0,0,1632.2523193359375,0
2023-09-07,0,0,1647.5982666015625,0
2023-09-08,0,0,1636.1378173828125,0
2023-09-09,0,0,1635.162353515625,0
2023-09-10,0,0,1616.828857421875,0
2023-09-11,0,0,1551.6376953125,0
2023-09-12,0,0,1592.429443359375,0
2023-09-13,0,0,1607.988525390625,0
2023-09-14,0,0,1626.974365234375,0
2023-09-15,0,0,1641.640380859375,0
2023-09-16,0,1,1635.2216796875,0
2023-09-17,0,1,1622.896728515625,0
2023-09-18,0,1,1637.3470458984375,0
2023-09-19,0,1,1643.544677734375,0
2023-09-20,0,1,1622.890625,0
2023-09-21,0,1,1584.3070068359375,0
2023-09-22,1,1,1593.268310546875,1
2023-09-23,1,1,1593.8577880859375,1
2023-09-24,1,1,1580.8533935546875,1
2023-09-25,1,1,1588.3228759765625,1
2023-09-26,1,1,1593.417236328125,1
2023-09-27,1,1,1597.4912109375,1
2023-09-28,1,1,1652.8826904296875,1
2023-09-29,0,1,1667.94384765625,0
2023-09-30,0,1,1671.161865234375,0
2023-10-01,1,1,1733.8104248046875,1
2023-10-02,-1,1,1663.6275634765625,0
2023-10-03,-1,1,1656.6856689453125,0
2023-10-04,-1,1,1647.838134765625,0
2023-10-05,0,1,1611.4764404296875,0
2023-10-06,0,1,1645.83154296875,0
2023-10-07,0,1,1634.51123046875,0
2023-10-08,0,1,1633.548583984375,0
2023-10-09,0,1,1579.806640625,0
2023-10-10,0,1,1567.7130126953125,0
2023-10-11,0,1,1566.2547607421875,0
2023-10-12,0,0,1539.6124267578125,0
2023-10-13,0,0,1552.0894775390625,0
2023-10-14,0,0,1555.2568359375,0
2023-10-15,0,0,1558.06982421875,0
2023-10-16,0,0,1600.5343017578125,0
2023-10-17,0,0,1565.4395751953125,0
2023-10-18,0,0,1563.7498779296875,0
2023-10-19,0,0,1567.45703125,0
2023-10-20,0,0,1604.6668701171875,0
2023-10-21,0,1,1629.304443359375,0
2023-10-22,1,1,1663.429931640625,1
2023-10-23,1,1,1765.3826904296875,1
2023-10-24,1,1,1784.4375,1
2023-10-25,1,1,1787.3975830078125,1
2023-10-26,1,1,1804.039306640625,1
2023-10-27,1,1,1780.0452880859375,1
2023-10-28,1,1,1776.6181640625,1
2023-10-29,1,1,1795.5460205078125,1
2023-10-30,1,1,1810.088623046875,1
2023-10-31,1,1,1816.458984375,1
2023-11-01,1,1,1847.0897216796875,1
2023-11-02,1,1,1800.6209716796875,1
2023-11-03,1,1,1832.795166015625,1
2023-11-04,1,1,1857.6986083984373,1
2023-11-05,1,1,1894.15771484375,1
2023-11-06,1,1,1899.83740234375,1
2023-11-07,1,1,1888.124267578125,1
2023-11-08,1,1,1889.3223876953125,1
2023-11-09,1,1,2120.56103515625,1
2023-11-10,1,1,2078.289794921875,1
2023-11-11,1,1,2052.7138671875,1
2023-11-12,1,1,2045.18701171875,1
2023-11-13,1,1,2055.265380859375,1
2023-11-14,1,1,1979.0526123046875,1
2023-11-15,1,1,2060.408447265625,1
2023-11-16,1,1,1960.881591796875,1
2023-11-17,1,1,1961.28076171875,1
2023-11-18,1,1,1963.2850341796875,1
2023-11-19,1,1,2013.2044677734373,1
2023-11-20,1,1,2022.2391357421875,1
2023-11-21,1,1,1937.0667724609373,1
2023-11-22,1,1,2064.42529296875,1
2023-11-23,1,1,2062.210693359375,1
2023-11-24,1,1,2081.152099609375,1
2023-11-25,1,1,2084.4130859375,1
2023-11-26,1,1,2063.2861328125,1
2023-11-27,1,1,2027.4173583984373,1
2023-11-28,1,1,2049.338134765625,1
2023-11-29,0,0,2029.92919921875,0
2023-11-30,0,0,2052.55615234375,0
2023-12-01,0,0,2087.139892578125,0
2023-12-02,0,0,2165.7041015625,0
2023-12-03,1,1,2193.691650390625,1
2023-12-04,1,1,2243.2158203125,1
2023-12-05,1,1,2293.841796875,1
2023-12-06,1,1,2231.661376953125,1
2023-12-07,1,1,2357.57958984375,1
2023-12-08,1,1,2358.73193359375,1
2023-12-09,1,1,2341.17529296875,1
2023-12-10,1,1,2352.462646484375,1
2023-12-11,1,1,2224.578857421875,1
2023-12-12,1,1,2202.0380859375,1
2023-12-13,1,1,2260.648681640625,1
2023-12-14,1,1,2316.5791015625,1
2023-12-15,1,1,2219.33740234375,1
2023-12-16,1,1,2226.926513671875,1
2023-12-17,0,0,2196.481201171875,0
2023-12-18,0,0,2217.2734375,0
2023-12-19,0,0,2177.87255859375,0
2023-12-20,0,0,2201.911376953125,0
2023-12-21,0,0,2239.54248046875,0
2023-12-22,0,0,2326.52490234375,0
2023-12-23,0,0,2309.04638671875,0
2023-12-24,0,0,2265.692138671875,0
2023-12-25,0,0,2272.561767578125,0
2023-12-26,0,0,2231.46533203125,0
2023-12-27,0,0,2378.739990234375,0
2023-12-28,0,0,2347.566162109375,0
2023-12-29,0,0,2300.690673828125,0
2023-12-30,0,0,2292.0654296875,0
2023-12-31,0,0,2281.47119140625,0
2024-01-01,0,0,2352.327880859375,0
2024-01-02,0,0,2355.83642578125,0
2024-01-03,0,0,2210.761962890625,0
2024-01-04,0,0,2269.0380859375,0
2024-01-05,0,0,2268.647216796875,0
2024-01-06,0,0,2241.624755859375,0
2024-01-07,0,0,2222.865966796875,0
2024-01-08,0,0,2333.03271484375,0
2024-01-09,0,0,2344.8271484375,0
2024-01-10,0,0,2582.103515625,0
2024-01-11,1,1,2619.619140625,1
2024-01-12,1,1,2524.460205078125,1
2024-01-13,1,1,2576.597900390625,1
2024-01-14,1,1,2472.2412109375,1
2024-01-15,1,1,2511.36376953125,1
2024-01-16,1,1,2587.691162109375,1
2024-01-17,1,1,2528.369384765625,1
2024-01-18,1,1,2467.018798828125,1
2024-01-19,1,1,2489.49853515625,1
2024-01-20,1,1,2469.589111328125,1
2024-01-21,-1,1,2453.9130859375,0
2024-01-22,0,1,2310.826416015625,0
2024-01-23,0,0,2240.68603515625,0
2024-01-24,0,0,2233.561767578125,0
2024-01-25,0,0,2217.710205078125,0
2024-01-26,0,0,2267.19970703125,0
2024-01-27,0,0,2267.885986328125,0
2024-01-28,0,0,2257.208740234375,0
2024-01-29,0,0,2317.064208984375,0
2024-01-30,0,0,2344.49365234375,0
2024-01-31,0,0,2282.54443359375,0
2024-02-01,0,0,2303.82470703125,0
2024-02-02,0,0,2308.0380859375,0
2024-02-03,0,0,2296.038330078125,0
2024-02-04,0,0,2289.546142578125,0
2024-02-05,0,0,2298.888916015625,0
2024-02-06,0,0,2372.201904296875,0
2024-02-07,0,0,2423.7451171875,0
2024-02-08,0,0,2419.906494140625,0
2024-02-09,-1,0,2487.515625,0
2024-02-10,-1,1,2501.228271484375,0
2024-02-11,-1,1,2507.570556640625,0
2024-02-12,-1,1,2658.115966796875,0
2024-02-13,1,1,2642.185302734375,1
2024-02-14,1,1,2777.90234375,1
2024-02-15,1,1,2824.37890625,1
2024-02-16,1,1,2803.69140625,1
2024-02-17,1,1,2786.672607421875,1
2024-02-18,1,1,2878.998046875,1
2024-02-19,1,1,2943.57470703125,1
2024-02-20,1,1,3013.503662109375,1
2024-02-21,1,1,2970.35546875,1
2024-02-22,1,1,2971.00732421875,1
2024-02-23,1,1,2921.658203125,1
2024-02-24,1,1,2992.385986328125,1
2024-02-25,1,1,3112.697265625,1
2024-02-26,1,1,3178.99365234375,1
2024-02-27,1,1,3244.519287109375,1
2024-02-28,1,1,3385.703857421875,1
2024-02-29,1,1,3341.919677734375,1
2024-03-01,1,1,3435.053955078125,1
2024-03-02,1,1,3422.0498046875,1
2024-03-03,1,1,3490.99365234375,1
2024-03-04,1,1,3630.433837890625,1
2024-03-05,1,1,3554.964599609375,1
2024-03-06,1,1,3819.226318359375,1
2024-03-07,1,1,3874.34765625,1
2024-03-08,1,1,3892.06103515625,1
2024-03-09,1,1,3915.4189453125,1
2024-03-10,1,1,3881.193115234375,1
2024-03-11,1,1,4066.445068359375,1
2024-03-12,1,1,3980.273193359375,1
2024-03-13,1,1,4006.45703125,1
2024-03-14,1,1,3883.140380859375,1
2024-03-15,1,1,3735.22021484375,1
2024-03-16,1,1,3522.860107421875,1
2024-03-17,1,1,3642.4130859375,1
2024-03-18,0,0,3517.985107421875,0
2024-03-19,1,0,3157.6181640625,0
2024-03-20,0,0,3513.39306640625,0
2024-03-21,0,0,3492.9912109375,0
2024-03-22,0,0,3333.68798828125,0
2024-03-23,0,0,3336.593994140625,0
2024-03-24,0,0,3454.636474609375,0
2024-03-25,0,0,3590.8837890625,0
2024-03-26,0,0,3587.5048828125,0
2024-03-27,1,0,3500.115234375,0
2024-03-28,1,0,3561.2939453125,0
2024-03-29,1,0,3511.80615234375,0
2024-03-30,1,0,3507.9443359375,0
2024-03-31,0,0,3647.8564453125,0
2024-04-01,0,0,3505.030029296875,0
2024-04-02,0,0,3277.234619140625,0
2024-04-03,0,0,3311.44189453125,0
2024-04-04,0,0,3330.04052734375,0
2024-04-05,0,0,3318.88525390625,0
2024-04-06,0,0,3354.183837890625,0
2024-04-07,0,0,3453.49462890625,0
2024-04-08,0,0,3695.292724609375,0
2024-04-09,0,0,3505.163330078125,0
2024-04-10,0,0,3543.737060546875,0
2024-04-11,0,0,3505.247802734375,0
2024-04-12,0,0,3243.034912109375,0
2024-04-13,0,0,3004.900390625,0
2024-04-14,0,0,3156.94189453125,0
2024-04-15,0,0,3101.600341796875,0
2024-04-16,0,0,3084.920166015625,0
2024-04-17,0,0,2984.7275390625,0
2024-04-18,1,0,3066.027587890625,0
2024-04-19,0,0,3059.278564453125,0
2024-04-20,0,0,3157.627197265625,0
2024-04-21,1,0,3147.28857421875,0
2024-04-22,1,0,3201.652099609375,0
2024-04-23,1,0,3219.91162109375,0
2024-04-24,0,0,3139.80517578125,0
2024-04-25,0,0,3156.509521484375,0
2024-04-26,0,0,3130.164794921875,0
2024-04-27,0,0,3252.168212890625,0
2024-04-28,0,0,3262.774658203125,0
2024-04-29,0,0,3215.428955078125,0
2024-04-30,0,0,3012.286865234375,0
2024-05-01,0,0,2969.78466796875,0
2024-05-02,0,0,2988.16845703125,0
2024-05-03,0,0,3103.5419921875,0
2024-05-04,0,0,3117.576416015625,0
2024-05-05,0,0,3137.2490234375,0
2024-05-06,0,0,3062.728759765625,0
