date,price,log_return,trade,trade_action,position
2019-01-09,150.80311584472656,0.0029451302693207,0,hold,0
2019-01-10,128.62518310546875,-0.1590724997470101,0,hold,0
2019-01-11,127.54832458496094,-0.0084073085711343,0,hold,0
2019-01-12,125.9665298461914,-0.0124790736199508,0,hold,0
2019-01-13,116.8978042602539,-0.0747161502812666,0,hold,0
2019-01-14,129.0687255859375,0.0990449337361137,0,hold,0
2019-01-15,122.03271484375,-0.0560558557342146,0,hold,0
2019-01-16,123.54706573486328,0.0123330192927021,0,hold,0
2019-01-17,123.7419204711914,0.001575927659741,1,buy,1
2019-01-18,121.01026153564452,-0.0223227621150709,-1,sell,0
2019-01-19,124.5190200805664,0.0285831278871911,1,buy,1
2019-01-20,119.4748306274414,-0.0413527491447536,0,hold,1
2019-01-21,117.15785217285156,-0.0195835374585708,0,hold,1
2019-01-22,118.74755096435548,0.0134776298795428,0,hold,1
2019-01-23,117.45260620117188,-0.0109649185072882,0,hold,1
2019-01-24,117.36288452148438,-0.0007641888001316,0,hold,1
2019-01-25,116.37834167480467,-0.0084242620379518,-1,sell,0
2019-01-26,116.48873901367188,0.0009481576082923,0,hold,0
2019-01-27,113.40528869628906,-0.0268265797673766,0,hold,0
2019-01-28,106.58997344970705,-0.0619785781265831,0,hold,0
2019-01-29,105.59821319580078,-0.0093479989782886,1,buy,1
2019-01-30,108.90753936767578,0.030857808934199,0,hold,1
2019-01-31,107.0610122680664,-0.0171003795010935,0,hold,1
2019-02-01,107.60978698730467,0.0051127206546168,0,hold,1
2019-02-02,110.43025970458984,0.0258725870914372,0,hold,1
2019-02-03,107.49266815185548,-0.0269615458106395,0,hold,1
2019-02-04,107.82160186767578,0.0030553847795017,0,hold,1
2019-02-05,107.44351959228516,-0.0035127164270272,-1,sell,0
2019-02-06,104.9192886352539,-0.0237739354481133,1,buy,1
2019-02-07,104.5353012084961,-0.0036665499402511,0,hold,1
2019-02-08,119.26774597167967,0.1318461069092444,0,hold,1
2019-02-09,119.4308853149414,0.0013669066117692,-1,sell,0
2019-02-10,124.80648803710938,0.0440266035725222,0,hold,0
2019-02-11,121.29839324951172,-0.0285108722867033,0,hold,0
2019-02-12,122.5722885131836,0.0104473964757024,0,hold,0
2019-02-13,122.55360412597656,-0.0001524472754963,-1,sell,-1
2019-02-14,121.39020538330078,-0.0095383241367598,1,buy,0
2019-02-15,122.1003875732422,0.0058333605020428,0,hold,0
2019-02-16,123.26021575927734,0.0094541406332646,0,hold,0
2019-02-17,133.598876953125,0.0805441590548174,0,hold,0
2019-02-18,146.09837341308594,0.0894383302862888,-1,sell,-1
2019-02-19,145.34619140625,-0.0051617615678139,0,hold,-1
2019-02-20,149.55433654785156,0.0285413582202804,0,hold,-1
2019-02-21,146.13084411621094,-0.0231573690221621,0,hold,-1
2019-02-22,149.0924530029297,0.0200641905293867,0,hold,-1
2019-02-23,158.79542541503906,0.0630501377143073,0,hold,-1
2019-02-24,135.8526611328125,-0.1560458167492375,0,hold,-1
2019-02-25,139.82286071777344,0.0288054164398565,1,buy,0
2019-02-26,138.0896759033203,-0.0124730413801466,0,hold,0
2019-02-27,136.12596130371094,-0.0143226563513964,0,hold,0
2019-02-28,136.74624633789062,0.0045463486951966,0,hold,0
2019-03-01,136.44361877441406,-0.002215511817316,0,hold,0
2019-03-02,134.2069549560547,-0.0165284315243565,0,hold,0
2019-03-03,132.24942016601562,-0.0146933621497746,0,hold,0
2019-03-04,127.7741241455078,-0.0344256363824252,0,hold,0
2019-03-05,137.8223876953125,0.0757017605480012,0,hold,0
2019-03-06,138.7893524169922,0.0069915229206522,0,hold,0
2019-03-07,138.0345001220703,-0.0054536786403134,0,hold,0
2019-03-08,135.1270751953125,-0.0212880213581805,0,hold,0
2019-03-09,137.96533203125,0.0207868029934538,0,hold,0
2019-03-10,136.75868225097656,-0.0087845071930463,0,hold,0
2019-03-11,133.8340301513672,-0.0216174779233685,0,hold,0
2019-03-12,134.44288635253906,0.0045390207584504,0,hold,0
2019-03-13,133.26307678222656,-0.0088142766408027,0,hold,0
2019-03-14,133.7115936279297,0.0033599986618827,0,hold,0
2019-03-15,137.69178771972656,0.0293325709338049,0,hold,0
