date,price,log_return,bollinger_trade,bollinger_trade_action,bollinger_position,macd_trade,macd_trade_action,macd_position,trend_strength,position,trade
2018-01-01,772.6409912,0.0,0,hold,0,0,hold,0,,0,0.0
2018-01-02,884.4439697,0.13514466,0,hold,0,0,hold,0,,0,0.0
2018-01-03,962.7199707,0.084803416,0,hold,0,1,buy,1,,0,0.0
2018-01-04,980.9219971,0.018730362,0,hold,0,0,hold,1,,0,0.0
2018-01-05,997.7199707,0.016979704,0,hold,0,0,hold,1,,0,0.0
2018-01-06,1041.680054,0.043117479,0,hold,0,0,hold,1,,0,0.0
2018-01-07,1153.170044,0.101679864,0,hold,0,0,hold,1,,0,0.0
2018-01-08,1148.530029,-0.004031821,0,hold,0,0,hold,1,,0,0.0
2018-01-09,1299.73999,0.123681348,0,hold,0,0,hold,1,,0,0.0
2018-01-10,1255.819946,-0.034375534,0,hold,0,0,hold,1,,0,0.0
2018-01-11,1154.930054,-0.08374892,0,hold,0,0,hold,1,,0,0.0
2018-01-12,1273.199951,0.097493595,0,hold,0,0,hold,1,,0,0.0
2018-01-13,1396.420044,0.092378472,0,hold,0,0,hold,1,,0,0.0
2018-01-14,1366.77002,-0.021461544,0,hold,0,0,hold,1,,0,0.0
2018-01-15,1291.920044,-0.056320788,0,hold,0,0,hold,1,,0,0.0
2018-01-16,1053.689941,-0.203831284,0,hold,0,0,hold,1,,0,0.0
2018-01-17,1014.25,-0.03814881,0,hold,0,0,hold,1,,0,0.0
2018-01-18,1036.280029,0.021487983,0,hold,0,0,hold,1,,0,0.0
2018-01-19,1039.099976,0.002717525,0,hold,0,0,hold,1,,0,0.0
2018-01-20,1155.150024,0.105875296,0,hold,0,0,hold,1,,0,0.0
2018-01-21,1049.579956,-0.095840185,0,hold,0,0,hold,1,,0,0.0
2018-01-22,1003.26001,-0.045135335,0,hold,0,-1,sell,0,,0,0.0
2018-01-23,986.2290039,-0.017121403,0,hold,0,0,hold,0,,0,0.0
2018-01-24,1058.780029,0.070984025,0,hold,0,0,hold,0,,0,0.0
2018-01-25,1056.030029,-0.002600708,0,hold,0,0,hold,0,,0,0.0
2018-01-26,1055.170044,-0.000814689,0,hold,0,0,hold,0,,0,0.0
2018-01-27,1107.069946,0.048014904,0,hold,0,0,hold,0,,0,0.0
2018-01-28,1246.01001,0.118229617,0,hold,0,0,hold,0,,0,0.0
2018-01-29,1182.359985,-0.052434025,0,hold,0,0,hold,0,,0,0.0
2018-01-30,1071.130005,-0.098798258,0,hold,0,0,hold,0,,0,0.0
2018-01-31,1118.310059,0.043104499,0,hold,0,0,hold,0,0.16431238356217306,0,0.0
2018-02-01,1036.790039,-0.07568923,0,hold,0,0,hold,0,0.07347474376968607,0,0.0
2018-02-02,915.7849731,-0.124103127,0,hold,0,0,hold,0,-0.02217914357360745,0,0.0
2018-02-03,964.0189819,0.051329394,0,hold,0,0,hold,0,-0.007875753892712348,0,0.0
2018-02-04,834.6820068,-0.144060163,1,buy,1,0,hold,0,-0.07218067343147296,1,1.0
2018-02-05,697.9509888,-0.178901939,0,hold,1,0,hold,0,-0.1461731970458927,1,0.0
2018-02-06,793.1220093,0.127828184,0,hold,1,0,hold,0,-0.15418294540792088,1,0.0
2018-02-07,757.0679932,-0.046523999,0,hold,1,0,hold,0,-0.16541016555120172,1,0.0
2018-02-08,817.8070068,0.077173307,0,hold,1,0,hold,0,-0.21173227849204448,0,-1.0
2018-02-09,883.8649902,0.077677949,0,hold,1,0,hold,0,-0.16184049527059285,1,1.0
2018-02-10,860.414978,-0.02688952,0,hold,1,0,hold,0,-0.13261419582528258,1,0.0
2018-02-11,814.6599731,-0.05464399,0,hold,1,0,hold,0,-0.2134405589247786,0,-1.0
2018-02-12,868.7069702,0.06423505,0,hold,1,0,hold,0,-0.25381153196209016,0,0.0
2018-02-13,845.2579956,-0.027363964,0,hold,1,0,hold,0,-0.25157937652163614,0,0.0
2018-02-14,923.5609741,0.088594921,0,hold,1,0,hold,0,-0.1774023046122754,1,1.0
2018-02-15,936.9760132,0.01442086,-1,sell,0,0,hold,0,-0.0630344290425551,0,-1.0
2018-02-16,944.210022,0.00769094,0,hold,0,0,hold,0,-0.03849652942559074,0,0.0
2018-02-17,974.1149902,0.031180734,0,hold,0,0,hold,0,-0.0340209206941968,0,0.0
2018-02-18,923.9210205,-0.052902764,0,hold,0,0,hold,0,-0.061440796455610465,0,0.0
2018-02-19,943.8649902,0.021356545,0,hold,0,0,hold,0,-0.11879775903964511,0,0.0
2018-02-20,895.3709717,-0.052745011,0,hold,0,0,hold,0,-0.0895808128316853,0,0.0
2018-02-21,849.9710083,-0.052035885,0,hold,0,0,hold,0,-0.0890940039464407,0,0.0
2018-02-22,812.8449707,-0.044661838,0,hold,0,0,hold,0,-0.09961015367949051,0,0.0
2018-02-23,864.1890259,0.061251121,0,hold,0,0,hold,0,-0.11317252427247905,0,0.0
2018-02-24,840.5150146,-0.027776708,0,hold,0,0,hold,0,-0.1238347825907672,0,0.0
2018-02-25,844.8099976,0.00509693,0,hold,0,0,hold,0,-0.12063463911592698,0,0.0
2018-02-26,869.3150024,0.028593801,0,hold,0,0,hold,0,-0.13852089552067592,0,0.0
2018-02-27,878.2650146,0.010242839,0,hold,0,0,hold,0,-0.23181201098414303,0,0.0
2018-02-28,855.1989746,-0.026614226,0,hold,0,0,hold,0,-0.2116438493904008,0,0.0
2018-03-01,872.2000122,0.019684609,0,hold,0,0,hold,0,-0.13704374331552385,0,0.0
2018-03-02,856.8530273,-0.017752362,0,hold,0,0,hold,0,-0.18415745637276093,0,0.0
2018-03-03,857.2249756,0.000433992,0,hold,0,0,hold,0,-0.13414401711683185,0,0.0
2018-03-04,866.6779785,0.010967088,0,hold,0,0,hold,0,-0.0400204656209689,0,0.0
2018-03-05,853.684021,-0.015106361,0,hold,0,0,hold,0,-0.09257787567930732,0,0.0
2018-03-06,816.9509888,-0.043982023,0,hold,0,0,hold,0,-0.01613079383048928,0,0.0
2018-03-07,752.8309937,-0.081738345,1,buy,1,0,hold,0,0.053458435983867014,1,1.0
2018-03-08,704.5960083,-0.066216158,0,hold,1,0,hold,0,-0.09036437328601736,1,0.0
2018-03-09,728.9160156,0.03393392,0,hold,1,0,hold,0,-0.029084965200971685,1,0.0
2018-03-10,686.8900146,-0.059384336,0,hold,1,0,hold,0,-0.13792220085522403,1,0.0
2018-03-11,723.3389893,0.051703793,0,hold,1,0,hold,0,-0.17456068414726472,1,0.0
2018-03-12,699.8309937,-0.033039109,0,hold,1,0,hold,0,-0.17461272716777385,1,0.0
2018-03-13,690.8270264,-0.012949399,0,hold,1,0,hold,0,-0.14025594735356256,1,0.0
2018-03-14,614.2910156,-0.117420686,0,hold,1,0,hold,0,-0.28099966512860486,0,-1.0
2018-03-15,611.3040161,-0.004874376,0,hold,1,0,hold,0,-0.2643745070802374,0,0.0
2018-03-16,601.6660156,-0.015891907,0,hold,1,0,hold,0,-0.39434912456414406,0,0.0
2018-03-17,552.7789917,-0.084744232,0,hold,1,0,hold,0,-0.4510726106063974,0,0.0
2018-03-18,538.6439819,-0.025903432,0,hold,1,0,hold,0,-0.4723342851408744,0,0.0
2018-03-19,556.7260132,0.033018385,0,hold,1,0,hold,0,-0.492890407183114,0,0.0
2018-03-20,557.1749878,0.00080613,0,hold,1,0,hold,0,-0.460115392274566,0,0.0
2018-03-21,561.7319946,0.008145506,0,hold,1,0,hold,0,-0.4888567417821427,0,0.0
2018-03-22,539.7020264,-0.040007674,0,hold,1,0,hold,0,-0.47094558111913337,0,0.0
2018-03-23,539.6190186,-0.000153815,0,hold,1,0,hold,0,-0.4371733164188927,0,0.0
2018-03-24,526.4390259,-0.024727855,0,hold,1,0,hold,0,-0.41752570927011656,0,0.0
2018-03-25,524.2869873,-0.004096294,0,hold,1,0,hold,0,-0.5337925831869089,0,0.0
2018-03-26,489.9509888,-0.067733857,0,hold,1,0,hold,0,-0.5414701661933881,0,0.0
2018-03-27,450.1159973,-0.084800042,0,hold,1,0,hold,0,-0.5779082529960603,0,0.0
2018-03-28,446.2789917,-0.008561023,0,hold,1,0,hold,0,-0.6387358174347275,0,0.0
2018-03-29,385.9679871,-0.145189867,0,hold,1,0,hold,0,-0.6898172264696288,0,0.0
2018-03-30,394.644989,0.022232168,0,hold,1,0,hold,0,-0.6586173864832928,0,0.0
2018-03-31,396.4570007,0.004580989,0,hold,1,0,hold,0,-0.6954443670499769,0,0.0
2018-04-01,379.6069946,-0.043431095,0,hold,1,0,hold,0,-0.6961120473552802,0,0.0
2018-04-02,386.4249878,0.017801276,0,hold,1,0,hold,0,-0.6803133807198279,0,0.0
2018-04-03,416.8930054,0.075891839,0,hold,1,0,hold,0,-0.6307911040784862,0,0.0
2018-04-04,380.5429993,-0.091230429,0,hold,1,0,hold,0,-0.6425010465901063,0,0.0
2018-04-05,383.2319946,0.007041358,0,hold,1,0,hold,0,-0.6175157504433443,0,0.0
2018-04-06,370.2850037,-0.034367547,0,hold,1,0,hold,0,-0.5874585817855653,0,0.0
2018-04-07,385.3139954,0.039785585,0,hold,1,0,hold,0,-0.5166525884767194,0,0.0
2018-04-08,400.5079956,0.038675156,0,hold,1,0,hold,0,-0.5393853559644047,0,0.0
2018-04-09,398.526001,-0.004960987,0,hold,1,0,hold,0,-0.5069583759120462,0,0.0
2018-04-10,414.2430115,0.038680043,0,hold,1,0,hold,0,-0.5639613762009756,0,0.0
2018-04-11,430.5400085,0.038587469,-1,sell,0,1,buy,1,-0.49788573740254305,1,1.0
2018-04-12,492.9410095,0.135349256,0,hold,0,0,hold,1,-0.33299227858927993,1,0.0
2018-04-13,492.7349854,-0.000418036,0,hold,0,0,hold,1,-0.23469310439204963,1,0.0
2018-04-14,501.4779968,0.017588257,0,hold,0,0,hold,1,-0.20971486429754344,1,0.0
2018-04-15,531.7020264,0.0585235,-1,sell,-1,0,hold,1,-0.1285445518927925,-1,-1.0
2018-04-16,511.1470032,-0.039426005,0,hold,-1,0,hold,1,-0.0806905713350104,-1,0.0
2018-04-17,502.8940125,-0.016277789,0,hold,-1,0,hold,1,-0.0700891676330174,-1,0.0
2018-04-18,524.7890015,0.042616843,0,hold,-1,0,hold,1,-0.06214912723756885,-1,0.0
2018-04-19,567.8889771,0.078929657,0,hold,-1,0,hold,1,0.019251480325631273,-1,0.0
2018-04-20,615.7180176,0.080863158,0,hold,-1,0,hold,1,0.09000669081905313,-1,0.0
2018-04-21,605.3950195,-0.016907925,0,hold,-1,0,hold,1,0.1117050832767638,-1,0.0
2018-04-22,621.8599854,0.026833794,0,hold,-1,0,hold,1,0.1360535233853953,-1,0.0
2018-04-23,642.5479736,0.032726518,0,hold,-1,0,hold,1,0.18972574413746507,-1,0.0
2018-04-24,708.15802,0.09722578,0,hold,-1,0,hold,1,0.2722236365383206,1,1.0
2018-04-25,615.4160156,-0.140368774,0,hold,-1,0,hold,1,0.17096889211881514,-1,-1.0
2018-04-26,662.809021,0.074188409,0,hold,-1,0,hold,1,0.2868782772319685,1,1.0
2018-04-27,647.0319824,-0.024091171,0,hold,-1,0,hold,1,0.26648208960701825,1,0.0
2018-04-28,683.6779785,0.05509129,0,hold,-1,0,hold,1,0.40800067459694955,1,0.0
2018-04-29,688.8809814,0.0075815,0,hold,-1,0,hold,1,0.4051686893875447,1,0.0
2018-04-30,669.9240112,-0.027904225,0,hold,-1,0,hold,1,0.3678840440870024,1,0.0
2018-05-01,673.6129761,0.005491437,0,hold,-1,0,hold,1,0.4026430874329866,1,0.0
2018-05-02,687.1489868,0.019895408,0,hold,-1,0,hold,1,0.40808888765818496,1,0.0
2018-05-03,779.5430298,0.126156754,0,hold,-1,0,hold,1,0.4539741375403983,1,0.0
2018-05-04,785.6240234,0.007770448,0,hold,-1,0,hold,1,0.5270614388039309,1,0.0
2018-05-05,816.1199951,0.038083061,0,hold,-1,0,hold,1,0.5435750659181736,1,0.0
2018-05-06,792.3109741,-0.029607438,0,hold,-1,0,hold,1,0.5228049339038562,1,0.0
2018-05-07,753.7249756,-0.049926411,0,hold,-1,0,hold,1,0.44344598431046983,1,0.0
2018-05-08,752.8569946,-0.001152252,0,hold,-1,0,hold,1,0.4315542749652889,1,0.0
2018-05-09,752.2750244,-0.000773315,0,hold,-1,0,hold,1,0.43401323315755297,1,0.0
2018-05-10,727.2769775,-0.033794589,0,hold,-1,0,hold,1,0.37973609152265925,1,0.0
2018-05-11,679.5859985,-0.067823605,1,buy,0,0,hold,1,0.2910299462380516,1,0.0
2018-05-12,686.0479736,0.009463771,0,hold,0,0,hold,1,0.2414437473862804,1,0.0
2018-05-13,733.4959717,0.066874548,0,hold,0,0,hold,1,0.28423701960976366,1,0.0
2018-05-14,730.5490112,-0.004025784,0,hold,0,0,hold,1,0.2722993604949396,1,0.0
2018-05-15,708.8709717,-0.030122798,0,hold,0,0,hold,1,0.2127641826558181,1,0.0
2018-05-16,707.0499878,-0.002572156,0,hold,0,0,hold,1,0.24067682931877118,1,0.0
2018-05-17,672.6569824,-0.049865852,0,hold,0,0,hold,1,0.20207304202203707,1,0.0
2018-05-18,694.3670044,0.03176513,0,hold,0,-1,sell,0,0.20189732313848513,0,-1.0
2018-05-19,696.5300293,0.003110261,0,hold,0,0,hold,0,0.16100558170321072,0,0.0
2018-05-20,715.3690186,0.026687613,0,hold,0,0,hold,0,0.12941772556357048,0,0.0
2018-05-21,699.2219849,-0.022830253,0,hold,0,0,hold,0,0.12093924182171813,0,0.0
2018-05-22,647.7410278,-0.076477299,0,hold,0,0,hold,0,0.03191899916924919,0,0.0
2018-05-23,583.585022,-0.104300817,1,buy,1,0,hold,0,-0.06901877770890728,1,1.0
2018-05-24,601.7550049,0.030660242,0,hold,1,0,hold,0,-0.13187247181414624,1,0.0
2018-05-25,586.7340088,-0.025278813,0,hold,1,0,hold,0,-0.039336656040624515,1,0.0
2018-05-26,587.2800293,0.000930177,0,hold,1,0,hold,0,-0.1106984421266514,1,0.0
2018-05-27,572.6680298,-0.025195564,0,hold,1,0,hold,0,-0.1091773357713369,1,0.0
2018-05-28,516.0360107,-0.104129643,0,hold,1,0,hold,0,-0.23910733129830414,0,-1.0
2018-05-29,565.3880005,0.091335671,0,hold,1,0,hold,0,-0.16570345922447643,1,1.0
2018-05-30,559.5900269,-0.010307801,0,hold,1,0,hold,0,-0.15070767175138236,1,0.0
2018-05-31,577.6450195,0.031755106,0,hold,1,0,hold,0,-0.12856203384511466,1,0.0
2018-06-01,580.0430298,0.004142763,0,hold,1,0,hold,0,-0.14565620417810884,1,0.0
2018-06-02,591.8079834,0.02007994,0,hold,1,0,hold,0,-0.28674758318807186,0,-1.0
2018-06-03,618.3289795,0.043838415,0,hold,1,0,hold,0,-0.2477913177895887,0,0.0
2018-06-04,592.9849854,-0.041851566,0,hold,1,0,hold,0,-0.33304084715805027,0,0.0
2018-06-05,609.3029785,0.027146567,0,hold,1,0,hold,0,-0.2762376949479751,0,0.0
2018-06-06,607.1240234,-0.003582554,0,hold,1,0,hold,0,-0.23415134700593931,0,0.0
2018-06-07,605.1870117,-0.003195572,0,hold,1,0,hold,0,-0.2354567725069377,0,0.0
2018-06-08,601.0770264,-0.006814431,-1,sell,0,0,hold,0,-0.23973353596987854,0,0.0
2018-06-09,597.5620117,-0.005865026,0,hold,0,0,hold,0,-0.21292363556397273,0,0.0
2018-06-10,526.4790039,-0.126646612,1,buy,1,0,hold,0,-0.2420277883415033,0,0.0
2018-06-11,533.2839966,0.012842657,0,hold,1,0,hold,0,-0.24135468384493267,0,0.0
2018-06-12,496.8429871,-0.070780054,0,hold,1,0,hold,0,-0.38050962551619866,0,0.0
2018-06-13,477.493988,-0.039722485,0,hold,1,0,hold,0,-0.3964273521323416,0,0.0
2018-06-14,519.7420044,0.084780974,0,hold,1,0,hold,0,-0.28703354447466467,0,0.0
2018-06-15,491.0039978,-0.056880273,0,hold,1,0,hold,0,-0.31501576654232394,0,0.0
2018-06-16,499.6419983,0.017439569,0,hold,1,0,hold,0,-0.2621157364713517,0,0.0
2018-06-17,500.447998,0.001611855,0,hold,1,0,hold,0,-0.30339336554212526,0,0.0
2018-06-18,518.8909912,0.036190132,0,hold,1,0,hold,0,-0.27101972445900624,0,0.0
2018-06-19,537.9569702,0.036084751,0,hold,1,0,hold,0,-0.2705797063483246,0,0.0
2018-06-20,536.2680054,-0.00314453,0,hold,1,0,hold,0,-0.25413281198171334,0,0.0
2018-06-21,527.3670044,-0.016737337,0,hold,1,0,hold,0,-0.20108054094096808,0,0.0
2018-06-22,465.8169861,-0.124103886,0,hold,1,0,hold,0,-0.19758747086981376,1,1.0
2018-06-23,474.519989,0.01851092,0,hold,1,0,hold,0,-0.21691623629081136,0,-1.0
2018-06-24,457.6719971,-0.03615098,0,hold,1,0,hold,0,-0.21934777151189752,0,0.0
2018-06-25,460.3099976,0.005747406,0,hold,1,0,hold,0,-0.21502782322923902,0,0.0
2018-06-26,432.7720032,-0.061689132,0,hold,1,0,hold,0,-0.23184322604674085,0,0.0
2018-06-27,442.3649902,0.021924273,0,hold,1,0,hold,0,-0.1324139955831203,1,1.0
2018-06-28,422.3649902,-0.046265465,0,hold,1,0,hold,0,-0.2713822366803263,0,-1.0
2018-06-29,436.0090027,0.031793046,0,hold,1,0,hold,0,-0.23105178505446503,0,0.0
2018-06-30,455.1799927,0.043030038,0,hold,1,0,hold,0,-0.22848852997476427,0,0.0
2018-07-01,453.9179993,-0.002776366,0,hold,1,0,hold,0,-0.23581698247686572,0,0.0
2018-07-02,475.3469849,0.046128468,0,hold,1,0,hold,0,-0.21388342216239795,0,0.0
2018-07-03,464.1950073,-0.023740293,0,hold,1,0,hold,0,-0.29129264505891767,0,0.0
2018-07-04,467.3179932,0.006705215,0,hold,1,0,hold,0,-0.2479045373858224,0,0.0
2018-07-05,474.4119873,0.015066162,0,hold,1,0,hold,0,-0.2710325966187958,0,0.0
2018-07-06,474.0119934,-0.000843492,-1,sell,0,1,buy,1,-0.2684176170819648,1,1.0
2018-07-07,491.6600037,0.036554804,0,hold,0,0,hold,1,-0.2218949978621113,1,0.0
2018-07-08,489.118988,-0.005181639,0,hold,0,0,hold,1,-0.21950148961994528,1,0.0
2018-07-09,476.6820068,-0.025756173,0,hold,0,0,hold,1,-0.23291936635248506,1,0.0
2018-07-10,434.4240112,-0.092828575,0,hold,0,0,hold,1,-0.1878087306191974,0,-1.0
2018-07-11,446.5180054,0.027458684,0,hold,0,0,hold,1,-0.17512849056704358,0,0.0
2018-07-12,430.0740051,-0.037522426,0,hold,0,0,hold,1,-0.14043474653374202,0,0.0
2018-07-13,434.0270081,0.009149464,0,hold,0,0,hold,1,-0.09448339272645935,0,0.0
2018-07-14,436.0859985,0.004732706,0,hold,0,0,hold,1,-0.19924744699965827,0,0.0
2018-07-15,449.8500061,0.031074739,0,hold,0,0,hold,1,-0.10164343907343301,0,0.0
2018-07-16,480.6579895,0.066241769,0,hold,0,0,hold,1,-0.04445322295802389,0,0.0
2018-07-17,501.0020142,0.041454145,0,hold,0,0,hold,1,0.0012405369492034144,0,0.0
2018-07-18,480.5130005,-0.041755837,0,hold,0,0,hold,1,-0.08554297401402587,0,0.0
2018-07-19,469.618988,-0.022932582,0,hold,0,0,hold,1,-0.15514860016831405,0,0.0
2018-07-20,450.697998,-0.041124214,0,hold,0,0,hold,1,-0.18695655767685687,0,0.0
2018-07-21,462.4360046,0.025710691,0,hold,0,0,hold,1,-0.1409897702776589,0,0.0
2018-07-22,459.6570129,-0.006027592,0,hold,0,0,hold,1,-0.015332243803750797,0,0.0
2018-07-23,450.8529968,-0.01933925,0,hold,0,0,hold,1,-0.05889260752877076,0,0.0
2018-07-24,479.3729858,0.061337633,0,hold,0,0,hold,1,0.05247628833398693,0,0.0
2018-07-25,472.4930115,-0.014456014,0,hold,0,0,hold,1,0.029161250481603316,0,0.0
2018-07-26,464.0369873,-0.018058693,0,hold,0,0,hold,1,0.0784175241276568,0,0.0
2018-07-27,469.6659851,0.012057509,0,hold,0,0,hold,1,0.06916285100530589,0,0.0
2018-07-28,466.8980103,-0.005910932,0,hold,0,0,hold,1,0.11796734952018323,0,0.0
2018-07-29,466.6650085,-0.000499167,0,hold,0,0,hold,1,0.08419853384969139,0,0.0
2018-07-30,457.0809937,-0.02075107,0,hold,0,0,hold,1,0.005362410401045144,0,0.0
2018-07-31,433.8670044,-0.052122559,0,hold,0,0,hold,1,-0.053262386116918976,0,0.0
2018-08-01,420.7470093,-0.030706321,1,buy,1,0,hold,1,-0.14830987286313546,1,1.0
2018-08-02,412.6210022,-0.019502224,0,hold,1,0,hold,1,-0.14125143938780751,1,0.0
2018-08-03,418.2619934,0.013578513,0,hold,1,0,hold,1,-0.13343488706774084,1,0.0
2018-08-04,407.2520142,-0.026675821,0,hold,1,-1,sell,0,-0.18075331474387746,1,0.0
2018-08-05,410.5159912,0.00798269,0,hold,1,0,hold,0,-0.16958498541298106,1,0.0
2018-08-06,406.6579895,-0.009442372,0,hold,1,0,hold,0,-0.23570426032065733,0,-1.0
2018-08-07,380.2149963,-0.067235639,0,hold,1,0,hold,0,-0.28321183654970006,0,0.0
2018-08-08,356.6130066,-0.064085694,0,hold,1,0,hold,0,-0.30343677470532837,0,0.0
2018-08-09,365.5880127,0.024855872,0,hold,1,0,hold,0,-0.18993750186604666,1,1.0
2018-08-10,334.1759949,-0.089839266,0,hold,1,0,hold,0,-0.2942955294950636,0,-1.0
2018-08-11,322.1119995,-0.036768475,0,hold,1,0,hold,0,-0.286104266766982,0,0.0
2018-08-12,319.5700073,-0.007922945,0,hold,1,0,hold,0,-0.30445473228475817,0,0.0
2018-08-13,286.4949951,-0.109255298,0,hold,1,0,hold,0,-0.36758432550370934,0,0.0
2018-08-14,278.9320068,-0.026753018,0,hold,1,0,hold,0,-0.4264889864171948,0,0.0
2018-08-15,282.3640137,0.012229018,0,hold,1,0,hold,0,-0.5310782296737984,0,0.0
2018-08-16,288.04599,0.019923088,0,hold,1,0,hold,0,-0.5936587183546556,0,0.0
2018-08-17,315.7290039,0.091764108,0,hold,1,0,hold,0,-0.4503378676701905,0,0.0
2018-08-18,295.8120117,-0.065160106,0,hold,1,0,hold,0,-0.4635657378519905,0,0.0
2018-08-19,300.8340149,0.01683451,0,hold,1,0,hold,0,-0.4150943858261668,0,0.0
2018-08-20,274.3150024,-0.092281577,0,hold,1,0,hold,0,-0.5005655405221576,0,0.0
2018-08-21,281.9440002,0.027431381,0,hold,1,0,hold,0,-0.4668464691337098,0,0.0
2018-08-22,271.3410034,-0.038332125,0,hold,1,0,hold,0,-0.4693542296492846,0,0.0
2018-08-23,277.1040039,0.021016556,0,hold,1,0,hold,0,-0.5623129391519327,0,0.0
2018-08-24,282.9670105,0.020937419,0,hold,1,0,hold,0,-0.5283809632222489,0,0.0
2018-08-25,279.6459961,-0.011805817,0,hold,1,0,hold,0,-0.5215312367369143,0,0.0
2018-08-26,275.196991,-0.016037332,0,hold,1,0,hold,0,-0.551877733175167,0,0.0
2018-08-27,285.6029968,0.037115551,0,hold,1,0,hold,0,-0.5035762996176917,0,0.0
2018-08-28,296.4989929,0.037441098,-1,sell,0,0,hold,0,-0.4590669678692736,0,0.0
2018-08-29,289.3120117,-0.024538091,0,hold,0,1,buy,1,-0.45554619202769053,1,1.0
2018-08-30,284.105011,-0.018161804,0,hold,0,0,hold,1,-0.42755674736630644,1,0.0
2018-08-31,283.0039978,-0.003882903,0,hold,0,0,hold,1,-0.407216514066206,1,0.0
2018-09-01,295.3410034,0.042669608,0,hold,0,0,hold,1,-0.34245737712602353,1,0.0
2018-09-02,294.3710022,-0.003289749,0,hold,0,0,hold,1,-0.3667638582819118,1,0.0
2018-09-03,289.2590027,-0.017518394,0,hold,0,0,hold,1,-0.35551092778155935,1,0.0
2018-09-04,285.7229919,-0.012299708,0,hold,0,0,hold,1,-0.37569124583267266,1,0.0
2018-09-05,232.3309937,-0.20685973,1,buy,1,0,hold,1,-0.45670843704644254,1,0.0
2018-09-06,230.2149963,-0.009149413,0,hold,1,0,hold,1,-0.4197259587054083,1,0.0
2018-09-07,217.2030029,-0.058181225,0,hold,1,0,hold,1,-0.4020058107800201,1,0.0
2018-09-08,197.951004,-0.092812868,0,hold,1,0,hold,1,-0.4694885571746168,1,0.0
2018-09-09,196.923996,-0.005201699,0,hold,1,-1,sell,0,-0.42014457260815513,0,-1.0
2018-09-10,197.0789948,0.00078679,0,hold,1,0,hold,0,-0.3972214344391165,0,0.0
2018-09-11,185.0659943,-0.06289215,0,hold,1,0,hold,0,-0.41482851611822547,0,0.0
2018-09-12,183.3309937,-0.00941926,0,hold,1,0,hold,0,-0.3522157487399649,0,0.0
2018-09-13,211.3540039,0.142241244,0,hold,1,0,hold,0,-0.2156560917638593,0,0.0
2018-09-14,211.7489929,0.001867106,0,hold,1,0,hold,0,-0.22755327300099265,0,0.0
2018-09-15,223.0740051,0.052102,0,hold,1,0,hold,0,-0.20562963001720064,0,0.0
2018-09-16,220.5890045,-0.011202316,0,hold,1,0,hold,0,-0.3272023837309417,0,0.0
2018-09-17,197.875,-0.108665744,0,hold,1,1,buy,1,-0.3336126261043407,1,1.0
2018-09-18,209.9750061,0.059352987,0,hold,1,0,hold,1,-0.30221554732134376,1,0.0
2018-09-19,209.9689941,-2.86e-05,0,hold,1,0,hold,1,-0.23472802275697266,1,0.0
2018-09-20,224.5910034,0.067321113,0,hold,1,0,hold,1,-0.20401383398061343,1,0.0
2018-09-21,246.5839996,0.093421719,-1,sell,0,0,hold,1,-0.08463554548658414,0,-1.0
2018-09-22,240.4799957,-0.025065797,0,hold,0,0,hold,1,-0.12505889690865843,0,0.0
2018-09-23,244.3300018,0.01588287,0,hold,0,0,hold,1,-0.1328457753162755,0,0.0
2018-09-24,228.7299957,-0.065977528,0,hold,0,0,hold,1,-0.16797304183267164,0,0.0
2018-09-25,218.5050049,-0.04573333,0,hold,0,0,hold,1,-0.1835309478176768,0,0.0
2018-09-26,215.8470001,-0.012239096,0,hold,0,0,hold,1,-0.23163356141061517,1,1.0
2018-09-27,228.4940033,0.056940142,0,hold,0,0,hold,1,-0.22451370079015398,1,0.0
2018-09-28,222.4019928,-0.027023443,0,hold,0,0,hold,1,-0.2217001710947311,1,0.0
2018-09-29,231.6349945,0.04067631,0,hold,0,0,hold,1,-0.17156590423732504,0,-1.0
2018-09-30,232.8480072,0.005223078,0,hold,0,0,hold,1,-0.16393948979354028,0,0.0
2018-10-01,230.7680054,-0.008973011,0,hold,0,0,hold,1,-0.21838435687908486,1,1.0
2018-10-02,227.1809998,-0.015665845,0,hold,0,0,hold,1,-0.22524147126887042,1,0.0
2018-10-03,220.4889984,-0.029899256,0,hold,0,0,hold,1,-0.2293234753852274,1,0.0
2018-10-04,222.2180023,0.007811093,0,hold,0,0,hold,1,-0.21305030870201366,1,0.0
2018-10-05,227.6009979,0.023935194,0,hold,0,0,hold,1,-0.018914983152825367,0,-1.0
2018-10-06,225.1199951,-0.010960515,0,hold,0,0,hold,1,-0.020344922731383216,0,0.0
2018-10-07,226.1190033,0.004427852,0,hold,0,0,hold,1,0.03739649034876571,0,0.0
2018-10-08,229.2550049,0.013773519,0,hold,0,0,hold,1,0.14081738172913683,0,0.0
2018-10-09,227.9819946,-0.005568288,0,hold,0,0,hold,1,0.13955633440537277,0,0.0
2018-10-10,225.7689972,-0.009754315,0,hold,0,0,hold,1,0.12773473727448417,0,0.0
2018-10-11,189.4989929,-0.17512863,1,buy,1,0,hold,1,0.01781299984331061,1,1.0
2018-10-12,196.727005,0.037433296,0,hold,1,0,hold,1,0.052666360227286185,1,0.0
2018-10-13,199.8410034,0.015705061,0,hold,1,0,hold,1,-0.05017714254257054,1,0.0
2018-10-14,195.7149963,-0.020862567,0,hold,1,0,hold,1,-0.06876286604358887,1,0.0
