,Date,price,Log_Return,trade,trade_action,position
66,2018-03-09,728.916015625,0.0339339197760002,0,hold,-1.0
67,2018-03-10,686.8900146484375,-0.0593843361883294,-1,sell,-1.0
68,2018-03-11,723.3389892578125,0.0517037928065014,0,hold,-1.0
69,2018-03-12,699.8309936523438,-0.0330391088331207,0,hold,-1.0
70,2018-03-13,690.8270263671875,-0.0129493994581448,0,hold,-1.0
71,2018-03-14,614.291015625,-0.1174206861186811,-1,sell,-1.0
72,2018-03-15,611.3040161132812,-0.0048743758721418,-1,sell,-1.0
73,2018-03-16,601.666015625,-0.0158919067695947,-1,sell,-1.0
74,2018-03-17,552.7789916992188,-0.084744231741724,-1,sell,-1.0
75,2018-03-18,538.6439819335938,-0.025903431513727,-1,sell,-1.0
76,2018-03-19,556.7260131835938,0.0330183847905213,0,hold,-1.0
77,2018-03-20,557.1749877929688,0.0008061302275428,0,hold,-1.0
78,2018-03-21,561.7319946289062,0.0081455064695748,0,hold,-1.0
79,2018-03-22,539.7020263671875,-0.0400076740314859,0,hold,-1.0
80,2018-03-23,539.6190185546875,-0.0001538148691795,0,hold,-1.0
81,2018-03-24,526.4390258789062,-0.0247278547950708,-1,sell,-1.0
82,2018-03-25,524.2869873046875,-0.004096294479087,-1,sell,-1.0
83,2018-03-26,489.9509887695313,-0.067733856909216,-1,sell,-1.0
84,2018-03-27,450.1159973144531,-0.0848000418259059,-1,sell,-1.0
85,2018-03-28,446.2789916992187,-0.00856102298005,-1,sell,-1.0
86,2018-03-29,385.9679870605469,-0.1451898674275426,-1,sell,-1.0
87,2018-03-30,394.6449890136719,0.022232167832474,0,hold,-1.0
88,2018-03-31,396.4570007324219,0.0045809893314916,0,hold,-1.0
89,2018-04-01,379.60699462890625,-0.0434310952328846,-1,sell,-1.0
90,2018-04-02,386.4249877929687,0.0178012755684248,0,hold,-1.0
91,2018-04-03,416.89300537109375,0.0758918385834187,0,hold,-1.0
92,2018-04-04,380.5429992675781,-0.091230428841719,0,hold,-1.0
93,2018-04-05,383.23199462890625,0.0070413577113703,0,hold,-1.0
94,2018-04-06,370.2850036621094,-0.0343675466091792,-1,sell,-1.0
95,2018-04-07,385.3139953613281,0.0397855849638244,0,hold,-1.0
96,2018-04-08,400.5079956054687,0.0386751561112884,0,hold,-1.0
97,2018-04-09,398.5260009765625,-0.0049609871478651,0,hold,-1.0
98,2018-04-10,414.2430114746094,0.0386800426357706,0,hold,-1.0
99,2018-04-11,430.5400085449219,0.0385874687576488,0,hold,-1.0
100,2018-04-12,492.9410095214844,0.1353492561270013,0,hold,-1.0
101,2018-04-13,492.7349853515625,-0.000418036299948,0,hold,-1.0
102,2018-04-14,501.4779968261719,0.0175882572756397,0,hold,-1.0
103,2018-04-15,531.7020263671875,0.0585234998970507,1,buy,1.0
104,2018-04-16,511.1470031738281,-0.0394260053366581,0,hold,1.0
105,2018-04-17,502.8940124511719,-0.0162777892119409,0,hold,1.0
106,2018-04-18,524.7890014648438,0.042616842771222,0,hold,1.0
107,2018-04-19,567.8889770507812,0.0789296568413615,1,buy,1.0
108,2018-04-20,615.718017578125,0.0808631583788537,1,buy,1.0
109,2018-04-21,605.39501953125,-0.016907925242676,0,hold,1.0
110,2018-04-22,621.8599853515625,0.026833793649897,1,buy,1.0
111,2018-04-23,642.5479736328125,0.0327265176516143,1,buy,1.0
112,2018-04-24,708.1580200195312,0.097225779793341,1,buy,1.0
113,2018-04-25,615.416015625,-0.1403687736187361,0,hold,1.0
114,2018-04-26,662.8090209960938,0.074188408605138,0,hold,1.0
115,2018-04-27,647.031982421875,-0.0240911707421946,0,hold,1.0
116,2018-04-28,683.677978515625,0.0550912899692925,0,hold,1.0
117,2018-04-29,688.8809814453125,0.0075814999624111,0,hold,1.0
118,2018-04-30,669.9240112304688,-0.0279042252049622,0,hold,1.0
119,2018-05-01,673.6129760742188,0.005491436631717,0,hold,1.0
120,2018-05-02,687.1489868164062,0.01989540801683,0,hold,1.0
121,2018-05-03,779.5430297851562,0.1261567542237072,1,buy,1.0
122,2018-05-04,785.6240234375,0.007770447553508,1,buy,1.0
123,2018-05-05,816.1199951171875,0.0380830606878309,1,buy,1.0
124,2018-05-06,792.3109741210938,-0.0296074381503923,0,hold,1.0
125,2018-05-07,753.7249755859375,-0.0499264112379161,0,hold,1.0
126,2018-05-08,752.8569946289062,-0.0011522520118055,0,hold,1.0
127,2018-05-09,752.2750244140625,-0.0007733145484687,0,hold,1.0
128,2018-05-10,727.2769775390625,-0.0337945890812691,0,hold,1.0
129,2018-05-11,679.5859985351562,-0.067823604885793,0,hold,1.0
130,2018-05-12,686.0479736328125,0.0094637706131323,0,hold,1.0
131,2018-05-13,733.4959716796875,0.06687454796198,0,hold,1.0
132,2018-05-14,730.5490112304688,-0.0040257839939589,0,hold,1.0
133,2018-05-15,708.8709716796875,-0.0301227980349025,0,hold,1.0
134,2018-05-16,707.0499877929688,-0.0025721561341447,0,hold,1.0
135,2018-05-17,672.656982421875,-0.0498658521432633,0,hold,1.0
136,2018-05-18,694.3670043945312,0.0317651301584546,0,hold,1.0
137,2018-05-19,696.530029296875,0.0031102613545906,0,hold,1.0
138,2018-05-20,715.3690185546875,0.0266876125629821,0,hold,1.0
139,2018-05-21,699.2219848632812,-0.0228302526925378,0,hold,1.0
140,2018-05-22,647.7410278320312,-0.0764772986650685,-1,sell,-1.0
141,2018-05-23,583.5850219726562,-0.1043008166307098,-1,sell,-1.0
142,2018-05-24,601.7550048828125,0.0306602424079128,0,hold,-1.0
143,2018-05-25,586.7340087890625,-0.0252788133562981,0,hold,-1.0
144,2018-05-26,587.280029296875,0.0009301772031143,0,hold,-1.0
145,2018-05-27,572.6680297851562,-0.0251955635149284,-1,sell,-1.0
146,2018-05-28,516.0360107421875,-0.1041296428667694,-1,sell,-1.0
147,2018-05-29,565.3880004882812,0.0913356706790778,0,hold,-1.0
148,2018-05-30,559.5900268554688,-0.010307801269696,0,hold,-1.0
149,2018-05-31,577.64501953125,0.0317551062271034,0,hold,-1.0
150,2018-06-01,580.0430297851562,0.0041427631303144,0,hold,-1.0
151,2018-06-02,591.8079833984375,0.0200799398295668,0,hold,-1.0
152,2018-06-03,618.3289794921875,0.043838415193214,0,hold,-1.0
153,2018-06-04,592.9849853515625,-0.0418515662308031,0,hold,-1.0
154,2018-06-05,609.302978515625,0.0271465667993591,0,hold,-1.0
155,2018-06-06,607.1240234375,-0.0035825535032412,0,hold,-1.0
156,2018-06-07,605.18701171875,-0.0031955716163963,0,hold,-1.0
157,2018-06-08,601.0770263671875,-0.0068144305495568,0,hold,-1.0
158,2018-06-09,597.56201171875,-0.0058650262717796,0,hold,-1.0
159,2018-06-10,526.47900390625,-0.1266466115654419,0,hold,-1.0
160,2018-06-11,533.2839965820312,0.0128426567138407,0,hold,-1.0
161,2018-06-12,496.8429870605469,-0.070780054096492,-1,sell,-1.0
162,2018-06-13,477.4939880371094,-0.039722485432274,-1,sell,-1.0
163,2018-06-14,519.7420043945312,0.084780973716165,0,hold,-1.0
164,2018-06-15,491.0039978027344,-0.0568802731336868,0,hold,-1.0
165,2018-06-16,499.6419982910156,0.0174395686255526,0,hold,-1.0
166,2018-06-17,500.447998046875,0.0016118547996976,0,hold,-1.0
167,2018-06-18,518.8909912109375,0.0361901315517117,0,hold,-1.0
168,2018-06-19,537.9569702148438,0.0360847510470673,0,hold,-1.0
169,2018-06-20,536.2680053710938,-0.0031445298216886,0,hold,-1.0
170,2018-06-21,527.3670043945312,-0.01673733693717,0,hold,-1.0
171,2018-06-22,465.8169860839844,-0.124103885930769,-1,sell,-1.0
172,2018-06-23,474.5199890136719,0.0185109203801909,0,hold,-1.0
173,2018-06-24,457.6719970703125,-0.036150979695803,-1,sell,-1.0
174,2018-06-25,460.30999755859375,0.0057474063007716,0,hold,-1.0
175,2018-06-26,432.7720031738281,-0.061689132481427,-1,sell,-1.0
176,2018-06-27,442.364990234375,0.0219242733145226,0,hold,-1.0
177,2018-06-28,422.364990234375,-0.0462654650892519,-1,sell,-1.0
178,2018-06-29,436.0090026855469,0.0317930455079993,0,hold,-1.0
179,2018-06-30,455.1799926757813,0.0430300375277429,0,hold,-1.0
180,2018-07-01,453.9179992675781,-0.0027763656504122,0,hold,-1.0
181,2018-07-02,475.3469848632813,0.0461284684279126,0,hold,-1.0
182,2018-07-03,464.1950073242187,-0.0237402934611014,0,hold,-1.0
183,2018-07-04,467.3179931640625,0.0067052151477467,0,hold,-1.0
184,2018-07-05,474.4119873046875,0.0150661622240171,0,hold,-1.0
185,2018-07-06,474.0119934082031,-0.0008434917891875,0,hold,-1.0
186,2018-07-07,491.6600036621094,0.036554804216383,0,hold,-1.0
187,2018-07-08,489.1189880371094,-0.0051816389459702,0,hold,-1.0
188,2018-07-09,476.6820068359375,-0.0257561729530331,0,hold,-1.0
189,2018-07-10,434.4240112304687,-0.0928285746775422,0,hold,-1.0
190,2018-07-11,446.51800537109375,0.0274586835188952,0,hold,-1.0
191,2018-07-12,430.0740051269531,-0.0375224262570033,0,hold,-1.0
192,2018-07-13,434.0270080566406,0.0091494638837661,0,hold,-1.0
193,2018-07-14,436.08599853515625,0.0047327055361947,0,hold,-1.0
194,2018-07-15,449.8500061035156,0.0310747391854039,0,hold,-1.0
195,2018-07-16,480.6579895019531,0.0662417692290476,0,hold,-1.0
196,2018-07-17,501.00201416015625,0.0414541446964705,1,buy,1.0
197,2018-07-18,480.5130004882813,-0.0417558371451222,0,hold,1.0
198,2018-07-19,469.6189880371094,-0.0229325820236904,0,hold,1.0
199,2018-07-20,450.697998046875,-0.041124214376125,0,hold,1.0
200,2018-07-21,462.4360046386719,0.0257106912182805,0,hold,1.0
201,2018-07-22,459.6570129394531,-0.0060275917072688,0,hold,1.0
202,2018-07-23,450.8529968261719,-0.0193392503406252,0,hold,1.0
203,2018-07-24,479.37298583984375,0.0613376334928338,0,hold,1.0
204,2018-07-25,472.4930114746094,-0.0144560141803296,0,hold,1.0
205,2018-07-26,464.0369873046875,-0.0180586932265045,0,hold,1.0
206,2018-07-27,469.6659851074219,0.0120575090062918,0,hold,1.0
207,2018-07-28,466.89801025390625,-0.0059109317172901,0,hold,1.0
208,2018-07-29,466.6650085449219,-0.0004991665460832,0,hold,1.0
209,2018-07-30,457.08099365234375,-0.0207510696213382,0,hold,1.0
210,2018-07-31,433.8670043945313,-0.0521225585392024,0,hold,1.0
211,2018-08-01,420.74700927734375,-0.0307063206799474,-1,sell,-1.0
212,2018-08-02,412.6210021972656,-0.0195022235510145,-1,sell,-1.0
213,2018-08-03,418.2619934082031,0.0135785132502813,0,hold,-1.0
214,2018-08-04,407.25201416015625,-0.0266758214412402,-1,sell,-1.0
215,2018-08-05,410.5159912109375,0.0079826903521609,0,hold,-1.0
216,2018-08-06,406.6579895019531,-0.0094423720393325,-1,sell,-1.0
217,2018-08-07,380.2149963378906,-0.0672356389773516,-1,sell,-1.0
218,2018-08-08,356.6130065917969,-0.0640856939026795,-1,sell,-1.0
219,2018-08-09,365.5880126953125,0.0248558723487018,0,hold,-1.0
220,2018-08-10,334.1759948730469,-0.0898392660548772,-1,sell,-1.0
221,2018-08-11,322.11199951171875,-0.0367684753170427,-1,sell,-1.0
222,2018-08-12,319.57000732421875,-0.007922944566902,-1,sell,-1.0
223,2018-08-13,286.4949951171875,-0.1092552981188663,-1,sell,-1.0
224,2018-08-14,278.9320068359375,-0.02675301792831,-1,sell,-1.0
225,2018-08-15,282.364013671875,0.0122290181348233,0,hold,-1.0
226,2018-08-16,288.0459899902344,0.019923087694586,0,hold,-1.0
227,2018-08-17,315.72900390625,0.0917641082240949,0,hold,-1.0
228,2018-08-18,295.81201171875,-0.0651601060567533,0,hold,-1.0
229,2018-08-19,300.8340148925781,0.0168345100865637,0,hold,-1.0
230,2018-08-20,274.31500244140625,-0.0922815771069992,-1,sell,-1.0
231,2018-08-21,281.9440002441406,0.0274313805235624,0,hold,-1.0
232,2018-08-22,271.34100341796875,-0.0383321254637333,-1,sell,-1.0
233,2018-08-23,277.10400390625,0.0210165560232936,0,hold,-1.0
234,2018-08-24,282.9670104980469,0.0209374190866881,0,hold,-1.0
235,2018-08-25,279.64599609375,-0.0118058165670999,0,hold,-1.0
236,2018-08-26,275.1969909667969,-0.0160373315904862,0,hold,-1.0
237,2018-08-27,285.6029968261719,0.0371155514867322,0,hold,-1.0
238,2018-08-28,296.4989929199219,0.0374410983726687,0,hold,-1.0
239,2018-08-29,289.31201171875,-0.0245380908113493,0,hold,-1.0
240,2018-08-30,284.1050109863281,-0.0181618042484855,0,hold,-1.0
241,2018-08-31,283.0039978027344,-0.0038829027571599,0,hold,-1.0
242,2018-09-01,295.34100341796875,0.0426696084860472,0,hold,-1.0
243,2018-09-02,294.3710021972656,-0.0032897485087026,0,hold,-1.0
244,2018-09-03,289.2590026855469,-0.0175183942058145,0,hold,-1.0
245,2018-09-04,285.7229919433594,-0.0122997080021474,0,hold,-1.0
246,2018-09-05,232.33099365234375,-0.2068597301455026,-1,sell,-1.0
247,2018-09-06,230.21499633789065,-0.009149412691399,-1,sell,-1.0
248,2018-09-07,217.2030029296875,-0.0581812253800338,-1,sell,-1.0
249,2018-09-08,197.9510040283203,-0.0928128679371154,-1,sell,-1.0
250,2018-09-09,196.9239959716797,-0.0052016986253533,-1,sell,-1.0
251,2018-09-10,197.07899475097656,0.0007867899023223,0,hold,-1.0
252,2018-09-11,185.0659942626953,-0.0628921497360662,-1,sell,-1.0
253,2018-09-12,183.33099365234375,-0.0094192596304565,-1,sell,-1.0
254,2018-09-13,211.35400390625,0.1422412436872761,0,hold,-1.0
255,2018-09-14,211.74899291992188,0.0018671062667101,0,hold,-1.0
256,2018-09-15,223.07400512695312,0.0521020004274434,0,hold,-1.0
257,2018-09-16,220.58900451660156,-0.0112023159180086,0,hold,-1.0
258,2018-09-17,197.875,-0.1086657438429111,0,hold,-1.0
259,2018-09-18,209.9750061035156,0.0593529868783348,0,hold,-1.0
260,2018-09-19,209.968994140625,-2.8632212330833976e-05,0,hold,-1.0
261,2018-09-20,224.59100341796875,0.0673211126151694,0,hold,-1.0
262,2018-09-21,246.58399963378903,0.0934217192571549,0,hold,-1.0
263,2018-09-22,240.47999572753903,-0.0250657965012279,0,hold,-1.0
264,2018-09-23,244.3300018310547,0.0158828698165893,0,hold,-1.0
265,2018-09-24,228.72999572753903,-0.0659775280946557,0,hold,-1.0
266,2018-09-25,218.5050048828125,-0.045733330044733,0,hold,-1.0
267,2018-09-26,215.8470001220703,-0.0122390959856885,0,hold,-1.0
268,2018-09-27,228.49400329589844,0.0569401422784707,0,hold,-1.0
269,2018-09-28,222.40199279785156,-0.0270234434499818,0,hold,-1.0
270,2018-09-29,231.6349945068359,0.0406763104331636,0,hold,-1.0
271,2018-09-30,232.84800720214844,0.0052230779102151,0,hold,-1.0
272,2018-10-01,230.76800537109375,-0.0089730109856383,0,hold,-1.0
273,2018-10-02,227.18099975585935,-0.0156658446011499,0,hold,-1.0
274,2018-10-03,220.4889984130859,-0.0298992556909095,0,hold,-1.0
275,2018-10-04,222.2180023193359,0.0078110926386123,0,hold,-1.0
276,2018-10-05,227.6009979248047,0.023935194335374,0,hold,-1.0
277,2018-10-06,225.1199951171875,-0.0109605151216869,0,hold,-1.0
278,2018-10-07,226.11900329589844,0.0044278522664318,0,hold,-1.0
279,2018-10-08,229.2550048828125,0.0137735185054707,0,hold,-1.0
280,2018-10-09,227.98199462890625,-0.005568287537937,0,hold,-1.0
281,2018-10-10,225.7689971923828,-0.009754314692389,0,hold,-1.0
282,2018-10-11,189.49899291992188,-0.1751286301162193,-1,sell,-1.0
283,2018-10-12,196.7270050048828,0.0374332961845509,0,hold,-1.0
284,2018-10-13,199.84100341796875,0.0157050611852252,0,hold,-1.0
285,2018-10-14,195.71499633789065,-0.0208625667875967,0,hold,-1.0
286,2018-10-15,209.70399475097656,0.069037486880386,0,hold,-1.0
287,2018-10-16,210.1199951171875,0.001981785283371,0,hold,-1.0
288,2018-10-17,207.08299255371097,-0.0145591297220594,0,hold,-1.0
289,2018-10-18,203.3520050048828,-0.0181811509493013,0,hold,-1.0
290,2018-10-19,203.7270050048828,0.0018423947039989,0,hold,-1.0
291,2018-10-20,205.42999267578125,0.0083244207711176,0,hold,-1.0
292,2018-10-21,205.1419982910156,-0.0014028937108992,0,hold,-1.0
293,2018-10-22,204.04400634765625,-0.0053667259693705,0,hold,-1.0
294,2018-10-23,204.33599853515625,0.0014300026140695,0,hold,-1.0
295,2018-10-24,203.8520050048828,-0.0023714256807836,0,hold,-1.0
296,2018-10-25,202.718994140625,-0.0055735101599793,0,hold,-1.0
297,2018-10-26,203.32899475097656,0.0030045762369807,0,hold,-1.0
298,2018-10-27,204.2100067138672,0.0043235780239138,0,hold,-1.0
299,2018-10-28,205.36599731445312,0.0056448310387639,0,hold,-1.0
300,2018-10-29,197.2469940185547,-0.0403370198837999,0,hold,-1.0
301,2018-10-30,197.55599975585935,0.0015653670578778,0,hold,-1.0
302,2018-10-31,197.38099670410156,-0.0008862328157682,0,hold,-1.0
303,2018-11-01,198.8719940185547,0.0075255172127065,0,hold,-1.0
304,2018-11-02,200.6349945068359,0.0088259378849461,0,hold,-1.0
305,2018-11-03,200.18600463867188,-0.0022403519621869,0,hold,-1.0
306,2018-11-04,207.48599243164065,0.0358168735007792,0,hold,-1.0
307,2018-11-05,209.09100341796875,0.0077057492096272,0,hold,-1.0
308,2018-11-06,218.45199584960935,0.0437967115213911,1,buy,1.0
309,2018-11-07,217.18299865722656,-0.0058259818322571,0,hold,1.0
310,2018-11-08,212.2310028076172,-0.0230649926026084,0,hold,1.0
311,2018-11-09,210.07400512695312,-0.0102154433309845,0,hold,1.0
312,2018-11-10,212.5330047607422,0.0116374188215237,0,hold,1.0
313,2018-11-11,211.33999633789065,-0.0056290991404111,0,hold,1.0
314,2018-11-12,210.41799926757812,-0.0043721686305858,0,hold,1.0
315,2018-11-13,206.8260040283203,-0.0172181455073984,0,hold,1.0
316,2018-11-14,181.39700317382812,-0.131189862543473,-1,sell,-1.0
317,2018-11-15,180.80599975585935,-0.0032633851055248,-1,sell,-1.0
318,2018-11-16,175.177001953125,-0.0316277294027217,-1,sell,-1.0
319,2018-11-17,174.00100708007812,-0.0067358154808134,-1,sell,-1.0
320,2018-11-18,177.06700134277344,0.0174671125915624,0,hold,-1.0
321,2018-11-19,149.1750030517578,-0.1714080657401688,-1,sell,-1.0
322,2018-11-20,130.33900451660156,-0.1349813505800158,-1,sell,-1.0
323,2018-11-21,136.7010040283203,0.0476573051745141,0,hold,-1.0
324,2018-11-22,126.70600128173828,-0.0759266361795736,-1,sell,-1.0
325,2018-11-23,123.2959976196289,-0.0272815031430419,-1,sell,-1.0
326,2018-11-24,113.49400329589844,-0.0828379480092959,-1,sell,-1.0
327,2018-11-25,116.4499969482422,0.0257119689954552,0,hold,-1.0
328,2018-11-26,108.33499908447266,-0.0722337004159774,-1,sell,-1.0
329,2018-11-27,110.01000213623048,0.015343020462077,0,hold,-1.0
330,2018-11-28,122.43800354003906,0.1070335181556582,0,hold,-1.0
331,2018-11-29,117.54264831542967,-0.0408035762103027,0,hold,-1.0
332,2018-11-30,113.17141723632812,-0.0378975961413893,0,hold,-1.0
333,2018-12-01,118.63555908203124,0.0471526292775776,0,hold,-1.0
334,2018-12-02,116.38890075683594,-0.0191190888232901,0,hold,-1.0
335,2018-12-03,108.92501831054688,-0.0662774363222827,0,hold,-1.0
336,2018-12-04,110.21418762207033,0.0117658926280592,0,hold,-1.0
337,2018-12-05,102.47555541992188,-0.0728013463052641,-1,sell,-1.0
338,2018-12-06,91.76105499267578,-0.1104363163689383,-1,sell,-1.0
339,2018-12-07,93.29456329345705,0.0165738648573771,0,hold,-1.0
340,2018-12-08,92.15963745117188,-0.0122395718837728,0,hold,-1.0
341,2018-12-09,95.14205932617188,0.0318488729559736,0,hold,-1.0
342,2018-12-10,91.68565368652344,-0.0370052173137797,-1,sell,-1.0
343,2018-12-11,88.94530487060547,-0.0303442898735035,-1,sell,-1.0
344,2018-12-12,90.59329986572266,0.0183586285953349,0,hold,-1.0
345,2018-12-13,86.53931427001953,-0.0457814464819855,-1,sell,-1.0
346,2018-12-14,84.30829620361328,-0.0261185378954952,-1,sell,-1.0
347,2018-12-15,84.44081115722656,0.0015705562290043,0,hold,-1.0
348,2018-12-16,85.26210021972656,0.0096792149038443,0,hold,-1.0
349,2018-12-17,95.13382720947266,0.1095545636184836,0,hold,-1.0
350,2018-12-18,101.11245727539062,0.0609487280275391,0,hold,-1.0
351,2018-12-19,101.2685775756836,0.0015428355861126,0,hold,-1.0
352,2018-12-20,116.21687316894533,0.1376818704856994,0,hold,-1.0
353,2018-12-21,109.49623107910156,-0.0595679125752564,0,hold,-1.0
354,2018-12-22,116.7594985961914,0.0642261223699519,1,buy,1.0
355,2018-12-23,130.7652587890625,0.113287546490268,1,buy,1.0
356,2018-12-24,140.23800659179688,0.0699372280937608,1,buy,1.0
357,2018-12-25,129.84434509277344,-0.0770046386246143,0,hold,1.0
358,2018-12-26,131.86563110351562,0.0154470703171663,0,hold,1.0
359,2018-12-27,116.57591247558594,-0.1232407879086579,0,hold,1.0
360,2018-12-28,137.6470184326172,0.1661499008241019,0,hold,1.0
361,2018-12-29,138.01834106445312,0.0026940117328659,0,hold,1.0
362,2018-12-30,139.8594512939453,0.0132514164257077,0,hold,1.0
363,2018-12-31,133.36825561523438,-0.0475238577559797,0,hold,1.0
364,2019-01-01,140.8194122314453,0.0543641639227531,1,buy,1.0
365,2019-01-02,155.0476837158203,0.0962544013024016,1,buy,1.0
366,2019-01-03,149.135009765625,-0.0388807049960208,0,hold,1.0
367,2019-01-04,154.58193969726562,0.0358723082884526,0,hold,1.0
368,2019-01-05,155.6385955810547,0.006812314789194,1,buy,1.0
369,2019-01-06,157.74620056152344,0.0134507913762172,1,buy,1.0
370,2019-01-07,151.69921875,-0.0390876795686435,0,hold,1.0
371,2019-01-08,150.35963439941406,-0.0088697491827996,0,hold,1.0
372,2019-01-09,150.80311584472656,0.0029451302693207,0,hold,1.0
373,2019-01-10,128.62518310546875,-0.1590724997470101,0,hold,1.0
374,2019-01-11,127.54832458496094,-0.0084073085711343,0,hold,1.0
375,2019-01-12,125.9665298461914,-0.0124790736199508,0,hold,1.0
376,2019-01-13,116.8978042602539,-0.0747161502812666,0,hold,1.0
377,2019-01-14,129.0687255859375,0.0990449337361137,0,hold,1.0
378,2019-01-15,122.03271484375,-0.0560558557342146,0,hold,1.0
379,2019-01-16,123.54706573486328,0.0123330192927021,0,hold,1.0
380,2019-01-17,123.7419204711914,0.001575927659741,0,hold,1.0
381,2019-01-18,121.01026153564452,-0.0223227621150709,0,hold,1.0
382,2019-01-19,124.5190200805664,0.0285831278871911,0,hold,1.0
383,2019-01-20,119.4748306274414,-0.0413527491447536,0,hold,1.0
384,2019-01-21,117.15785217285156,-0.0195835374585708,0,hold,1.0
