date,price,log_return,bollinger_trade,bollinger_trade_action,bollinger_position,macd_trade,macd_trade_action,macd_position,trend_strength,position,trade,asset_ret,trade_size
2018-01-01,13657.2002,0.0,0,hold,0,0,hold,0,,0,0.0,0.0,0.0
2018-01-02,14982.09961,0.09258926,0,hold,0,0,hold,0,,0,0.0,0.09701105575065094,0.0
2018-01-03,15201.0,0.014505086,0,hold,0,1,buy,1,,0,0.0,0.014610795262226972,0.0
2018-01-04,15599.2002,0.025858428,0,hold,0,0,hold,1,,0,0.0,0.02619565818038283,0.0
2018-01-05,17429.5,0.11094453,0,hold,0,0,hold,1,,0,0.0,0.11733292582526134,0.0
2018-01-06,17527.0,0.005578376,0,hold,0,0,hold,1,,0,0.0,0.005593964256002781,0.0
2018-01-07,16477.59961,-0.06174069,0,hold,0,0,hold,1,,0,0.0,-0.05987336052946879,0.0
2018-01-08,15170.09961,-0.0826755,0,hold,0,0,hold,1,,0,0.0,-0.07935014995791623,0.0
2018-01-09,14595.40039,-0.038619922,0,hold,0,0,hold,1,,0,0.0,-0.03788368137155551,0.0
2018-01-10,14973.2998,0.025562165,0,hold,0,0,hold,1,,0,0.0,0.025891678193283196,0.0
2018-01-11,13405.7998,-0.110581167,0,hold,0,0,hold,1,,0,0.0,-0.10468634308651192,0.0
2018-01-12,13980.59961,0.041983192,0,hold,0,-1,sell,0,,0,0.0,0.04287695016898563,0.0
2018-01-13,14360.2002,0.026789878,0,hold,0,0,hold,0,,0,0.0,0.02715195346331778,0.0
2018-01-14,13772.0,-0.041822959,0,hold,0,0,hold,0,,0,0.0,-0.040960445662867495,0.0
2018-01-15,13819.7998,0.003464787,0,hold,0,0,hold,0,,0,0.0,0.0034707958176010134,0.0
2018-01-16,11490.5,-0.184581725,0,hold,0,0,hold,0,,0,0.0,-0.16854801326427327,0.0
2018-01-17,11188.59961,-0.026625239,0,hold,0,0,hold,0,,0,0.0,-0.02627391236238641,0.0
2018-01-18,11474.90039,0.025266707,0,hold,0,0,hold,0,,0,0.0,0.025588616089551985,0.0
2018-01-19,11607.40039,0.011480784,0,hold,0,0,hold,0,,0,0.0,0.01154694119309907,0.0
2018-01-20,12899.2002,0.10552245,0,hold,0,0,hold,0,,0,0.0,0.1112910528280655,0.0
2018-01-21,11600.09961,-0.106151624,0,hold,0,0,hold,0,-0.1287450018488086,0,0.0,-0.10071171621942887,0.0
2018-01-22,10931.40039,-0.059374268,0,hold,0,0,hold,0,-0.26437315961145386,0,0.0,-0.0576459894726713,0.0
2018-01-23,10868.40039,-0.005779885,0,hold,0,0,hold,0,-0.2856784654584739,0,0.0,-0.005763214021291541,0.0
2018-01-24,11359.40039,0.044186097,0,hold,0,0,hold,0,-0.27785932463845586,0,0.0,0.04517684133644617,0.0
2018-01-25,11259.40039,-0.008842259,0,hold,0,0,hold,0,-0.4560815763343449,0,0.0,-0.008803281561237442,0.0
2018-01-26,11171.40039,-0.007846394,0,hold,0,0,hold,0,-0.4701235006508444,0,0.0,-0.007815691506819267,0.0
2018-01-27,11440.7002,0.023820214,0,hold,0,0,hold,0,-0.3953951781845571,0,0.0,0.02410618191082481,0.0
2018-01-28,11786.2998,0.029760633,0,hold,0,0,hold,0,-0.2873227552605139,0,0.0,0.030207906330768308,0.0
2018-01-29,11296.40039,-0.042453698,0,hold,0,0,hold,0,-0.2821539333983398,0,0.0,-0.04156515770963165,0.0
2018-01-30,10106.2998,-0.111325153,0,hold,0,0,hold,0,-0.3892229810555331,0,0.0,-0.10535219617866254,0.0
2018-01-31,10221.09961,0.0112952,0,hold,0,0,hold,0,-0.28816382361859255,0,0.0,0.011359232584807977,0.0
2018-02-01,9170.540039,-0.108457996,0,hold,0,0,hold,0,-0.41726968326941244,0,0.0,-0.10278341969900828,0.0
2018-02-02,8830.75,-0.037756228,1,buy,1,0,hold,0,-0.4813386967026715,0,0.0,-0.03705234779576316,0.0
2018-02-03,9174.910156,0.038232653,0,hold,1,0,hold,0,-0.40886246491386474,0,0.0,0.038972924836508716,0.0
2018-02-04,8277.009766,-0.102990838,0,hold,1,0,hold,0,-0.4583200729621336,0,0.0,-0.09786476104213537,0.0
2018-02-05,6955.27002,-0.173982115,0,hold,1,0,hold,0,-0.409089721499339,0,0.0,-0.1596880737569495,0.0
2018-02-06,7754.0,0.108709191,0,hold,1,0,hold,0,-0.29652125425992143,0,0.0,0.11483809797509492,0.0
2018-02-07,7621.299805,-0.017261906,0,hold,1,0,hold,0,-0.3371662286275396,0,0.0,-0.017113772891410917,0.0
2018-02-08,8265.589844,0.081154162,0,hold,1,0,hold,0,-0.2798562316900193,0,0.0,0.08453807821302473,0.0
2018-02-09,8736.980469,0.055463551,0,hold,1,0,hold,0,-0.3742747632993537,0,0.0,0.05703048831320645,0.0
2018-02-10,8621.900391,-0.013259123,0,hold,1,0,hold,0,-0.2997159471908813,0,0.0,-0.013171607560337417,0.0
2018-02-11,8129.970215,-0.058748263,0,hold,1,0,hold,0,-0.2870326561749657,0,0.0,-0.05705588718161281,0.0
2018-02-12,8926.570313,0.093474998,0,hold,1,0,hold,0,-0.18504951309034992,1,1.0,0.09798315085217069,1.0
2018-02-13,8598.30957,-0.037466635,0,hold,1,1,buy,1,-0.2672670577064949,1,0.0,-0.03677344506231539,0.0
2018-02-14,9494.629883,0.099160741,-1,sell,0,0,hold,1,-0.1586003864310333,0,-1.0,0.10424378253689692,1.0
2018-02-15,10166.40039,0.06836184,0,hold,0,0,hold,1,-0.08581732596642248,0,0.0,0.07075267970190136,0.0
2018-02-16,10233.90039,0.006617574,0,hold,0,0,hold,1,-0.1048559397562652,0,0.0,0.006639518158894742,0.0
2018-02-17,11112.7002,0.082382839,0,hold,0,0,hold,1,-0.055936021687649565,0,0.0,0.08587144456269225,0.0
2018-02-18,10551.7998,-0.051792173,0,hold,0,0,hold,1,-0.06146955493955693,0,0.0,-0.0504738173355922,0.0
2018-02-19,11225.2998,0.061873699,0,hold,0,0,hold,1,0.0964927791466314,0,0.0,0.06382797368843174,0.0
2018-02-20,11403.7002,0.015767739,0,hold,0,0,hold,1,0.10142090943981898,0,0.0,0.015892706936878387,0.0
2018-02-21,10690.40039,-0.064591702,0,hold,0,0,hold,1,0.13422695636466817,0,0.0,-0.06254985640537958,0.0
2018-02-22,10005.0,-0.066261211,0,hold,0,0,hold,1,0.1006326866695485,0,0.0,-0.06411363138850601,0.0
2018-02-23,10301.09961,0.02916568,0,hold,0,0,hold,1,0.09691308229238373,0,0.0,0.029595163418290715,0.0
2018-02-24,9813.070313,-0.048535445,0,hold,0,0,hold,1,0.1370168466340003,0,0.0,-0.04737642732104397,0.0
2018-02-25,9664.730469,-0.015231978,0,hold,0,0,hold,1,0.2699380337911691,1,1.0,-0.015116557740698644,1.0
2018-02-26,10366.7002,0.07011554,0,hold,0,0,hold,1,0.2628317117300685,1,0.0,0.07263210632221928,0.0
2018-02-27,10725.59961,0.034034606,0,hold,0,0,hold,1,0.3053375221911594,1,0.0,0.0346204098773879,0.0
2018-02-28,10397.90039,-0.031029471,0,hold,0,0,hold,1,0.21647404222547936,1,0.0,-0.030552997679912375,0.0
2018-03-01,10951.0,0.051826876,0,hold,0,0,hold,1,0.22292005097461612,1,0.0,0.053193393786685306,0.0
2018-03-02,11086.40039,0.012288391,0,hold,0,0,hold,1,0.24763319728458613,1,0.0,0.01236420326910781,0.0
2018-03-03,11489.7002,0.035731832,0,hold,0,0,hold,1,0.3406194085273194,1,0.0,0.036377886041692786,0.0
2018-03-04,11512.59961,0.001991055,0,hold,0,0,hold,1,0.28449515510322204,1,0.0,0.0019930380777037904,0.0
2018-03-05,11573.2998,0.00525865,0,hold,0,0,hold,1,0.3372114683044952,1,0.0,0.005272500743209729,0.0
2018-03-06,10779.90039,-0.071017379,0,hold,0,0,hold,1,0.1474034266661195,0,-1.0,-0.06855429511987587,1.0
2018-03-07,9965.570313,-0.078547142,0,hold,0,0,hold,1,-0.022662020869839223,0,0.0,-0.07554152149266757,0.0
2018-03-08,9395.009766,-0.058957511,0,hold,0,0,hold,1,-0.08957695383204309,0,0.0,-0.05725317559153731,0.0
2018-03-09,9337.549805,-0.006134788,0,hold,0,0,hold,1,-0.2077733287257819,1,1.0,-0.006116008650458582,1.0
2018-03-10,8866.0,-0.051820148,1,buy,1,-1,sell,0,-0.19940059351232958,1,0.0,-0.05050037909811189,0.0
2018-03-11,9578.629883,0.077310827,0,hold,1,0,hold,0,-0.1938748869932155,1,0.0,0.0803778347620121,0.0
2018-03-12,9205.120117,-0.0397747,0,hold,1,0,hold,0,-0.2530426205318008,0,-1.0,-0.03899407019190693,1.0
2018-03-13,9194.849609,-0.001116361,0,hold,1,0,hold,0,-0.1872821993952285,1,1.0,-0.0011157386182317763,1.0
2018-03-14,8269.80957,-0.10603202,0,hold,1,0,hold,0,-0.21096061787811257,0,-1.0,-0.10060415105588716,1.0
2018-03-15,8300.860352,0.003747684,0,hold,1,0,hold,0,-0.25128199233448184,0,0.0,0.0037547154788959425,0.0
2018-03-16,8338.349609,0.004506142,0,hold,1,0,hold,0,-0.19637812473215518,1,1.0,0.004516309805280505,1.0
2018-03-17,7916.879883,-0.051868134,0,hold,1,0,hold,0,-0.22458072427865644,0,-1.0,-0.050545940835232894,1.0
2018-03-18,8223.679688,0.038020585,0,hold,1,0,hold,0,-0.29008511693492417,0,0.0,0.03875261587065326,0.0
2018-03-19,8630.650391,0.048302107,0,hold,1,0,hold,0,-0.28174472495282066,0,0.0,0.04948766470000665,0.0
2018-03-20,8913.469727,0.032243719,0,hold,1,0,hold,0,-0.20084982726206138,0,0.0,0.03276917997917317,0.0
2018-03-21,8929.280273,0.00177221,0,hold,1,0,hold,0,-0.2949925645520123,0,0.0,0.0017737813089899745,0.0
2018-03-22,8728.469727,-0.02274573,0,hold,1,0,hold,0,-0.3407970704081321,0,0.0,-0.022488995737674822,0.0
2018-03-23,8879.620117,0.017168711,0,hold,1,0,hold,0,-0.3915088400342932,0,0.0,0.01731694039476861,0.0
2018-03-24,8668.120117,-0.024106835,0,hold,1,0,hold,0,-0.4149301510555588,0,0.0,-0.023818586517579066,0.0
2018-03-25,8495.780273,-0.020082339,0,hold,1,0,hold,0,-0.44173055618933516,0,0.0,-0.019882032283102036,0.0
2018-03-26,8209.400391,-0.034289715,0,hold,1,0,hold,0,-0.3979138259375321,0,0.0,-0.03370848501227486,0.0
2018-03-27,7833.040039,-0.046929197,0,hold,1,0,hold,0,-0.35412492585953975,0,0.0,-0.045845047637413816,0.0
2018-03-28,7954.47998,0.0153846,0,hold,1,0,hold,0,-0.2584906302696184,0,0.0,0.015503551672832128,0.0
2018-03-29,7165.700195,-0.104429509,0,hold,1,0,hold,0,-0.34450995155890185,0,0.0,-0.09916170346562359,0.0
2018-03-30,6890.52002,-0.039159224,0,hold,1,0,hold,0,-0.3234355366139378,0,0.0,-0.03840241253632304,0.0
2018-03-31,6973.529785,0.011974965,0,hold,1,0,hold,0,-0.475541065112657,0,0.0,0.012046952154417978,0.0
2018-04-01,6844.22998,-0.018715563,0,hold,1,0,hold,0,-0.4510705261167496,0,0.0,-0.01854151469720866,0.0
2018-04-02,7083.799805,0.034404501,0,hold,1,0,hold,0,-0.3864077025756584,0,0.0,0.03500318161430327,0.0
2018-04-03,7456.109863,0.051223353,0,hold,1,0,hold,0,-0.16570471278849871,1,1.0,0.052557958757842194,1.0
2018-04-04,6853.839844,-0.084224756,0,hold,1,0,hold,0,-0.26397007007837187,0,-1.0,-0.08077536812979225,1.0
2018-04-05,6811.470215,-0.006201069,0,hold,1,0,hold,0,-0.27829042132628795,0,0.0,-0.00618188197628966,0.0
2018-04-06,6636.319824,-0.026050421,0,hold,1,0,hold,0,-0.24436673032175807,0,0.0,-0.02571403609962053,0.0
2018-04-07,6911.089844,0.040569779,0,hold,1,0,hold,0,-0.2520192978802007,0,0.0,0.041403974987206604,0.0
2018-04-08,7023.52002,0.016137175,0,hold,1,0,hold,0,-0.3270679648683869,0,0.0,0.01626808195781293,0.0
2018-04-09,6770.72998,-0.036655613,0,hold,1,0,hold,0,-0.43875144875720296,0,0.0,-0.035991929869945705,0.0
2018-04-10,6834.759766,0.009412415,0,hold,1,0,hold,0,-0.4246848754871691,0,0.0,0.009456851209417083,0.0
2018-04-11,6968.319824,0.019352816,0,hold,1,1,buy,1,-0.3618216010367515,1,1.0,0.019541295169495765,1.0
2018-04-12,7889.25,0.124126936,-1,sell,0,0,hold,1,-0.175769888735796,0,-1.0,0.13215957350696939,1.0
2018-04-13,7895.959961,0.000850158,0,hold,0,0,hold,1,-0.14221099592790587,0,0.0,0.000850519504388858,0.0
2018-04-14,7986.240234,0.011368859,0,hold,0,0,hold,1,-0.09528351450773044,0,0.0,0.01143372983727331,0.0
2018-04-15,8329.110352,0.04203656,-1,sell,-1,0,hold,1,0.02215164998130462,-1,-1.0,0.04293260757925754,1.0
2018-04-16,8058.669922,-0.033008129,0,hold,-1,0,hold,1,0.04258621616917108,-1,0.0,-0.032469305672611415,0.0
2018-04-17,7902.089844,-0.019621259,0,hold,-1,0,hold,1,-0.009823155593306177,-1,0.0,-0.019430015066449036,0.0
2018-04-18,8163.419922,0.032535928,0,hold,-1,0,hold,1,0.20760392441197476,1,1.0,0.033071008196448926,1.0
2018-04-19,8294.30957,0.015906496,0,hold,-1,0,hold,1,0.30113962176411196,1,0.0,0.0160336781949999,0.0
2018-04-20,8845.830078,0.064376485,0,hold,-1,0,hold,1,0.3649636264271995,1,0.0,0.06649384175324458,0.0
2018-04-21,8895.580078,0.005608363,0,hold,-1,0,hold,1,0.4061636022532,1,0.0,0.005624118885544815,0.0
2018-04-22,8802.459961,-0.01052331,0,hold,-1,0,hold,1,0.35045362204900715,1,0.0,-0.01046813318338835,0.0
2018-04-23,8930.879883,0.014483698,0,hold,-1,0,hold,1,0.31645989517538264,1,0.0,0.014589094704091199,0.0
2018-04-24,9697.5,0.082353199,0,hold,-1,0,hold,1,0.5894131810062443,1,0.0,0.08583925962986783,0.0
2018-04-25,8845.740234,-0.091932107,0,hold,-1,0,hold,1,0.36107338874767353,1,0.0,-0.08783292250580044,0.0
2018-04-26,9281.509766,0.04808821,0,hold,-1,0,hold,1,0.4487502194739945,1,0.0,0.049263206975607154,0.0
2018-04-27,8987.049805,-0.032239593,0,hold,-1,0,hold,1,0.3510092047860839,1,0.0,-0.03172543782463755,0.0
2018-04-28,9348.480469,0.039429183,0,hold,-1,0,hold,1,0.37722893142212555,1,0.0,0.04021683108943219,0.0
2018-04-29,9419.080078,0.007523614,0,hold,-1,0,hold,1,0.44278862191606644,1,0.0,0.007551987644849101,0.0
2018-04-30,9240.549805,-0.019136041,0,hold,-1,0,hold,1,0.3946783533385072,1,0.0,-0.01895410926773955,0.0
2018-05-01,9119.009766,-0.013240167,0,hold,-1,0,hold,1,0.353525407537167,1,0.0,-0.01315290124124835,0.0
2018-05-02,9235.919922,0.012739001,0,hold,-1,0,hold,1,0.25507376663411163,1,0.0,0.012820488079297476,0.0
2018-05-03,9743.860352,0.053537158,0,hold,-1,0,hold,1,0.31966382300906604,1,0.0,0.054996192505966324,0.0
2018-05-04,9700.759766,-0.00443317,0,hold,-1,0,hold,1,0.2990311331434701,1,0.0,-0.004423358344945227,0.0
2018-05-05,9858.150391,0.016094355,0,hold,-1,0,hold,1,0.2755969321496348,1,0.0,0.016224566817089503,0.0
2018-05-06,9654.799805,-0.020843383,0,hold,-1,0,hold,1,0.2912107619192444,1,0.0,-0.020627661167113787,0.0
2018-05-07,9373.009766,-0.029620923,0,hold,-1,0,hold,1,0.262372726210894,1,0.0,-0.029186523251789054,0.0
2018-05-08,9234.820313,-0.014853101,0,hold,-1,0,hold,1,0.19540112384650923,-1,-1.0,-0.014743338207250378,1.0
2018-05-09,9325.179688,0.009737079,0,hold,-1,0,hold,1,0.18940933661948664,-1,0.0,0.009784638134517909,0.0
2018-05-10,9043.94043,-0.030623267,1,buy,0,0,hold,1,0.03830239576479626,0,1.0,-0.03015912480077021,1.0
2018-05-11,8441.490234,-0.068936107,1,buy,1,-1,sell,0,-0.07931740920223934,1,1.0,-0.06661368467240114,1.0
2018-05-12,8504.889648,0.00748239,0,hold,1,0,hold,0,-0.05224885877665625,1,0.0,0.007510452804250667,0.0
2018-05-13,8723.94043,0.025429769,0,hold,1,0,hold,0,-0.03576628312464644,1,0.0,0.025755864104775483,0.0
2018-05-14,8716.790039,-0.000819965,0,hold,1,0,hold,0,-0.19511136965520048,1,0.0,-0.0008196285907010603,0.0
2018-05-15,8510.379883,-0.023964474,0,hold,1,0,hold,0,-0.07654773827902388,1,0.0,-0.023679606262912767,0.0
2018-05-16,8368.830078,-0.016772482,0,hold,1,0,hold,0,-0.22332151160014108,0,-1.0,-0.016632607115782627,1.0
2018-05-17,8094.319824,-0.03335154,0,hold,1,0,hold,0,-0.2195115978060014,0,0.0,-0.03280150886581312,0.0
2018-05-18,8250.969727,0.019168177,0,hold,1,0,hold,0,-0.28417377134490834,0,0.0,0.01935306565667516,0.0
2018-05-19,8247.179688,-0.00045945,0,hold,1,0,hold,0,-0.30877660436676335,0,0.0,-0.00045934467406871793,0.0
2018-05-20,8513.25,0.031752487,0,hold,1,0,hold,0,-0.18731121241852083,1,1.0,0.03226197585911028,1.0
2018-05-21,8418.990234,-0.011133877,0,hold,1,0,hold,0,-0.18156098074934438,1,0.0,-0.01107212474671826,0.0
2018-05-22,8041.779785,-0.045839471,0,hold,1,0,hold,0,-0.29013125063808165,0,-1.0,-0.04480471392835694,1.0
2018-05-23,7557.819824,-0.062067659,0,hold,1,0,hold,0,-0.5342384934988402,0,0.0,-0.060180703020830006,0.0
2018-05-24,7587.339844,0.003898283,0,hold,1,0,hold,0,-0.5182109005523513,0,0.0,0.003905890943081136,0.0
2018-05-25,7480.140137,-0.014229522,0,hold,1,0,hold,0,-0.5903538714452732,0,0.0,-0.014128760435684451,0.0
2018-05-26,7355.879883,-0.016751549,0,hold,1,0,hold,0,-0.582149544262042,0,0.0,-0.016612022198000842,0.0
2018-05-27,7368.220215,0.001676209,0,hold,1,0,hold,0,-0.5448434586807475,0,0.0,0.0016776146696630967,0.0
2018-05-28,7135.990234,-0.03202516,0,hold,1,0,hold,0,-0.5561862199734187,0,0.0,-0.03151778505849123,0.0
2018-05-29,7472.589844,0.046090612,0,hold,1,0,hold,0,-0.4608603734199982,0,0.0,0.047169292412459374,0.0
2018-05-30,7406.52002,-0.008880942,0,hold,1,0,hold,0,-0.43036994241101667,0,0.0,-0.008841623236293339,0.0
2018-05-31,7494.169922,0.011764678,0,hold,1,0,hold,0,-0.2879497318404719,0,0.0,0.011834154469753333,0.0
2018-06-01,7541.450195,0.006289123,0,hold,1,0,hold,0,-0.29429125730803285,0,0.0,0.006308940615451508,0.0
2018-06-02,7643.450195,0.0134346,0,hold,1,0,hold,0,-0.34228355268483446,0,0.0,0.013525250099460484,0.0
2018-06-03,7720.25,0.009997649,0,hold,1,0,hold,0,-0.3088743754470502,0,0.0,0.010047792952224466,0.0
2018-06-04,7514.470215,-0.027016223,0,hold,1,0,hold,0,-0.3087393159245526,0,0.0,-0.026654549399307004,0.0
2018-06-05,7633.759766,0.015749961,0,hold,1,0,hold,0,-0.2294606705894867,0,0.0,0.015874645528819897,0.0
2018-06-06,7653.97998,0.002645287,0,hold,1,1,buy,1,-0.14930926243379175,1,1.0,0.0026487883585306626,1.0
2018-06-07,7678.240234,0.003164613,-1,sell,0,0,hold,1,-0.20332700878313484,1,0.0,0.003169626006782389,0.0
2018-06-08,7624.919922,-0.006968564,0,hold,0,0,hold,1,-0.217093589782997,1,0.0,-0.006944340158034135,0.0
2018-06-09,7531.97998,-0.012263868,0,hold,0,0,hold,1,-0.36435232610117907,1,0.0,-0.012188972861451597,0.0
2018-06-10,6786.02002,-0.104293336,1,buy,1,0,hold,1,-0.48819846021992036,1,0.0,-0.09903902585784619,0.0
2018-06-11,6906.919922,0.01765918,0,hold,1,0,hold,1,-0.36743746770904384,1,0.0,0.017816024951839093,0.0
2018-06-12,6582.359863,-0.048130473,0,hold,1,-1,sell,0,-0.33301472263009035,0,-1.0,-0.04699056347333752,1.0
2018-06-13,6349.899902,-0.035954274,0,hold,1,0,hold,0,-0.39508067665670893,0,0.0,-0.0353155959015059,0.0
2018-06-14,6675.350098,0.049982603,0,hold,1,0,hold,0,-0.24020929356922155,0,0.0,0.0512528072918903,0.0
2018-06-15,6456.580078,-0.033321874,0,hold,1,0,hold,0,-0.26105403832450536,0,0.0,-0.032772815925496634,0.0
2018-06-16,6550.160156,0.014389723,0,hold,1,0,hold,0,-0.23200008651776813,0,0.0,0.014493753174201762,0.0
2018-06-17,6499.27002,-0.007799635,0,hold,1,0,hold,0,-0.1903623721495203,1,1.0,-0.007769296442833418,1.0
2018-06-18,6734.819824,0.035601191,0,hold,1,0,hold,0,-0.22744495534578682,0,-1.0,0.036242501584816456,1.0
2018-06-19,6769.939941,0.005201158,0,hold,1,0,hold,0,-0.19813993653598372,1,1.0,0.005214707730538892,1.0
2018-06-20,6776.549805,0.000975878,0,hold,1,0,hold,0,-0.22914420213983333,0,-1.0,0.0009763548949628387,1.0
2018-06-21,6729.740234,-0.006931549,0,hold,1,1,buy,1,-0.25922711314499136,1,1.0,-0.0069075816377033306,1.0
2018-06-22,6083.689941,-0.100925135,0,hold,1,0,hold,1,-0.4243876257556413,1,0.0,-0.09599929128557216,0.0
2018-06-23,6162.47998,0.012867881,0,hold,1,-1,sell,0,-0.42361671858783473,0,-1.0,0.01295102803793613,1.0
2018-06-24,6173.22998,0.001742908,0,hold,1,0,hold,0,-0.3851614832382564,0,0.0,0.001744427573783458,0.0
2018-06-25,6249.180176,0.012228085,0,hold,1,0,hold,0,-0.40261802194765145,0,0.0,0.012303153494372054,0.0
2018-06-26,6093.669922,-0.025199769,0,hold,1,0,hold,0,-0.4365442738129852,0,0.0,-0.02488490483875594,0.0
2018-06-27,6157.129883,0.010360226,0,hold,1,0,hold,0,-0.42096016003118764,0,0.0,0.010414079169416501,0.0
2018-06-28,5903.439941,-0.042075519,0,hold,1,0,hold,0,-0.4513817840060765,0,0.0,-0.04120262960514198,0.0
2018-06-29,6218.299805,0.051961304,0,hold,1,0,hold,0,-0.32551319327496403,0,0.0,0.05333498217086374,0.0
2018-06-30,6404.0,0.029426269,0,hold,1,0,hold,0,-0.10991925394523235,1,1.0,0.029863499802740723,1.0
2018-07-01,6385.819824,-0.002842915,0,hold,1,1,buy,1,-0.15450345589357348,1,0.0,-0.002838878201124273,0.0
2018-07-02,6614.180176,0.035135976,-1,sell,0,0,hold,1,0.009711556429625208,0,-1.0,0.035760537925255464,1.0
2018-07-03,6529.589844,-0.012871726,0,hold,0,0,hold,1,0.057433306218842003,0,0.0,-0.012789239142130038,0.0
2018-07-04,6597.549805,0.010354208,0,hold,0,0,hold,1,-0.027096964210884242,0,0.0,0.010407998453753953,0.0
2018-07-05,6639.140137,0.006284119,0,hold,0,0,hold,1,0.06776538960214323,0,0.0,0.006303905727014225,0.0
2018-07-06,6673.5,0.005162002,0,hold,0,0,hold,1,0.04681217611760968,0,0.0,0.005175348357012721,0.0
2018-07-07,6856.930176,0.027115385,0,hold,0,0,hold,1,0.12924417451416048,0,0.0,0.027486352888289378,0.0
2018-07-08,6773.879883,-0.012185823,0,hold,0,0,hold,1,0.014937943107182446,0,0.0,-0.012111876724468562,0.0
2018-07-09,6741.75,-0.004754487,0,hold,0,0,hold,1,-0.010793169656128533,0,0.0,-0.004743202353002185,0.0
2018-07-10,6329.950195,-0.063027167,0,hold,0,0,hold,1,-0.1480266586685973,0,0.0,-0.0610820343382652,0.0
2018-07-11,6394.709961,0.010178712,0,hold,0,0,hold,1,-0.1103899172689581,0,0.0,0.01023069123847975,0.0
2018-07-12,6228.810059,-0.026285767,0,hold,0,0,hold,1,0.05680245364105135,0,0.0,-0.025943303607479984,0.0
2018-07-13,6238.049805,0.00148229,0,hold,0,0,hold,1,0.030407076343145992,0,0.0,0.0014833886267970886,0.0
2018-07-14,6276.120117,0.006084372,0,hold,0,0,hold,1,0.04094981008234509,0,0.0,0.006102918891331521,0.0
2018-07-15,6359.640137,0.01321982,0,hold,0,0,hold,1,0.04383051522616256,0,0.0,0.01330758787961539,0.0
2018-07-16,6741.75,0.058347742,0,hold,0,0,hold,1,0.2359434033035681,1,1.0,0.06008356680072313,1.0
2018-07-17,7321.040039,0.082432865,-1,sell,-1,0,hold,1,0.35674413970383007,1,0.0,0.08592576690028553,0.0
2018-07-18,7370.779785,0.006771106,0,hold,-1,0,hold,1,0.47973594266906255,1,0.0,0.0067940819521583595,0.0
2018-07-19,7466.859863,0.012951038,0,hold,-1,0,hold,1,0.4396553663523884,1,0.0,0.013035266390067468,0.0
2018-07-20,7354.129883,-0.0152125,0,hold,-1,0,hold,1,0.34339264241787687,1,0.0,-0.015097374541419017,0.0
2018-07-21,7419.290039,0.008821326,0,hold,-1,0,hold,1,0.3672770926863573,1,0.0,0.008860348815789454,0.0
2018-07-22,7418.490234,-0.000107807,0,hold,-1,0,hold,1,0.3109874840845554,1,0.0,-0.00010780074586602684,0.0
2018-07-23,7711.109863,0.038686564,0,hold,-1,0,hold,1,0.4228262458122236,1,0.0,0.039444633580412614,0.0
2018-07-24,8424.269531,0.088454642,0,hold,-1,0,hold,1,0.531094339407738,1,0.0,0.09248469813949023,0.0
2018-07-25,8181.390137,-0.02925469,0,hold,-1,0,hold,1,0.4235986834516116,1,0.0,-0.02883091443195651,0.0
2018-07-26,7951.580078,-0.028491419,0,hold,-1,0,hold,1,0.33315624451356296,1,0.0,-0.02808936563979436,0.0
2018-07-27,8165.009766,0.026487262,0,hold,-1,0,hold,1,0.3383304684348925,1,0.0,0.026841166900966718,0.0
2018-07-28,8192.150391,0.003318504,0,hold,-1,0,hold,1,0.37221350981243406,1,0.0,0.003324016232413518,0.0
2018-07-29,8218.459961,0.003206412,0,hold,-1,0,hold,1,0.3881433533847806,1,0.0,0.003211558472962839,0.0
2018-07-30,8180.47998,-0.004632013,0,hold,-1,0,hold,1,0.5393985680112904,1,0.0,-0.004621301457965465,0.0
2018-07-31,7780.439941,-0.050137942,0,hold,-1,0,hold,1,0.3679572294091863,1,0.0,-0.04890178082191221,0.0
2018-08-01,7624.910156,-0.020192345,0,hold,-1,0,hold,1,0.37173445070387356,1,0.0,-0.019989844556271952,0.0
2018-08-02,7567.149902,-0.007604042,1,buy,0,0,hold,1,0.3493808237139074,1,0.0,-0.007575204535957503,0.0
2018-08-03,7434.390137,-0.017699947,0,hold,0,0,hold,1,0.2970800547291076,1,0.0,-0.017544222953071342,0.0
2018-08-04,7032.850098,-0.055524508,0,hold,0,-1,sell,0,0.15964690736763715,0,-1.0,-0.054011160512223766,1.0
2018-08-05,7068.47998,0.005053418,0,hold,0,0,hold,0,0.08441788384935696,0,0.0,0.005066208081149437,0.0
2018-08-06,6951.799805,-0.01664487,0,hold,0,0,hold,0,-0.10835218712721457,0,0.0,-0.016507109778926,0.0
2018-08-07,6753.120117,-0.028995953,0,hold,0,0,hold,0,-0.17365999296216364,0,0.0,-0.02857960435757967,0.0
2018-08-08,6305.799805,-0.068534824,1,buy,1,0,hold,0,-0.2971014302691822,0,0.0,-0.06623905753933457,0.0
2018-08-09,6568.22998,0.040774573,0,hold,1,0,hold,0,-0.19368309738088937,1,1.0,0.041617270309138865,1.0
2018-08-10,6184.709961,-0.060164276,0,hold,1,0,hold,0,-0.28212405028213416,0,-1.0,-0.0583901629766016,1.0
2018-08-11,6295.72998,0.017791512,0,hold,1,0,hold,0,-0.2502676100320602,0,0.0,0.01795072359093286,0.0
2018-08-12,6322.689941,0.004273119,0,hold,1,0,hold,0,-0.3289643173985124,0,0.0,0.0042822613240474094,0.0
