date,price,log_return,position_macd,position_boll,vol_ratio,sma_slope,regime,position,strategy_source,trade,trade_action
2019-06-19,269.4317932128906,0.0163898070790009,0,0,0.8132876628777875,0.6786422729492188,Trend,0,macd,0,hold
2019-06-20,271.69500732421875,0.0083648686617792,0,0,0.8122758630384823,0.17907257080082672,Trend,0,macd,0,hold
2019-06-21,294.9102783203125,0.08199102822191,0,-1,0.8446909583878817,1.475950622558571,Trend,0,macd,0,hold
2019-06-22,309.3803100585937,0.047900128209013,0,-1,0.8605506644440344,1.9577392578124773,Trend,0,macd,0,hold
2019-06-23,307.8277893066406,-0.0050307960246542,1,-1,0.8626990515787261,2.7609931945801236,Trend,1,macd,1,buy
2019-06-24,310.4246826171875,0.0084008029117941,1,-1,0.8627695866279735,3.454294586181618,Trend,1,macd,0,hold
2019-06-25,318.1263122558594,0.0245072083770267,1,-1,0.836665412158546,3.5537651062011832,Trend,1,macd,0,hold
2019-06-26,336.753173828125,0.0569017278598389,1,-1,0.8583921147342414,4.363941955566418,Trend,1,macd,0,hold
2019-06-27,294.26763916015625,-0.1348605496129793,1,-1,0.9926206366948908,2.166864013671841,Trend,1,macd,0,hold
2019-06-28,311.2261047363281,0.0560299823878841,1,-1,1.0086538317446738,3.2744003295898665,Trend,1,macd,0,hold
2019-06-29,320.05889892578125,0.0279853650997069,1,-1,0.9837041721022954,4.348609924316406,Trend,1,macd,0,hold
2019-06-30,290.69598388671875,-0.0962270458497999,1,-1,1.0240099245670737,2.158792877197243,Trend,1,macd,0,hold
2019-07-01,293.64111328125,0.0100803263985034,1,-1,1.0775062812285212,2.3929641723632926,Trend,1,macd,0,hold
2019-07-02,291.596435546875,-0.0069875422650932,1,-1,1.0773697802807218,1.5346572875976676,Trend,1,macd,0,hold
2019-07-03,303.0999755859375,0.0386919272322307,0,-1,1.0436471295178773,2.346559143066372,Trend,0,macd,-1,sell
2019-07-04,284.5232238769531,-0.0632478227821197,0,0,1.0514543909230736,1.0217880249023779,Trend,0,macd,0,hold
2019-07-05,287.9975280761719,0.0121370162965092,0,0,1.0490617189328473,0.9489105224609489,Trend,0,macd,0,hold
2019-07-06,287.547119140625,-0.0015651575587501,0,0,1.0550031823982904,0.916195678710892,Trend,0,macd,0,hold
2019-07-07,305.7005615234375,0.06121932626833,0,0,1.0731112461657353,1.5674728393555029,Trend,0,macd,0,hold
2019-07-08,313.2514038085937,0.0244000094583555,0,0,1.0706190623320821,2.40997772216798,Trend,0,macd,0,hold
2019-07-09,308.8810119628906,-0.0140499470144502,0,0,1.0425067295522026,1.9724609374999886,Trend,0,macd,0,hold
2019-07-10,290.0023193359375,-0.0630672075250812,0,0,1.0630356188688648,0.9153656005859148,Trend,0,macd,0,hold
2019-07-11,268.7040405273437,-0.0762783678322921,0,1,1.0933631509377013,-1.3103118896484034,Trend,0,macd,0,hold
2019-07-12,276.2767028808594,0.0277923573462765,0,1,1.071640116484032,-1.6551803588867529,Trend,0,macd,0,hold
2019-07-13,269.45880126953125,-0.0249874024946018,0,1,1.0719794134134442,-1.9184494018554688,Trend,0,macd,0,hold
2019-07-14,227.57806396484372,-0.1689221898385244,0,1,1.177164101763405,-4.142330932617199,Trend,0,macd,0,hold
2019-07-15,229.7760009765625,0.0096116077288003,0,1,1.1780145858807851,-4.417515563964798,Trend,0,macd,0,hold
2019-07-16,199.1886749267578,-0.1428524348113287,0,1,1.2255116802521522,-6.878224945068382,Trend,0,macd,0,hold
2019-07-17,211.48497009277344,0.0599014418130708,0,1,1.2418528314697688,-4.139133453369141,Trend,0,macd,0,hold
2019-07-18,226.566162109375,0.0688830761413964,0,1,1.2562026968092272,-4.232997131347645,Trend,0,macd,0,hold
2019-07-19,221.3334197998047,-0.0233667572414485,0,1,1.2534423075313732,-4.936273956298862,Trend,0,macd,0,hold
2019-07-20,229.1192169189453,0.0345722145194745,0,1,1.259779542974626,-3.078838348388672,Trend,0,macd,0,hold
2019-07-21,225.6307678222656,-0.0153425734738986,0,1,1.2182131993549616,-3.4005172729491733,Trend,0,macd,0,hold
2019-07-22,217.5600128173828,-0.0364251590465902,0,1,1.2001332317890396,-3.7018211364746207,Trend,0,macd,0,hold
2019-07-23,212.728515625,-0.0224579552510696,0,1,1.2021083869022173,-4.518572998046892,Trend,0,macd,0,hold
2019-07-24,217.0463714599609,0.020094245857228,0,1,1.2186857027156524,-3.373842620849615,Trend,0,macd,0,hold
2019-07-25,219.6179962158203,0.011778632183466,0,1,1.2145754315213904,-3.418976593017561,Trend,0,macd,0,hold
2019-07-26,219.62960815429688,5.287194904980223e-05,0,1,1.189035437857816,-3.3958755493164006,Trend,0,macd,0,hold
2019-07-27,207.40830993652344,-0.0572531660185655,0,1,1.1077996866363164,-4.9146125793457145,Trend,0,macd,0,hold
2019-07-28,211.18655395507807,0.0180525226308689,0,1,1.0860099206612457,-5.103242492675776,Trend,0,macd,0,hold
2019-07-29,211.2680511474609,0.0003858269854771,0,1,1.08071303772898,-4.88064804077149,Trend,0,macd,0,hold
2019-07-30,210.5225982666016,-0.0035347092594202,0,1,1.038403733678412,-3.9739860534668026,Trend,0,macd,0,hold
2019-07-31,218.65414428710935,0.037898229110444,0,1,1.0476045324416443,-2.5024948120117188,Trend,0,macd,0,hold
2019-08-01,217.80844116210935,-0.0038752654251194,0,1,1.0499504702448266,-2.923413085937483,Trend,0,macd,0,hold
2019-08-02,217.8715667724609,0.0002897796990619,0,0,1.0372846303442347,-2.579361724853527,Trend,0,macd,0,hold
2019-08-03,222.49034118652344,0.0209779443359658,0,0,1.0245014725716355,-0.25438613891600426,Trend,0,macd,0,hold
2019-08-04,222.6697235107422,0.0008059228495708,0,0,1.0281601967719165,-0.35531387329103836,Trend,0,macd,0,hold
2019-08-05,234.21502685546875,0.0505499984806593,0,-1,1.0451982242933715,1.7513175964355696,Trend,0,macd,0,hold
2019-08-06,226.0206451416016,-0.0356132663124294,0,-1,1.0160696844812431,0.7267837524414062,Trend,0,macd,0,hold
2019-08-07,226.39100646972656,0.0016372761821703,0,-1,1.0093619731781507,-0.008757781982438928,Trend,0,macd,0,hold
2019-08-08,220.94186401367188,-0.024364013316298,1,-1,1.0092603971902376,-0.019577789306623572,Trend,1,macd,1,buy
2019-08-09,210.4889068603516,-0.0484666554169719,1,0,1.0233583827721378,-0.9315155029296989,Trend,1,macd,0,hold
2019-08-10,206.7335357666016,-0.0180022555353872,1,0,0.9965474280884332,-0.9448616027831918,Trend,1,macd,0,hold
2019-08-11,216.0928649902344,0.0442775486031659,0,0,1.0075343354945292,-0.07335739135743324,Trend,0,macd,-1,sell
2019-08-12,211.2880706787109,-0.0224857795699953,0,0,1.0277383042277455,-0.0720222473144645,Trend,0,macd,0,hold
2019-08-13,208.70904541015625,-0.0122813113995617,0,0,0.8585822729639689,-0.4168663024902344,Trend,0,macd,0,hold
2019-08-14,186.6077423095703,-0.1119323758020186,0,1,0.936986537497984,-1.6505126953125,Trend,0,macd,0,hold
2019-08-15,188.50205993652344,0.010100155844279,0,1,0.783832333528626,-1.5563774108886719,Trend,0,macd,0,hold
2019-08-16,185.4400787353516,-0.0163771306955532,0,1,0.7481527693173637,-1.0984115600585938,Trend,0,macd,0,hold
2019-08-17,185.68768310546875,0.0013343351390707,0,1,0.7119930213412348,-1.2749435424804574,Trend,0,macd,0,hold
